clip_id,group,scale,n_points,n_raw,n_dil,n_dilation_only
scene-0562_CAM_FRONT_cace7b0c_56b65b67,scene-0562,17.208760565872744,412395,3603,11851,8248
scene-0563_CAM_FRONT_970f41b6_95f02301,scene-0563,11.301805699035812,336696,1050,3797,2747
scene-0563_CAM_FRONT_ac7e7a21_3244a7f0,scene-0563,11.703443294336532,413065,2696,7219,4523
scene-0563_CAM_FRONT_d036b91e_069b2210,scene-0563,17.65707696143617,566924,6860,20274,13414
scene-0563_CAM_FRONT_cc6d0652_535df957,scene-0563,18.036235538336747,442619,5403,15944,10541
scene-0563_CAM_FRONT_8c4f9b0b_0645e15d,scene-0563,10.125350804004851,503150,2148,7559,5411
scene-0563_CAM_FRONT_a9bc05c8_119fb420,scene-0563,7.364283009719317,392040,466,1502,1036
scene-0563_CAM_FRONT_31365e10_5e1b0501,scene-0563,7.754170843160377,379051,426,1409,983
scene-0563_CAM_FRONT_9a1930f3_23483c4b,scene-0563,7.677120376955903,377059,413,1370,957
scene-0564_CAM_FRONT_3b86f821_1706522f,scene-0564,10.306347284933462,269547,319,1084,765
scene-0564_CAM_FRONT_6bfa0827_215d8576,scene-0564,7.725663490265999,419659,800,2372,1572
scene-0564_CAM_FRONT_1afd654c_e92b0dc7,scene-0564,7.171548032407409,338794,262,962,700
scene-0564_CAM_FRONT_5eeaeb68_e786b718,scene-0564,8.963319745893772,387599,643,1900,1257
scene-0564_CAM_FRONT_0e6efc71_0fd26c83,scene-0564,11.999466134144969,109961,363,1530,1167
scene-0564_CAM_FRONT_be8a7d17_60295bae,scene-0564,16.395423228346452,443778,6038,17543,11505
scene-0564_CAM_FRONT_516b9a77_71054721,scene-0564,18.87075116065855,390659,5322,16044,10722
scene-0564_CAM_FRONT_bffaafdc_a0214502,scene-0564,23.888292910447763,399789,7832,23567,15735
scene-0565_CAM_FRONT_f0c47597_e7bc8aeb,scene-0565,28.52087883364312,534698,10408,32548,22140
scene-0565_CAM_FRONT_4f384135_4c81b06a,scene-0565,20.84943699261033,439091,7473,21207,13734
scene-0565_CAM_FRONT_17d4c421_c80365ff,scene-0565,23.79879616171404,423130,9534,27300,17766
scene-0565_CAM_FRONT_b727a687_28d07d72,scene-0565,27.293659803991957,432468,9968,32870,22902
scene-0565_CAM_FRONT_05527b6d_0de33421,scene-0565,27.25260416666666,409616,10813,29527,18714
scene-0565_CAM_FRONT_cffde5b9_f466f4f3,scene-0565,25.741339062500003,361328,5954,16260,10306
scene-0565_CAM_FRONT_74367914_7afa9d66,scene-0565,18.535659523630347,386522,3536,10857,7321
scene-0565_CAM_FRONT_797b8557_cfebd965,scene-0565,13.057355657941596,286835,1266,4530,3264
scene-0625_CAM_FRONT_67d2d740_5bc6ae14,scene-0625,29.830368716185742,507859,12537,36255,23718
scene-0625_CAM_FRONT_a08cf86f_84a3ca70,scene-0625,29.779186358667697,506154,8604,25460,16856
scene-0625_CAM_FRONT_98fc274c_656ec137,scene-0625,33.53792094748858,490325,9079,26148,17069
scene-0625_CAM_FRONT_823fda8d_d48ee866,scene-0625,36.516448670814476,532119,10759,30389,19630
scene-0625_CAM_FRONT_668349dd_0466f571,scene-0625,31.163932575654297,474383,8438,23238,14800
scene-0625_CAM_FRONT_9fc4f152_f086b86d,scene-0625,29.504369934538655,391279,4107,13232,9125
scene-0625_CAM_FRONT_6fde33ad_399de82a,scene-0625,32.21499052267847,355591,2375,8902,6527
scene-0625_CAM_FRONT_c6c21506_8d61756d,scene-0625,48.20693150226524,319825,4933,14787,9854
scene-0626_CAM_FRONT_57f23d2f_addf60d7,scene-0626,33.86609365710462,331706,5552,16039,10487
scene-0626_CAM_FRONT_e912736e_4272663b,scene-0626,31.235610949209,348482,2202,6484,4282
scene-0626_CAM_FRONT_a35e04cb_271d30b5,scene-0626,22.571717990275523,394232,2547,7970,5423
scene-0626_CAM_FRONT_9e9a96e8_8b823546,scene-0626,28.175930972760554,372304,8915,22866,13951
scene-0626_CAM_FRONT_7e3b2e21_1d4e275d,scene-0626,24.248886888259406,367066,7053,20909,13856
scene-0626_CAM_FRONT_340a5f3d_bb08ec78,scene-0626,21.67434589460784,311542,3175,10834,7659
scene-0626_CAM_FRONT_945de6d3_21658dc6,scene-0626,16.7112777789022,280383,1744,4511,2767
scene-0626_CAM_FRONT_73aabbd3_b822fb7e,scene-0626,21.94462537650602,290177,3001,9183,6182
scene-0627_CAM_FRONT_0fae8aae_6a692a42,scene-0627,24.573192318418453,325075,4909,17123,12214
scene-0627_CAM_FRONT_a027c6b2_35ef5018,scene-0627,21.406195536405882,329583,4874,13952,9078
scene-0627_CAM_FRONT_0775bcc7_15431766,scene-0627,26.75991007800462,359663,7676,22201,14525
scene-0627_CAM_FRONT_822fba03_907d8111,scene-0627,30.306957614037294,427955,9253,23890,14637
scene-0627_CAM_FRONT_221c593d_178c06a2,scene-0627,25.77629935930963,540792,7972,21825,13853
scene-0627_CAM_FRONT_9d7f6bb3_fec53f7e,scene-0627,24.104174325980388,448098,8298,20208,11910
scene-0627_CAM_FRONT_c8f0119b_5b3ffd92,scene-0627,24.0118797412817,342447,6018,17879,11861
scene-0627_CAM_FRONT_976b8171_3f5fd35a,scene-0627,29.71733676321139,310803,7417,19388,11971
scene-0629_CAM_FRONT_14384b3c_9e545368,scene-0629,24.623477359693887,534467,9599,25120,15521
scene-0629_CAM_FRONT_e8a68d57_d4b3a585,scene-0629,29.341008003048778,410622,7025,19114,12089
scene-0629_CAM_FRONT_729eba60_ac004b46,scene-0629,26.948695880289787,283104,792,3089,2297
scene-0629_CAM_FRONT_fac8be41_bdbc78ad,scene-0629,24.78749918577384,211925,0,0,0
scene-0629_CAM_FRONT_5cc2771d_c49f9510,scene-0629,35.41334123628885,262443,3131,7809,4678
scene-0629_CAM_FRONT_e5880a58_dedec800,scene-0629,42.47271612682483,302803,8208,24387,16179
scene-0629_CAM_FRONT_598577bb_5773ef9b,scene-0629,32.9351094789357,350464,10298,29886,19588
scene-0629_CAM_FRONT_66a72398_a15bd188,scene-0629,25.112767443086003,487493,10680,30147,19467
scene-0630_CAM_FRONT_6a808b09_ae9508b3,scene-0630,26.939703893066763,403994,7121,22167,15046
scene-0630_CAM_FRONT_127521ab_cfabe989,scene-0630,22.659242448586127,406495,8299,22731,14432
scene-0630_CAM_FRONT_10b3b796_12ef9ffe,scene-0630,22.93007283197832,348878,5422,15553,10131
scene-0630_CAM_FRONT_298d59b2_72e83c66,scene-0630,24.374014253526642,272890,2716,6969,4253
scene-0630_CAM_FRONT_440a528d_c1a3b338,scene-0630,26.5874205930948,279310,3210,7980,4770
scene-0630_CAM_FRONT_b620d468_64701483,scene-0630,30.010626301179748,364500,8588,25301,16713
scene-0630_CAM_FRONT_705b8eb6_f311006d,scene-0630,26.314005873155875,375245,8309,21385,13076
scene-0630_CAM_FRONT_dbb64a08_6cefb90d,scene-0630,29.499179615693926,396838,6108,15858,9750
scene-0632_CAM_FRONT_78c80690_ce0b0c67,scene-0632,34.393002717391305,244826,2235,7760,5525
scene-0632_CAM_FRONT_4483f3a6_fe4272b3,scene-0632,24.061703964018484,367975,4962,13956,8994
scene-0632_CAM_FRONT_219ea9af_619376b3,scene-0632,21.322802361641216,413385,6314,16604,10290
scene-0632_CAM_FRONT_34dbd470_62eaf35b,scene-0632,20.546514057750763,563238,8919,21524,12605
scene-0632_CAM_FRONT_64aaf542_c4b8c55c,scene-0632,16.20683172738988,596978,5770,18125,12355
scene-0632_CAM_FRONT_d7f6efdc_255cd0f1,scene-0632,14.825433172550628,595689,4990,13525,8535
scene-0632_CAM_FRONT_b39f4a38_3b73acef,scene-0632,18.958505794701992,446275,5168,15628,10460
scene-0632_CAM_FRONT_705eb635_6ac07a4e,scene-0632,26.976345594672328,343101,2467,8749,6282
scene-0633_CAM_FRONT_fe5b1b2e_e762b41b,scene-0633,30.24751155444369,377517,6517,17555,11038
scene-0633_CAM_FRONT_9fde5c65_22a2197b,scene-0633,29.85744089894481,421998,5098,14465,9367
scene-0633_CAM_FRONT_3cd58b93_f334e3c6,scene-0633,32.419010684860986,446862,11528,30984,19456
scene-0633_CAM_FRONT_5406def8_3f2c2941,scene-0633,26.906922213753386,453499,8132,21193,13061
scene-0633_CAM_FRONT_21af4cef_3b17af9e,scene-0633,26.84775904605263,424608,9340,24317,14977
scene-0633_CAM_FRONT_df2eb0ab_b4568c3c,scene-0633,26.977726729314938,384383,6699,17000,10301
scene-0633_CAM_FRONT_c0b82f06_be997411,scene-0633,36.2069421098207,334603,4800,12883,8083
scene-0633_CAM_FRONT_4269e4e8_511bbef9,scene-0633,40.069264263188074,315411,6041,17046,11005
scene-0634_CAM_FRONT_3bb017b6_cb0da387,scene-0634,39.615385724169734,240042,1584,4093,2509
scene-0634_CAM_FRONT_9497e9cc_ac54c36b,scene-0634,46.51181706800581,329762,6765,18025,11260
scene-0634_CAM_FRONT_f3b10b3a_7955a19c,scene-0634,26.879830513631937,402637,6030,18096,12066
scene-0634_CAM_FRONT_f1ad72cd_f710d323,scene-0634,22.20872983870968,309134,3346,10012,6666
scene-0634_CAM_FRONT_f96a3767_475a324f,scene-0634,27.82947340536409,303099,4194,11033,6839
scene-0634_CAM_FRONT_d1e063d5_0abca7b8,scene-0634,29.430398350643657,284084,2140,6146,4006
scene-0634_CAM_FRONT_3334c156_f1ec5400,scene-0634,30.13456389377935,244054,2353,5704,3351
scene-0634_CAM_FRONT_abaa0e0b_583aa03b,scene-0634,23.931479542525782,193014,549,1834,1285
scene-0635_CAM_FRONT_43f05ac3_b0715ea6,scene-0635,21.898526026912187,151452,162,488,326
scene-0635_CAM_FRONT_0c81f97d_e5a4fc27,scene-0635,20.507491032755812,164358,242,796,554
scene-0635_CAM_FRONT_01076466_c594b596,scene-0635,21.11627592297174,179306,290,1066,776
scene-0635_CAM_FRONT_39ca468b_3ad79c14,scene-0635,20.471250281193758,168110,261,873,612
scene-0635_CAM_FRONT_4c9136c0_e55fea30,scene-0635,20.649566766781085,172853,250,826,576
scene-0635_CAM_FRONT_b8d19bb7_135678a1,scene-0635,22.30398914425873,171456,299,884,585
scene-0635_CAM_FRONT_e553a1df_741476cb,scene-0635,20.742511409344054,156381,190,570,380
scene-0635_CAM_FRONT_7057a04d_b8f4bec2,scene-0635,18.795922792638773,149503,280,881,601
scene-0636_CAM_FRONT_3ac231a1_925af658,scene-0636,25.799893820786146,425001,10155,25292,15137
scene-0636_CAM_FRONT_f3501361_a1165ef3,scene-0636,24.819096285471623,529113,6961,20157,13196
scene-0636_CAM_FRONT_52d62696_d98b25de,scene-0636,22.824649119506326,645244,12194,30612,18418
scene-0636_CAM_FRONT_98e1aaf2_52c9f322,scene-0636,23.15190826477502,614878,6536,17790,11254
scene-0636_CAM_FRONT_c64a7057_0d28a80a,scene-0636,23.275165508319812,612058,9007,24563,15556
scene-0636_CAM_FRONT_73d95c15_01ec0ffb,scene-0636,25.337890624999996,553555,11193,32815,21622
scene-0636_CAM_FRONT_0c9652d8_6d6d1ee8,scene-0636,33.65138377689695,418907,12324,33562,21238
scene-0636_CAM_FRONT_7c81ac95_378d5e91,scene-0636,35.942456317204304,453203,12558,32372,19814
scene-0637_CAM_FRONT_8b77b8e2_26a15512,scene-0637,34.916001437651325,459673,9602,27207,17605
scene-0637_CAM_FRONT_34aff80f_b3c0d188,scene-0637,43.168657011480796,499650,18799,51072,32273
scene-0637_CAM_FRONT_dcbda46c_d413774b,scene-0637,41.76660210533629,460477,10713,33618,22905
scene-0637_CAM_FRONT_c6b4a9f6_a6c7d30b,scene-0637,38.697498188883024,391493,9170,25036,15866
scene-0637_CAM_FRONT_c0da6ecb_cae3569b,scene-0637,60.25770011780753,394102,13599,40434,26835
scene-0637_CAM_FRONT_5bebe37b_6f1d27de,scene-0637,63.349263698630125,346128,12816,40410,27594
scene-0637_CAM_FRONT_6df66081_a6c7ab79,scene-0637,59.71989233193275,353549,13358,40914,27556
scene-0637_CAM_FRONT_16af9720_2018466d,scene-0637,64.66468418435012,313226,11406,31873,20467
scene-0638_CAM_FRONT_ccd7c315_1646a03c,scene-0638,48.202747972705694,270267,3990,10158,6168
scene-0638_CAM_FRONT_e9a4cb5c_148a98a0,scene-0638,46.980769802568986,190823,4237,14063,9826
scene-0638_CAM_FRONT_f2efcbf8_23cc2b13,scene-0638,35.6864191284693,468084,13685,40276,26591
scene-0638_CAM_FRONT_84af29b7_7e4fbe4a,scene-0638,22.40786891679749,591035,11004,30747,19743
scene-0638_CAM_FRONT_0b1c4f84_bbf22539,scene-0638,23.9409957050684,543495,10459,26485,16026
scene-0638_CAM_FRONT_bb0f2154_aac566f9,scene-0638,25.040408167712684,560433,11167,28791,17624
scene-0638_CAM_FRONT_6918d5fa_457185e7,scene-0638,25.850046273001734,595738,9818,28292,18474
scene-0638_CAM_FRONT_171a761e_784b1e9d,scene-0638,23.83056072347807,615787,9408,24376,14968
scene-0770_CAM_FRONT_4cecbedd_9935b3e1,scene-0770,17.932313410690895,410269,2746,8911,6165
scene-0770_CAM_FRONT_367b4ca6_2fa2a2c2,scene-0770,18.544676639573986,391818,2556,8295,5739
scene-0770_CAM_FRONT_297c5290_5881d820,scene-0770,18.26509915865385,396214,2571,8350,5779
scene-0770_CAM_FRONT_bda037b6_e0286a70,scene-0770,18.264304822123407,417371,2870,9408,6538
scene-0770_CAM_FRONT_b380e87c_3e2d8c16,scene-0770,18.395744783616692,403187,2950,9313,6363
scene-0770_CAM_FRONT_4db81eb6_b687f913,scene-0770,18.020491330432492,413959,3123,9653,6530
scene-0770_CAM_FRONT_3fe58fa3_f8685421,scene-0770,18.094669437674096,388018,2373,7932,5559
scene-0770_CAM_FRONT_86bbdee8_d09375a2,scene-0770,18.07021590030912,413440,2995,9439,6444
scene-0771_CAM_FRONT_5a3a15f4_e3ca1a55,scene-0771,18.653778390786076,390048,2469,8135,5666
scene-0771_CAM_FRONT_f10350b3_f9adbe43,scene-0771,18.94069818278589,392503,2510,8251,5741
scene-0771_CAM_FRONT_f283d4f9_00dcc650,scene-0771,18.85812599920064,415640,3033,9939,6906
scene-0771_CAM_FRONT_8b830239_299d190b,scene-0771,18.493949227449885,406882,2733,8838,6105
scene-0771_CAM_FRONT_812bd271_7a827286,scene-0771,18.696825333950855,411297,2917,9305,6388
scene-0771_CAM_FRONT_c4cf31f3_17986d8a,scene-0771,18.564384925241455,399684,2656,8568,5912
scene-0771_CAM_FRONT_897c1f9d_e019f3b9,scene-0771,18.43333906127259,412695,2846,9009,6163
scene-0771_CAM_FRONT_7af51b78_a6047e96,scene-0771,18.49850921630859,404394,2719,8795,6076
scene-0775_CAM_FRONT_e836d062_f3730479,scene-0775,19.02338561750214,397254,2730,8983,6253
scene-0775_CAM_FRONT_2dd792df_fb64e7f0,scene-0775,14.367932865345065,386507,1953,6455,4502
scene-0775_CAM_FRONT_5448c4ae_779b8b1c,scene-0775,16.61252574804857,361917,2457,8200,5743
scene-0775_CAM_FRONT_afac9d74_5dd5ed25,scene-0775,18.68286670155503,401435,2877,9490,6613
scene-0775_CAM_FRONT_2f2b214c_22b802fa,scene-0775,17.49076934764992,382862,2472,7945,5473
scene-0775_CAM_FRONT_68417c96_b94bc826,scene-0775,18.891179574431423,377547,2440,8319,5879
scene-0775_CAM_FRONT_36a0632f_798e338f,scene-0775,18.685920846578163,386810,2618,8411,5793
scene-0775_CAM_FRONT_46502e12_a7207fb3,scene-0775,18.849442713326937,383537,2320,7587,5267
scene-0777_CAM_FRONT_bb100390_cbbfb7a9,scene-0777,18.764547888751764,399405,3183,10129,6946
scene-0777_CAM_FRONT_9917500e_8df3eafa,scene-0777,19.14583387541632,398693,2664,8770,6106
scene-0777_CAM_FRONT_e2f8a076_f5941906,scene-0777,19.194002501266468,399251,2856,9022,6166
scene-0777_CAM_FRONT_6386a730_feeca927,scene-0777,18.88595509855189,394049,2626,8481,5855
scene-0777_CAM_FRONT_1af66f4f_33c25b7a,scene-0777,18.800481797570157,396798,2597,8213,5616
scene-0777_CAM_FRONT_6e0c8ae1_355b7c5e,scene-0777,19.078492030201346,387623,2332,7537,5205
scene-0777_CAM_FRONT_3bb8d513_7582c626,scene-0777,18.504997797470978,405469,2637,8353,5716
scene-0777_CAM_FRONT_326eab70_a8070769,scene-0777,18.61524485153257,412340,2646,8517,5871
scene-0778_CAM_FRONT_485c78db_c69a8d12,scene-0778,18.696286965372224,420446,2899,9120,6221
scene-0778_CAM_FRONT_7ff89b70_a95743c4,scene-0778,18.85052604610306,409125,3037,9320,6283
scene-0778_CAM_FRONT_603c9225_d763ff87,scene-0778,13.352486506570715,680976,4082,11845,7763
scene-0778_CAM_FRONT_263b9818_c0ffb6f6,scene-0778,6.991402177300545,761460,670,2271,1601
scene-0778_CAM_FRONT_ab5438b9_2d128c56,scene-0778,6.705682663690475,761411,1043,3208,2165
scene-0778_CAM_FRONT_475eb52d_5a326a1f,scene-0778,10.160866408076771,665594,3125,8868,5743
scene-0778_CAM_FRONT_ad6cb169_09b1788f,scene-0778,21.131730509716228,468909,5668,15829,10161
scene-0778_CAM_FRONT_de508cce_a9e3df9e,scene-0778,27.50958827488359,502990,8437,24009,15572
scene-0780_CAM_FRONT_79496091_618d34a8,scene-0780,17.65514179122239,300661,1534,5045,3511
scene-0780_CAM_FRONT_a0eba88a_f5a7a188,scene-0780,16.371966737689398,320758,1122,4423,3301
scene-0780_CAM_FRONT_5850f2dd_021dac45,scene-0780,15.488289988814318,318852,1078,4103,3025
scene-0780_CAM_FRONT_81884f7b_7f6f982e,scene-0780,15.923847449204942,315459,1183,4192,3009
scene-0780_CAM_FRONT_4c8b6c42_90493070,scene-0780,15.960319492944699,331099,1335,5174,3839
scene-0780_CAM_FRONT_dcc9ee69_e5395428,scene-0780,15.77991826526403,323643,1274,4908,3634
scene-0780_CAM_FRONT_32608dba_284234f5,scene-0780,16.235371440003284,321620,1158,4408,3250
scene-0780_CAM_FRONT_59c6164e_9c701c34,scene-0780,16.341267741533866,323428,1260,4855,3595
scene-0781_CAM_FRONT_87c3788d_d410a7a5,scene-0781,16.006670339738516,325548,1489,5648,4159
scene-0781_CAM_FRONT_2a73d806_a30ed498,scene-0781,16.282926716412096,321967,1226,4611,3385
scene-0781_CAM_FRONT_102fadd4_8e5cf223,scene-0781,15.763414537584467,324836,1197,4632,3435
scene-0781_CAM_FRONT_eb60a132_da7af66a,scene-0781,15.201182596637699,324789,1106,4296,3190
scene-0781_CAM_FRONT_1d6c7fdb_146a1aef,scene-0781,15.033413575141779,319735,971,3783,2812
scene-0781_CAM_FRONT_5cba7499_fa4fd842,scene-0781,14.707446850024978,320738,974,3795,2821
scene-0781_CAM_FRONT_9dad24d2_4df2af10,scene-0781,15.003761355034065,328365,1058,4158,3100
scene-0781_CAM_FRONT_1f7c7394_d6fdf61d,scene-0781,15.587443097933068,292115,1235,4512,3277
scene-0782_CAM_FRONT_9699d6a8_01411f03,scene-0782,19.450547600298407,275722,1498,5341,3843
scene-0782_CAM_FRONT_b52f55ca_d2033528,scene-0782,25.123160311242092,281725,2352,5986,3634
scene-0782_CAM_FRONT_962eba65_1f9b04c2,scene-0782,38.06781627098636,310665,3405,11021,7616
scene-0782_CAM_FRONT_46ad54c9_9ab92b1a,scene-0782,59.68506486646383,318781,4843,12591,7748
scene-0782_CAM_FRONT_a5786651_b8c807aa,scene-0782,62.45849197990924,352289,9467,30147,20680
scene-0782_CAM_FRONT_d953e426_85328ff7,scene-0782,52.917735086150856,296740,5757,18723,12966
scene-0782_CAM_FRONT_a5e20630_95682f83,scene-0782,46.786581503378386,287130,6484,21425,14941
scene-0782_CAM_FRONT_e73de93e_a44ce71a,scene-0782,40.26018073872323,326110,7442,21464,14022
scene-0783_CAM_FRONT_e8296505_4cba70bd,scene-0783,30.01645555683211,368603,5750,18246,12496
scene-0783_CAM_FRONT_b83a101d_8e4a8d5f,scene-0783,25.684918374490834,403728,6055,17847,11792
scene-0783_CAM_FRONT_16c5497d_df9cfdd3,scene-0783,30.45172205105634,386623,8674,28357,19683
scene-0783_CAM_FRONT_659e4da2_ead6c3fc,scene-0783,33.224143525802404,491060,11953,38365,26412
scene-0783_CAM_FRONT_7e3103f3_29ba6159,scene-0783,30.631068135245908,545343,14661,43917,29256
scene-0783_CAM_FRONT_d0481d9c_b5b0d31c,scene-0783,28.76916328758578,526204,13818,40376,26558
scene-0783_CAM_FRONT_ffdac092_4a0987ae,scene-0783,27.73936235816477,477646,11792,39187,27395
scene-0783_CAM_FRONT_19fa5068_37014a00,scene-0783,26.901190457945066,418423,7783,27592,19809
scene-0784_CAM_FRONT_abad69b7_d96c132f,scene-0784,27.288590274419725,333524,4804,17596,12792
scene-0784_CAM_FRONT_45dde1b2_942c0bdb,scene-0784,27.68501833377378,329995,4420,17466,13046
scene-0784_CAM_FRONT_4872c7dd_d05af851,scene-0784,27.477063623859358,319922,4100,15652,11552
scene-0784_CAM_FRONT_2efc90b9_5deba036,scene-0784,27.718961849750972,327585,4450,17088,12638
scene-0784_CAM_FRONT_c34c1921_023d6155,scene-0784,27.34477949766354,324804,4193,16590,12397
scene-0784_CAM_FRONT_4f4e7637_0a2b1d81,scene-0784,27.55196103074727,320282,4121,16032,11911
scene-0784_CAM_FRONT_77d878ed_e39400ef,scene-0784,28.013015220905178,321705,4309,16942,12633
scene-0784_CAM_FRONT_14a0ee8c_d764e9e7,scene-0784,27.21071052551269,329025,4709,17645,12936
scene-0794_CAM_FRONT_159f9a70_a13789ea,scene-0794,22.502167423604426,330456,1986,7590,5604
scene-0794_CAM_FRONT_448fb51a_b5bcd48b,scene-0794,22.006613823608863,330864,2024,7351,5327
scene-0794_CAM_FRONT_3491f516_7505b580,scene-0794,21.41346632515417,321227,1732,6592,4860
scene-0794_CAM_FRONT_5af88bc8_82dd7acb,scene-0794,22.36418935780834,324894,1970,7355,5385
scene-0794_CAM_FRONT_957dd8ab_51265d17,scene-0794,20.935718170773054,320621,1713,6503,4790
scene-0794_CAM_FRONT_4144d6c9_3ae9a520,scene-0794,21.501912904947257,329043,2287,8040,5753
scene-0794_CAM_FRONT_05afb6d4_7494f58f,scene-0794,23.900929636769476,328157,3280,9883,6603
scene-0794_CAM_FRONT_e401b2cd_598c2006,scene-0794,28.393311310610006,358696,5797,16974,11177
scene-0795_CAM_FRONT_f8e8dd98_056dd22a,scene-0795,31.23614491150443,454024,8084,27508,19424
scene-0795_CAM_FRONT_9a24e469_98c0d0cc,scene-0795,30.388441801376445,446928,7832,24190,16358
scene-0795_CAM_FRONT_c42d28e3_82db470c,scene-0795,31.70118685471976,497112,12161,36591,24430
scene-0795_CAM_FRONT_9a7d7c46_eaf74971,scene-0795,31.92607679504729,496143,11485,32481,20996
scene-0795_CAM_FRONT_eb22b014_5ded7d74,scene-0795,33.86212025928792,539934,17512,51934,34422
scene-0795_CAM_FRONT_9719fcdf_97c0f9ec,scene-0795,32.67124243079584,557725,13068,38564,25496
scene-0795_CAM_FRONT_f8883f89_b11caa5f,scene-0795,31.805793853116406,483763,14269,40674,26405
scene-0795_CAM_FRONT_56ac73dd_e1c44489,scene-0795,29.280917930726805,550897,14804,42229,27425
scene-0796_CAM_FRONT_c1676a2f_09205171,scene-0796,29.40041457841981,585847,15717,45719,30002
scene-0796_CAM_FRONT_feaef544_3a7aa284,scene-0796,29.28010130051591,583920,17959,53875,35916
scene-0796_CAM_FRONT_f218a2b4_312cd4d3,scene-0796,33.64470560303893,555198,20596,59739,39143
scene-0796_CAM_FRONT_4aaaf68b_4786b3c0,scene-0796,29.518234531341967,513206,14887,44056,29169
scene-0796_CAM_FRONT_4ee219c4_7df1288f,scene-0796,28.30751535344252,508140,13927,39021,25094
scene-0796_CAM_FRONT_264c5f3a_1dba6570,scene-0796,30.575945948836406,547316,15107,40274,25167
scene-0796_CAM_FRONT_3e7ed5cf_26e594c4,scene-0796,32.98374084728033,584080,12238,33830,21592
scene-0796_CAM_FRONT_78e778e7_63c24b51,scene-0796,28.912402285862484,512140,11672,32911,21239
scene-0797_CAM_FRONT_604d12eb_75642377,scene-0797,28.617442193223447,547387,13587,38404,24817
scene-0797_CAM_FRONT_9d77cf89_ec2ce68b,scene-0797,25.037024456521742,513932,10894,30147,19253
scene-0797_CAM_FRONT_ff16605e_0f6b0c88,scene-0797,21.57394523907425,551451,10687,29192,18505
scene-0797_CAM_FRONT_a131cf4a_ccc5e44e,scene-0797,18.003668378576673,532300,7562,21725,14163
scene-0797_CAM_FRONT_95594b53_311d52bc,scene-0797,14.315970428719007,417386,2575,8364,5789
scene-0797_CAM_FRONT_7ce195be_ee7453aa,scene-0797,11.643786902844873,354357,1386,4753,3367
scene-0797_CAM_FRONT_ef7f5664_5540e9c3,scene-0797,11.976009410511361,328823,1269,4377,3108
scene-0797_CAM_FRONT_e075a437_caf5bbd3,scene-0797,11.752053487090679,328096,992,3726,2734
scene-0798_CAM_FRONT_154dbc84_745e6a48,scene-0798,11.565036830357142,350286,2108,5963,3855
scene-0798_CAM_FRONT_e39e3e5e_70f8b282,scene-0798,19.17122006985921,452007,5466,16279,10813
scene-0798_CAM_FRONT_a16e2908_4fc4dcd4,scene-0798,24.43276404524214,540314,10816,33889,23073
scene-0798_CAM_FRONT_e49b120c_3e99c588,scene-0798,24.263328212082012,513382,9151,29568,20417
scene-0798_CAM_FRONT_9f5cb220_2b2c6baf,scene-0798,23.878237787803354,516589,11086,35506,24420
scene-0798_CAM_FRONT_6a652407_ef183f50,scene-0798,27.450760794310177,518639,13565,40662,27097
scene-0798_CAM_FRONT_cee03d13_9be09474,scene-0798,26.429039534120726,505550,11750,36472,24722
scene-0798_CAM_FRONT_fccf8baf_f05b1a3a,scene-0798,29.919751534716337,570272,13932,40111,26179
scene-0799_CAM_FRONT_2eef1a0a_ff99e96d,scene-0799,27.594616811209857,539250,12987,39888,26901
scene-0799_CAM_FRONT_10cca1fc_b4d61616,scene-0799,27.92924958881579,600443,14068,40358,26290
scene-0799_CAM_FRONT_afac870c_acfe7cd9,scene-0799,25.73181967634949,629144,15974,46578,30604
scene-0799_CAM_FRONT_247d0121_614aa888,scene-0799,25.295073993389412,603439,14478,41776,27298
scene-0799_CAM_FRONT_09cb6ba6_abfc8664,scene-0799,25.09058470257904,632623,14054,40873,26819
scene-0799_CAM_FRONT_2cb04989_ed19cd3f,scene-0799,28.89378271732234,492168,11139,32808,21669
scene-0799_CAM_FRONT_5a9ad4e8_323a637e,scene-0799,27.6224850890457,469850,10927,32223,21296
scene-0799_CAM_FRONT_300a5a9b_7293ddbc,scene-0799,28.122777881736525,459545,11735,35568,23833
scene-0800_CAM_FRONT_94cd383e_b4a22db7,scene-0800,28.312894907125454,524160,12845,40338,27493
scene-0800_CAM_FRONT_fa4978c3_4a74ff52,scene-0800,28.25306691687092,516749,15099,44997,29898
scene-0800_CAM_FRONT_a07a94dd_c2557bfc,scene-0800,29.36719984852476,530106,16377,48879,32502
scene-0800_CAM_FRONT_a7753324_83c7c252,scene-0800,29.18541695779766,548572,16679,50044,33365
scene-0800_CAM_FRONT_c31f7047_0f67be8d,scene-0800,29.83477083333333,581582,16297,49017,32720
scene-0800_CAM_FRONT_7ceeb5f1_f744fa72,scene-0800,26.872375954198485,603570,15395,46159,30764
scene-0800_CAM_FRONT_71be574a_fc5f2295,scene-0800,25.188279451266297,576169,14697,42046,27349
scene-0800_CAM_FRONT_0072eb21_43e2717b,scene-0800,23.681383018585134,546451,12826,37082,24256
scene-0802_CAM_FRONT_63e3bc94_145b84c5,scene-0802,26.170835011774912,610494,14296,38673,24377
scene-0802_CAM_FRONT_1739cd69_fbacf779,scene-0802,28.91239085116426,550280,14197,43062,28865
scene-0802_CAM_FRONT_d04424a0_c6a183eb,scene-0802,30.69434218659105,589906,16550,46811,30261
