clip_id,group,scale,n_points,n_raw,n_dil,n_dilation_only
2013_05_28_drive_0006_sync_000040,0,15.612675452633502,303082,19167,91062,71895
2013_05_28_drive_0006_sync_000045,0,17.18358816964286,296840,19538,91810,72272
2013_05_28_drive_0006_sync_000050,0,16.80579253802281,300859,18421,98705,80284
2013_05_28_drive_0006_sync_000055,0,16.511685420221845,320891,19784,96260,76476
2013_05_28_drive_0006_sync_000060,0,17.415892568659125,322949,17197,84479,67282
2013_05_28_drive_0006_sync_000065,0,18.370774933257053,319833,17011,86082,69071
2013_05_28_drive_0006_sync_000070,0,18.770526274875625,326854,18790,99370,80580
2013_05_28_drive_0006_sync_000075,0,19.661502111767643,325326,20136,100890,80754
2013_05_28_drive_0006_sync_000080,0,20.08503703327922,324199,14848,77203,62355
2013_05_28_drive_0006_sync_000085,0,21.26623658459597,321153,16733,97331,80598
2013_05_28_drive_0006_sync_000090,0,21.199685754189954,327108,17556,96967,79411
2013_05_28_drive_0006_sync_000095,0,19.921113418471894,333613,18170,85979,67809
2013_05_28_drive_0006_sync_000100,0,19.61798759594298,339333,14929,76209,61280
2013_05_28_drive_0006_sync_000105,0,19.459945605802048,339682,11887,58481,46594
2013_05_28_drive_0006_sync_000110,0,16.72083786367726,334573,8578,44843,36265
2013_05_28_drive_0006_sync_000115,0,15.920258430437858,339721,9231,46714,37483
2013_05_28_drive_0006_sync_000120,0,15.356773911544522,339530,8567,40272,31705
2013_05_28_drive_0006_sync_000125,0,14.843899698489631,335240,7538,32929,25391
2013_05_28_drive_0006_sync_000130,0,13.741323521562773,328495,7107,28389,21282
2013_05_28_drive_0006_sync_000135,0,12.962129913221029,324457,6709,27639,20930
2013_05_28_drive_0006_sync_000140,1,12.108552239441417,322792,6347,26616,20269
2013_05_28_drive_0006_sync_000145,1,10.709807049882881,318198,4954,21850,16896
2013_05_28_drive_0006_sync_000150,1,10.5454942147943,316031,4595,21007,16412
2013_05_28_drive_0006_sync_000155,1,10.632553504257606,315909,4186,19707,15521
2013_05_28_drive_0006_sync_000160,1,11.690142609653781,315358,4736,24132,19396
2013_05_28_drive_0006_sync_000165,1,13.316080729166666,317129,6610,34833,28223
2013_05_28_drive_0006_sync_000170,1,14.72629526499155,316729,8883,44420,35537
2013_05_28_drive_0006_sync_000175,1,15.889475879854368,311116,10786,48876,38090
2013_05_28_drive_0006_sync_000180,1,16.90705971262563,309931,13074,60603,47529
2013_05_28_drive_0006_sync_000185,1,17.324850931406683,310500,14379,68622,54243
2013_05_28_drive_0006_sync_000190,1,17.83451536643026,312216,14981,75753,60772
2013_05_28_drive_0006_sync_000195,1,18.012498897318274,314584,14921,79173,64252
2013_05_28_drive_0006_sync_000200,1,18.672617722602734,304930,13551,72810,59259
2013_05_28_drive_0006_sync_000205,1,18.914809091477657,297700,12887,68229,55342
2013_05_28_drive_0006_sync_000210,1,18.305063602240224,295414,11319,57113,45794
2013_05_28_drive_0006_sync_000215,1,19.299531202333743,291581,12420,60442,48022
2013_05_28_drive_0006_sync_000220,1,21.128332438331483,284924,11973,61874,49901
2013_05_28_drive_0006_sync_000225,1,21.938235007788162,277629,12092,59252,47160
2013_05_28_drive_0006_sync_000230,1,21.683550004117258,277869,14498,75442,60944
2013_05_28_drive_0006_sync_000235,1,22.376585307874187,279706,18107,89787,71680
2013_05_28_drive_0006_sync_000240,2,21.612506437610367,296794,20729,98910,78181
2013_05_28_drive_0006_sync_000245,2,21.245041058982963,308205,23831,122238,98407
2013_05_28_drive_0006_sync_000250,2,20.649839901074426,323358,20955,101084,80129
2013_05_28_drive_0006_sync_000255,2,20.820794295540793,308578,16813,80982,64169
2013_05_28_drive_0006_sync_000260,2,20.483007432268003,291097,13107,64722,51615
2013_05_28_drive_0006_sync_000265,2,20.07333196905496,275133,11715,59253,47538
2013_05_28_drive_0006_sync_000270,2,20.443061543698136,260175,13623,70393,56770
2013_05_28_drive_0006_sync_000275,2,20.591637312564625,250534,12184,59967,47783
2013_05_28_drive_0006_sync_000280,2,20.12594602461743,263817,17864,80611,62747
2013_05_28_drive_0006_sync_000285,2,19.907062910733845,267626,17575,70592,53017
2013_05_28_drive_0006_sync_000290,2,18.686433581900914,270384,17161,68858,51697
2013_05_28_drive_0006_sync_000295,2,19.00640468576196,263741,17669,74291,56622
2013_05_28_drive_0006_sync_000300,2,19.502971208014458,269232,16996,78688,61692
2013_05_28_drive_0006_sync_000305,2,18.453045966110263,277459,15356,68013,52657
2013_05_28_drive_0006_sync_000310,2,18.09164194797237,278831,14255,63623,49368
2013_05_28_drive_0006_sync_000315,2,18.037941395888588,288606,15899,68426,52527
2013_05_28_drive_0006_sync_000320,2,17.08893422425789,279746,14346,64034,49688
2013_05_28_drive_0006_sync_000325,2,16.67260669018481,272511,15026,60740,45714
2013_05_28_drive_0006_sync_000330,2,15.580494983325671,263096,12020,54769,42749
2013_05_28_drive_0006_sync_000335,2,15.433617842824836,265644,14942,67817,52875
2013_05_28_drive_0006_sync_000340,3,16.226028483689767,275277,15461,67269,51808
2013_05_28_drive_0006_sync_000345,3,17.049226753349092,263008,15520,66986,51466
2013_05_28_drive_0006_sync_000350,3,17.8870800332141,253866,15784,70494,54710
2013_05_28_drive_0006_sync_000355,3,17.80223260531768,269954,15616,69658,54042
2013_05_28_drive_0006_sync_000360,3,17.62959820412113,264554,15396,66706,51310
2013_05_28_drive_0006_sync_000365,3,16.905812750519598,281728,12985,59197,46212
2013_05_28_drive_0006_sync_000370,3,15.927303361304013,287203,10441,50041,39600
2013_05_28_drive_0006_sync_000375,3,15.538508461676214,286259,9188,50685,41497
2013_05_28_drive_0006_sync_000380,3,15.438056721142521,282013,8530,45015,36485
2013_05_28_drive_0006_sync_000385,3,15.658609806688009,283780,8653,46602,37949
2013_05_28_drive_0006_sync_000390,3,15.761360852523266,274283,8964,44212,35248
2013_05_28_drive_0006_sync_000395,3,16.33553024666306,269608,9444,43669,34225
2013_05_28_drive_0006_sync_000400,3,17.71344442996588,259226,10717,50933,40216
2013_05_28_drive_0006_sync_000405,3,18.462812081099194,248433,11148,55486,44338
2013_05_28_drive_0006_sync_000410,3,18.03225549189352,247142,12109,61616,49507
2013_05_28_drive_0006_sync_000415,3,17.170482985855987,250445,9742,51916,42174
2013_05_28_drive_0006_sync_000420,3,16.77451159370999,255045,7238,35802,28564
2013_05_28_drive_0006_sync_000425,3,16.254163638565895,258061,3871,16973,13102
2013_05_28_drive_0006_sync_000485,3,16.7906913466126,290732,14685,68377,53692
2013_05_28_drive_0006_sync_000490,3,17.809327018325906,292535,17264,79693,62429
2013_05_28_drive_0006_sync_000495,4,18.90417247213376,297872,20069,87801,67732
2013_05_28_drive_0006_sync_000500,4,20.227992361529203,291939,19124,87334,68210
2013_05_28_drive_0006_sync_000505,4,19.974120328018817,282892,18372,82254,63882
2013_05_28_drive_0006_sync_000510,4,20.629082248390873,283005,16855,72413,55558
2013_05_28_drive_0006_sync_000515,4,20.570330715673574,283663,11396,47277,35881
2013_05_28_drive_0006_sync_000520,4,21.198557098765427,276552,11565,52353,40788
2013_05_28_drive_0006_sync_000525,4,23.44430068476884,265617,9773,55817,46044
2013_05_28_drive_0006_sync_000530,4,25.831910859246005,251770,10842,65365,54523
2013_05_28_drive_0006_sync_000535,4,26.393736151436443,243793,13437,72450,59013
2013_05_28_drive_0006_sync_000540,4,26.97464234335039,245879,13220,70365,57145
2013_05_28_drive_0006_sync_000545,4,27.064116717182266,254544,15765,84237,68472
2013_05_28_drive_0006_sync_000550,4,26.74619049922601,262500,19249,97939,78690
2013_05_28_drive_0006_sync_000555,4,26.65224843334073,271494,18131,96581,78450
2013_05_28_drive_0006_sync_000560,4,25.227523619186048,289151,22064,116095,94031
2013_05_28_drive_0006_sync_000565,4,25.10127828096813,307094,25517,128031,102514
2013_05_28_drive_0006_sync_000570,4,24.897159507558666,317996,26025,120962,94937
2013_05_28_drive_0006_sync_000575,4,24.418243978140914,323851,24446,116551,92105
2013_05_28_drive_0006_sync_000580,4,23.711181344696975,327620,24826,127150,102324
2013_05_28_drive_0006_sync_000585,4,23.104937116676403,329826,25012,123932,98920
2013_05_28_drive_0006_sync_000590,4,22.911519118550366,314792,19261,94349,75088
2013_05_28_drive_0006_sync_000595,5,22.0490194333713,307403,18994,101633,82639
2013_05_28_drive_0006_sync_000600,5,20.668156070172635,305392,17735,92355,74620
2013_05_28_drive_0006_sync_000605,5,18.761606024073515,304639,15489,79321,63832
2013_05_28_drive_0006_sync_000610,5,18.159261122881357,309375,14835,75574,60739
2013_05_28_drive_0006_sync_000615,5,17.121907169117645,317164,17150,89442,72292
2013_05_28_drive_0006_sync_000620,5,16.44323473478618,312509,18321,97959,79638
2013_05_28_drive_0006_sync_000625,5,15.060924155667701,302757,14131,78119,63988
2013_05_28_drive_0006_sync_000630,5,14.032825652356903,297350,6004,33429,27425
2013_05_28_drive_0006_sync_000635,5,13.622442095984066,291753,4544,26395,21851
2013_05_28_drive_0006_sync_000640,5,13.949578001053547,310775,9113,42500,33387
2013_05_28_drive_0006_sync_000645,5,13.56071905838816,318085,9826,39522,29696
2013_05_28_drive_0006_sync_000650,5,14.314070418074325,319347,12050,47827,35777
2013_05_28_drive_0006_sync_000655,5,14.227829027385434,324094,13301,52344,39043
2013_05_28_drive_0006_sync_000660,5,14.795498675073098,331646,10009,44158,34149
2013_05_28_drive_0006_sync_000665,5,14.570813028217009,330760,10144,47282,37138
2013_05_28_drive_0006_sync_000670,5,14.824131621747213,328805,10932,47328,36396
2013_05_28_drive_0006_sync_000675,5,14.925903596698113,323572,9909,43846,33937
2013_05_28_drive_0006_sync_000680,5,15.267862089982271,317138,7541,35219,27678
2013_05_28_drive_0006_sync_000685,5,16.000783103499405,318286,7166,35496,28330
2013_05_28_drive_0006_sync_000690,5,17.010246394230773,314573,7056,34023,26967
2013_05_28_drive_0006_sync_000695,6,17.20741769130496,317756,8227,37632,29405
2013_05_28_drive_0006_sync_000700,6,17.909127768987343,311298,9596,44251,34655
2013_05_28_drive_0006_sync_000705,6,17.91853898862293,308628,11143,52923,41780
2013_05_28_drive_0006_sync_000710,6,18.03849121557455,306043,10387,53511,43124
2013_05_28_drive_0006_sync_000715,6,18.295928295115587,303689,11603,63314,51711
2013_05_28_drive_0006_sync_000720,6,18.39402786726804,308902,13722,70336,56614
2013_05_28_drive_0006_sync_000725,6,18.42730499148833,311697,12503,60464,47961
2013_05_28_drive_0006_sync_000730,6,18.619572859274562,310832,12911,62913,50002
2013_05_28_drive_0006_sync_000735,6,18.16967801024011,314693,12547,62195,49648
2013_05_28_drive_0006_sync_000740,6,17.421293287229616,315497,11300,54447,43147
2013_05_28_drive_0006_sync_000745,6,17.415952211850644,315317,12069,49914,37845
2013_05_28_drive_0006_sync_000750,6,18.13734138468388,317715,10845,44901,34056
2013_05_28_drive_0006_sync_000755,6,18.003508914443938,316705,10193,47851,37658
2013_05_28_drive_0006_sync_000760,6,18.30566056227599,321992,14016,67835,53819
2013_05_28_drive_0006_sync_000765,6,18.38853466707392,319790,13814,66402,52588
2013_05_28_drive_0006_sync_000770,6,18.19210319244604,321050,12638,57143,44505
2013_05_28_drive_0006_sync_000775,6,18.54772092785313,320691,14028,65013,50985
2013_05_28_drive_0006_sync_000780,6,18.220053280101105,319682,15567,70723,55156
2013_05_28_drive_0006_sync_000785,6,17.392751954764904,318361,14567,65880,51313
2013_05_28_drive_0006_sync_000790,6,16.552437641723355,316046,13257,63764,50507
2013_05_28_drive_0006_sync_000795,7,15.434518731454004,314120,10884,55415,44531
2013_05_28_drive_0006_sync_000800,7,14.52834427022488,317370,8890,47740,38850
2013_05_28_drive_0006_sync_000805,7,13.821180854267032,310879,6223,35035,28812
2013_05_28_drive_0006_sync_000810,7,14.020107038706259,298240,5394,31019,25625
2013_05_28_drive_0006_sync_000815,7,13.86607066371985,309735,9529,49916,40387
2013_05_28_drive_0006_sync_000820,7,14.737865423387095,310860,10914,51015,40101
2013_05_28_drive_0006_sync_000825,7,14.892092953821658,303095,9705,44526,34821
2013_05_28_drive_0006_sync_000830,7,15.93650610207101,303307,8168,43980,35812
2013_05_28_drive_0006_sync_000835,7,16.476531031820628,298577,9230,48885,39655
2013_05_28_drive_0006_sync_000840,7,17.224134765625,299684,11412,55478,44066
2013_05_28_drive_0006_sync_000845,7,18.783628230804116,302283,10779,53619,42840
2013_05_28_drive_0006_sync_000850,7,19.185732156344415,305524,12134,62092,49958
2013_05_28_drive_0006_sync_000855,7,19.549853983626196,307666,14394,78749,64355
2013_05_28_drive_0006_sync_000860,7,19.66802859150913,313471,14341,79933,65592
2013_05_28_drive_0006_sync_000865,7,19.38582803914835,315717,14063,69672,55609
2013_05_28_drive_0006_sync_000870,7,19.20061366705247,318585,12121,53937,41816
2013_05_28_drive_0006_sync_000875,7,19.392213470514566,312393,11630,56394,44764
2013_05_28_drive_0006_sync_000880,7,18.690830630213163,313578,11596,59871,48275
2013_05_28_drive_0006_sync_000885,7,18.183339281937396,315121,12430,63167,50737
2013_05_28_drive_0006_sync_000890,7,18.192621200518374,312947,13644,68916,55272
2013_05_28_drive_0006_sync_000895,8,17.762971435981036,307510,10867,58857,47990
2013_05_28_drive_0006_sync_000900,8,18.388840214862878,307131,11493,58819,47326
2013_05_28_drive_0006_sync_000905,8,19.086703876916978,304019,9435,49502,40067
2013_05_28_drive_0006_sync_000910,8,19.59868958333334,299411,11042,65446,54404
2013_05_28_drive_0006_sync_000915,8,19.691297575347754,301456,13343,81972,68629
2013_05_28_drive_0006_sync_000920,8,20.30109983766233,302399,16867,89998,73131
2013_05_28_drive_0006_sync_000925,8,20.10564760760073,303227,17262,84814,67552
2013_05_28_drive_0006_sync_000930,8,19.790222084473324,308338,18400,90705,72305
2013_05_28_drive_0006_sync_000935,8,18.942790533819625,315501,19651,92559,72908
2013_05_28_drive_0006_sync_000940,8,18.09938648142446,314323,15639,71191,55552
2013_05_28_drive_0006_sync_000945,8,17.807936080657797,309661,14612,69681,55069
2013_05_28_drive_0006_sync_000950,8,17.912228030075937,301750,12480,61312,48832
2013_05_28_drive_0006_sync_000955,8,18.045861517790957,295815,12141,59914,47773
2013_05_28_drive_0006_sync_000960,8,19.493862897398845,284864,12335,64119,51784
2013_05_28_drive_0006_sync_000965,8,19.268142837113658,290332,15147,73804,58657
2013_05_28_drive_0006_sync_000970,8,18.882208859583947,278598,12484,60628,48144
2013_05_28_drive_0006_sync_000975,8,19.794486772896036,287882,12963,68363,55400
2013_05_28_drive_0006_sync_000980,8,20.093297949285226,291237,13632,72568,58936
2013_05_28_drive_0006_sync_000985,8,20.213548959394096,291956,13196,65065,51869
2013_05_28_drive_0006_sync_000990,8,20.03544661843565,295389,12536,59944,47408
2013_05_28_drive_0006_sync_000995,9,19.970941406249995,293951,11714,67598,55884
2013_05_28_drive_0006_sync_001000,9,19.706937639622257,289195,12534,68901,56367
2013_05_28_drive_0006_sync_001005,9,19.171069985741447,281647,14028,72090,58062
2013_05_28_drive_0006_sync_001010,9,18.569769462465242,277615,13185,72288,59103
2013_05_28_drive_0006_sync_001015,9,18.386047289656208,272353,11408,63287,51879
2013_05_28_drive_0006_sync_001020,9,17.922146970126292,277661,11389,61376,49987
2013_05_28_drive_0006_sync_001025,9,18.001594258130083,282154,11104,56291,45187
2013_05_28_drive_0006_sync_001030,9,18.853837382586708,279885,11760,62469,50709
2013_05_28_drive_0006_sync_001035,9,19.051496132669115,291737,16514,78401,61887
2013_05_28_drive_0006_sync_001040,9,19.440222694041335,296587,16104,78148,62044
2013_05_28_drive_0006_sync_001045,9,19.65619048038939,296785,15267,71509,56242
2013_05_28_drive_0006_sync_001050,9,19.464382229896678,299162,14642,65217,50575
2013_05_28_drive_0006_sync_001055,9,18.52271801999102,298681,15581,72999,57418
2013_05_28_drive_0006_sync_001060,9,18.667523193359376,298834,14405,67974,53569
2013_05_28_drive_0006_sync_001065,9,19.269118381922784,289442,14113,66426,52313
2013_05_28_drive_0006_sync_001070,9,20.124265939597322,290939,17262,74678,57416
2013_05_28_drive_0006_sync_001075,9,21.22468149638224,288632,14211,64325,50114
2013_05_28_drive_0006_sync_001080,9,21.760076537362398,293518,13667,74134,60467
2013_05_28_drive_0006_sync_001085,9,21.55761435140367,284034,14778,72079,57301
2013_05_28_drive_0006_sync_001090,9,22.699931739976055,288938,17879,90365,72486
2013_05_28_drive_0006_sync_001095,10,22.213267878973113,292338,14968,79684,64716
2013_05_28_drive_0006_sync_001100,10,21.85818456971006,288240,15638,81173,65535
2013_05_28_drive_0006_sync_001105,10,23.024109466307525,284129,16543,95805,79262
2013_05_28_drive_0006_sync_001110,10,22.597873633588872,288824,18513,102805,84292
2013_05_28_drive_0006_sync_001115,10,22.824301965852122,293193,18635,99548,80913
2013_05_28_drive_0006_sync_001120,10,23.10986992042645,297813,21837,104161,82324
2013_05_28_drive_0006_sync_001125,10,23.546793297767103,302013,25146,123493,98347
2013_05_28_drive_0006_sync_001130,10,22.965871284693453,304204,21173,106296,85123
2013_05_28_drive_0006_sync_001135,10,22.72683065181518,312322,21950,112350,90400
2013_05_28_drive_0006_sync_001140,10,22.68243922824116,314630,21554,110866,89312
2013_05_28_drive_0006_sync_001145,10,22.475655326757668,307653,24804,127581,102777
2013_05_28_drive_0006_sync_001150,10,22.453868254052896,298009,22688,119758,97070
2013_05_28_drive_0006_sync_001155,10,23.072265625,288676,21519,117751,96232
2013_05_28_drive_0006_sync_001160,10,22.6067201472909,282995,18960,108366,89406
2013_05_28_drive_0006_sync_001165,10,20.709752220048163,287854,12643,69494,56851
2013_05_28_drive_0006_sync_001170,10,20.409462771595123,284092,9568,47514,37946
2013_05_28_drive_0006_sync_001175,10,19.790821209800917,300415,15575,88437,72862
2013_05_28_drive_0006_sync_001180,10,20.30776306669928,308669,19482,98867,79385
2013_05_28_drive_0006_sync_001185,10,20.266186388958438,307511,21837,91080,69243
2013_05_28_drive_0006_sync_001190,10,20.495416270093067,298478,23369,94774,71405
2013_05_28_drive_0006_sync_001195,11,21.333656890832327,294535,24227,123693,99466
2013_05_28_drive_0006_sync_001200,11,19.99347974391268,296291,21578,104016,82438
2013_05_28_drive_0006_sync_001205,11,20.13161218869732,291443,21847,108348,86501
2013_05_28_drive_0006_sync_001210,11,20.50131222614411,299666,22346,115078,92732
2013_05_28_drive_0006_sync_001215,11,21.069264240506328,306544,25915,144716,118801
2013_05_28_drive_0006_sync_001220,11,22.0539689256515,305460,26952,145906,118954
2013_05_28_drive_0006_sync_001225,11,22.43265254173371,311855,25125,142170,117045
2013_05_28_drive_0006_sync_001230,11,23.608382907507014,320324,27674,171335,143661
2013_05_28_drive_0006_sync_001235,11,24.052947888664875,322623,28827,171744,142917
2013_05_28_drive_0006_sync_001240,11,23.68862689690238,326245,28192,150240,122048
2013_05_28_drive_0006_sync_001245,11,23.206218300065444,328362,25780,139755,113975
2013_05_28_drive_0006_sync_001250,11,23.38774950693689,324388,26157,135999,109842
2013_05_28_drive_0006_sync_001255,11,23.508297539010634,320757,19240,108546,89306
2013_05_28_drive_0006_sync_001260,11,23.118097539168932,316928,22230,122759,100529
2013_05_28_drive_0006_sync_001265,11,23.347607011554622,321327,26511,148898,122387
2013_05_28_drive_0006_sync_001270,11,23.766299516726765,324457,29883,160090,130207
2013_05_28_drive_0006_sync_001275,11,23.385058052218117,319665,30192,160595,130403
2013_05_28_drive_0006_sync_001280,11,21.670717786528147,316041,27397,132747,105350
2013_05_28_drive_0006_sync_001285,11,20.0927314613622,315405,21369,100997,79628
2013_05_28_drive_0006_sync_001290,11,18.433849973911748,310506,14629,70753,56124
2013_05_28_drive_0006_sync_001295,12,16.910496082787656,302658,14186,70760,56574
2013_05_28_drive_0006_sync_001300,12,15.902938894149832,310855,12772,59849,47077
2013_05_28_drive_0006_sync_001305,12,16.61936809738956,306978,12966,68258,55292
2013_05_28_drive_0006_sync_001310,12,17.24933945815451,307888,15030,81925,66895
2013_05_28_drive_0006_sync_001315,12,18.383822086352655,310327,17030,95457,78427
2013_05_28_drive_0006_sync_001320,12,18.50884698275862,309733,18104,96507,78403
2013_05_28_drive_0006_sync_001325,12,19.002861784924143,308684,19004,93124,74120
2013_05_28_drive_0006_sync_001330,12,19.20552920112227,309481,17432,87854,70422
2013_05_28_drive_0006_sync_001335,12,19.043008474576276,306410,13956,83748,69792
2013_05_28_drive_0006_sync_001340,12,19.873975773269006,309949,19134,115887,96753
2013_05_28_drive_0006_sync_001345,12,20.088775162623065,307534,19646,108682,89036
2013_05_28_drive_0006_sync_001350,12,20.171716038300413,314736,20502,99369,78867
2013_05_28_drive_0006_sync_001355,12,19.315719102036386,315117,18830,90484,71654
2013_05_28_drive_0006_sync_001360,12,18.973785384860044,312379,15664,79598,63934
2013_05_28_drive_0006_sync_001365,12,18.008650971104995,309418,14461,74971,60510
2013_05_28_drive_0006_sync_001370,12,17.731041861492102,297806,14904,76565,61661
2013_05_28_drive_0006_sync_001375,12,18.912021396396398,295250,14456,73009,58553
2013_05_28_drive_0006_sync_001380,12,19.74874761450381,306279,16297,83792,67495
2013_05_28_drive_0006_sync_001385,12,20.60977454893562,307866,14791,75154,60363
2013_05_28_drive_0006_sync_001390,12,21.334639005650494,306452,14468,73501,59033
2013_05_28_drive_0006_sync_001395,13,21.452126498937467,301877,17719,98015,80296
2013_05_28_drive_0006_sync_001400,13,22.284996991789356,313540,26116,150783,124667
2013_05_28_drive_0006_sync_001405,13,21.898951029798422,317666,30072,143509,113437
2013_05_28_drive_0006_sync_001410,13,21.722000771933565,317064,32735,147640,114905
2013_05_28_drive_0006_sync_001415,13,20.76312619600874,322864,34386,155137,120751
2013_05_28_drive_0006_sync_001420,13,19.03361541256708,307439,25629,123047,97418
2013_05_28_drive_0006_sync_001425,13,17.494139000103992,307284,23674,103727,80053
2013_05_28_drive_0006_sync_001430,13,15.76503332234363,298461,14369,61593,47224
2013_05_28_drive_0006_sync_001435,13,15.408000364141948,284681,10699,46237,35538
2013_05_28_drive_0006_sync_001440,13,14.603892118863046,280912,7483,32171,24688
2013_05_28_drive_0006_sync_001445,13,14.927170973557692,274030,7884,42871,34987
2013_05_28_drive_0006_sync_001450,13,15.110653437752216,265537,7673,41745,34072
2013_05_28_drive_0006_sync_001455,13,15.517320360938886,285191,11706,49751,38045
2013_05_28_drive_0006_sync_001460,13,15.5373815317623,286187,10877,49247,38370
2013_05_28_drive_0006_sync_001465,13,16.563087262151477,275865,9847,47893,38046
2013_05_28_drive_0006_sync_001470,13,17.302330196716227,282596,14319,76752,62433
2013_05_28_drive_0006_sync_001475,13,17.750092844202896,288586,20400,95807,75407
2013_05_28_drive_0006_sync_001480,13,17.96566815230833,279163,18185,88162,69977
2013_05_28_drive_0006_sync_001485,13,17.347762814364874,288059,18270,82574,64304
2013_05_28_drive_0006_sync_001490,13,16.37799207716879,292014,15964,71358,55394
2013_05_28_drive_0006_sync_001495,14,16.146954217657346,281415,16829,74651,57822
2013_05_28_drive_0006_sync_001500,14,15.820020946557966,268691,13470,63546,50076
2013_05_28_drive_0006_sync_001505,14,15.56620441872593,259855,10633,52535,41902
2013_05_28_drive_0006_sync_001510,14,14.844850973886986,262572,8539,46267,37728
2013_05_28_drive_0006_sync_001515,14,14.877944613127728,255710,7176,37452,30276
2013_05_28_drive_0006_sync_001520,14,15.434606436883476,262154,7674,40774,33100
2013_05_28_drive_0006_sync_001525,14,15.595977124550362,278859,13145,57055,43910
2013_05_28_drive_0006_sync_001530,14,16.041382853190104,280686,12880,56858,43978
2013_05_28_drive_0006_sync_001535,14,16.98108505347286,274942,12943,56410,43467
2013_05_28_drive_0006_sync_001540,14,17.933607199950814,275124,14553,62829,48276
2013_05_28_drive_0006_sync_001545,14,19.16868873314185,275535,13997,62769,48772
2013_05_28_drive_0006_sync_001550,14,19.301953124999997,263788,9870,52514,42644
2013_05_28_drive_0006_sync_001555,14,19.62785081348054,266557,11114,50346,39232
2013_05_28_drive_0006_sync_001560,14,20.914912683823527,275909,14108,69208,55100
2013_05_28_drive_0006_sync_001565,14,21.72080492215106,282668,16487,88470,71983
2013_05_28_drive_0006_sync_001570,14,21.429122161277913,287856,15135,83113,67978
2013_05_28_drive_0006_sync_001575,14,21.034460616438352,284685,15196,83709,68513
2013_05_28_drive_0006_sync_001580,14,21.47434352703073,280185,16284,89792,73508
2013_05_28_drive_0006_sync_001585,14,22.45347303634232,290927,18332,104948,86616
2013_05_28_drive_0006_sync_001590,14,22.716229355126092,296066,19824,102359,82535
2013_05_28_drive_0006_sync_001595,15,23.74255751243512,301893,24514,124994,100480
2013_05_28_drive_0006_sync_001600,15,24.306475458308697,309591,24041,130117,106076
2013_05_28_drive_0006_sync_001605,15,24.01242953592029,317792,22245,122121,99876
2013_05_28_drive_0006_sync_001610,15,24.18349237124898,315548,21794,112008,90214
2013_05_28_drive_0006_sync_001615,15,23.77458279577599,306166,24527,126908,102381
2013_05_28_drive_0006_sync_001620,15,23.179014995421248,299416,22040,110079,88039
2013_05_28_drive_0006_sync_001625,15,23.18042482429719,291221,20408,107519,87111
2013_05_28_drive_0006_sync_001630,15,22.913771437019516,285501,16780,91989,75209
2013_05_28_drive_0006_sync_001635,15,21.33825822837452,284038,12199,66032,53833
2013_05_28_drive_0006_sync_001640,15,21.17028626399254,293451,14385,79231,64846
2013_05_28_drive_0006_sync_001645,15,21.187801716750457,313127,20100,103357,83257
2013_05_28_drive_0006_sync_001650,15,21.77288275578493,314842,22817,107504,84687
2013_05_28_drive_0006_sync_001655,15,21.53522155666796,298786,23551,104947,81396
2013_05_28_drive_0006_sync_001660,15,21.147440324043533,291573,22868,106418,83550
2013_05_28_drive_0006_sync_001665,15,20.33638911650775,284594,20853,100913,80060
2013_05_28_drive_0006_sync_001670,15,19.449889830887614,288839,20606,102672,82066
2013_05_28_drive_0006_sync_001675,15,19.7918492101174,291411,23311,112892,89581
2013_05_28_drive_0006_sync_001680,15,20.032389829958458,301361,22332,114502,92170
2013_05_28_drive_0006_sync_001685,15,21.20378687594553,303451,21914,112624,90710
2013_05_28_drive_0006_sync_001690,15,21.61210525294847,307705,24976,138916,113940
2013_05_28_drive_0006_sync_001695,16,22.228749999999994,307846,25359,146640,121281
2013_05_28_drive_0006_sync_001700,16,23.48163385674505,316398,26437,163537,137100
2013_05_28_drive_0006_sync_001705,16,24.344409664735107,323680,27652,158795,131143
2013_05_28_drive_0006_sync_001710,16,24.32395171257063,327108,27690,150645,122955
2013_05_28_drive_0006_sync_001715,16,23.780746039994263,329410,27339,144623,117284
2013_05_28_drive_0006_sync_001720,16,23.75407731451955,326517,23331,134869,111538
2013_05_28_drive_0006_sync_001725,16,24.036957478567057,326800,22319,131297,108978
2013_05_28_drive_0006_sync_001730,16,24.3233442779831,327239,27489,163340,135851
2013_05_28_drive_0006_sync_001735,16,25.52002622003424,331212,31107,178983,147876
2013_05_28_drive_0006_sync_001740,16,25.49237559490481,329992,29773,169825,140052
2013_05_28_drive_0006_sync_001745,16,25.9369274136716,327172,29066,154487,125421
2013_05_28_drive_0006_sync_001750,16,24.542326566043087,324490,25572,132149,106577
2013_05_28_drive_0006_sync_001755,16,23.883944109152843,315268,18402,90728,72326
2013_05_28_drive_0006_sync_001760,16,22.85439237025816,307603,17079,89052,71973
2013_05_28_drive_0006_sync_001765,16,23.625756473515516,297673,17555,107431,89876
2013_05_28_drive_0006_sync_001770,16,24.390537415919287,293545,16412,101612,85200
2013_05_28_drive_0006_sync_001775,16,25.417828317171235,285232,19483,121117,101634
2013_05_28_drive_0006_sync_001780,16,25.295096089914082,290919,21912,128984,107072
2013_05_28_drive_0006_sync_001785,16,25.588178210048856,302542,28162,152720,124558
2013_05_28_drive_0006_sync_001790,16,25.110070082720586,300748,27918,147458,119540
