clip_id,group,frame,offset,n_valid,s_G51-A,s_G51-B,s_G51-C,s_G51-D,s_oracle,G51-A_abs_rel,G51-A_median_abs_rel,G51-A_median_abs_log,G51-A_rmse_m,G51-A_delta1,G51-A_n_valid,G51-A_delta2,G51-A_delta3,G51-A_absrel_0_10,G51-A_absrel_10_20,G51-A_absrel_20_40,G51-A_absrel_40_80,G51-B_abs_rel,G51-B_median_abs_rel,G51-B_median_abs_log,G51-B_rmse_m,G51-B_delta1,G51-B_n_valid,G51-B_delta2,G51-B_delta3,G51-B_absrel_0_10,G51-B_absrel_10_20,G51-B_absrel_20_40,G51-B_absrel_40_80,G51-C_abs_rel,G51-C_median_abs_rel,G51-C_median_abs_log,G51-C_rmse_m,G51-C_delta1,G51-C_n_valid,G51-C_delta2,G51-C_delta3,G51-C_absrel_0_10,G51-C_absrel_10_20,G51-C_absrel_20_40,G51-C_absrel_40_80,G51-D_abs_rel,G51-D_median_abs_rel,G51-D_median_abs_log,G51-D_rmse_m,G51-D_delta1,G51-D_n_valid,G51-D_delta2,G51-D_delta3,G51-D_absrel_0_10,G51-D_absrel_10_20,G51-D_absrel_20_40,G51-D_absrel_40_80,oracle_abs_rel,oracle_median_abs_rel,oracle_median_abs_log,oracle_rmse_m,oracle_delta1,oracle_n_valid,oracle_delta2,oracle_delta3,oracle_absrel_0_10,oracle_absrel_10_20,oracle_absrel_20_40,oracle_absrel_40_80
08_001975_001995_s5,08,2,-2,15752,14.04910206231545,16.0530814178719,13.482156453031946,19.420589037698416,17.094449501745164,0.22443276449082575,0.1898252760997094,0.20946311385481298,2.853813189289263,0.5332021330624682,15752,0.8776663280853225,0.9870492635855764,0.2018008861325418,0.2645506474167357,0.23545272220667965,nan,0.13004900744886919,0.09009289171557908,0.09344159676339403,2.0074327905595055,0.7663153885220925,15752,0.9624174707973591,0.9977145759268664,0.11096707579917846,0.16618679418762952,0.12666256805097303,nan,0.2534921275835296,0.2212868693367389,0.24969327073110303,3.1360581957921037,0.35982732351447433,15752,0.8405916708989335,0.9804469273743017,0.23061834249517058,0.29373312342170593,0.2663057062843781,nan,0.1484793038393687,0.14673948626050998,0.13857385704147318,1.910700285464557,0.8753174200101574,15752,0.9848908075165058,0.9974606399187405,0.1515788971657336,0.1414867186936339,0.1551829538566401,nan,0.10412604807789724,0.05693862167521998,0.057781962586620605,1.7428236626055345,0.8294819705434231,15752,0.9795581513458609,0.9980954799390553,0.08811001596683618,0.13535539075211067,0.09636184149611435,nan
08_001975_001995_s5,08,3,-1,15346,14.04910206231545,16.0530814178719,13.482156453031946,19.420589037698416,17.094449501745164,0.23132680736682765,0.18491123778986618,0.2042764273869223,3.190937513084835,0.5812589599895738,15346,0.844063599635084,0.9708067248794474,0.2049488926093676,0.2663433221226852,0.25765242216290574,nan,0.14297881551497374,0.07815469138120162,0.08084575769059976,2.3056242354090406,0.7313306399061644,15346,0.9509318389156783,0.9841000912289848,0.12506872005492914,0.16863050657087986,0.15176314795631696,nan,0.2595453246924828,0.2176086699348253,0.24519072679933362,3.485757429256497,0.311677310048221,15346,0.8099830574742604,0.9670272383683044,0.23285330591502648,0.2946846763552957,0.28760954667877825,nan,0.171581682581177,0.14504001495570676,0.13705934593134916,2.1171049349929114,0.8368304444154828,15346,0.9676788739736739,0.9862504887267041,0.20025125704684035,0.1381116274521466,0.12073635705532662,nan,0.11920651743558282,0.06355112303602857,0.0634353414544846,2.018578278736663,0.7921282418871367,15346,0.9618141535253486,0.9866414700899258,0.11625936354947755,0.12744162568749257,0.10120328509026426,nan
08_001975_001995_s5,08,4,0,16089,14.04910206231545,16.0530814178719,13.482156453031946,19.420589037698416,17.094449501745164,0.23258628267311662,0.19148575319210662,0.21206235224787395,3.232083201824571,0.5496923363788924,16089,0.8296973087202436,0.9827832680713531,0.21443077679318986,0.2579588860463525,0.24190342870235942,nan,0.13907731117833758,0.0823694725226563,0.08544797540355531,2.305371577138742,0.7360929827832681,16089,0.9488470383491827,0.9943439617129716,0.12528864147290916,0.15998334552508245,0.13387735517919377,nan,0.2613050234781733,0.22352629479198508,0.2526266284263201,3.5368815208117983,0.2581266703959227,16089,0.7872459444340854,0.9706631860277208,0.2428757928721401,0.2868291273026478,0.27249609723047463,nan,0.15679934669889467,0.1397998096672259,0.13279040594651192,2.068517147827383,0.8550562496115358,16089,0.9778109267201194,0.9965815153210268,0.1658961670326809,0.14588709114372736,0.13862033358096632,nan,0.10947891751224921,0.05360044300690949,0.05382886047475122,1.9945695019086918,0.7735720057181925,16089,0.9712847286966251,0.9954005842501088,0.10161257440679511,0.12351472181700295,0.0906880916849339,nan
08_002000_002020_s5,08,0,-4,16840,17.771436537788666,20.418627361918603,17.032325565186543,24.36251999709133,20.23855698401676,0.15142388158103046,0.13231964378249772,0.14140297863209628,2.5610958340187593,0.838895486935867,16840,0.9682897862232779,0.9907363420427553,0.13552566715869324,0.16022619456521706,0.19681049783524254,0.14831118660259712,0.08463129205009166,0.0360690715182916,0.03628889047175998,1.7474462524926795,0.9156769596199525,16840,0.9731591448931116,0.9913301662707839,0.09937781199657544,0.06914007141623772,0.0857793389500998,0.04497739542470835,0.18043895482135408,0.16703196232875783,0.18241574467765975,2.9163002993924123,0.7468527315914489,16840,0.9649643705463183,0.9883016627078385,0.1606005629008869,0.1925828130918587,0.23020987937673934,0.1837327770793135,0.2239281161486986,0.19812584304342434,0.18124100742618832,2.805683375017075,0.7786817102137767,16840,0.9611638954869358,0.9837885985748218,0.27292446134552073,0.185100974125586,0.15303516519303412,0.16756378718020537,0.08420737258273282,0.03766624109016373,0.03798259754994471,1.7664730246372489,0.9132422802850356,16840,0.9728622327790973,0.9915676959619952,0.09613384665005907,0.07052629214100677,0.09179129695089201,0.04924958661557127
08_002000_002020_s5,08,1,-3,17033,17.771436537788666,20.418627361918603,17.032325565186543,24.36251999709133,20.23855698401676,0.1482350886313802,0.13522920418796228,0.14466280291427802,2.349341411928119,0.8514060940527212,17033,0.9776316561967945,0.9923090471437798,0.1335975655494583,0.15802183536968767,0.1939193050096117,nan,0.07340615932903059,0.03172375785584179,0.03169917193177163,1.460699794930432,0.9230317618740093,17033,0.9812716491516468,0.9967122644278753,0.07496958659165631,0.06922878993372597,0.0871565314240877,nan,0.17885050673012579,0.16991239064550995,0.18588611494186225,2.718149656728634,0.7715610873011214,17033,0.9746374684436094,0.9909000176128692,0.16251427773157437,0.19038398194297285,0.22622487175584652,nan,0.21156059418562212,0.19055856391291326,0.174642615929419,2.5849482876641305,0.804790700405096,17033,0.9658897434392062,0.9927200140902953,0.24686920420219757,0.17988266593518792,0.14885699135300792,nan,0.07416041112244925,0.033996888869309516,0.034281464951172236,1.4832444454439708,0.9228556331826454,17033,0.9812129395878588,0.9963600070451476,0.07358045816844828,0.07180418171777024,0.09231112974812397,nan
08_002000_002020_s5,08,2,-2,17245,17.771436537788666,20.418627361918603,17.032325565186543,24.36251999709133,20.23855698401676,0.14895088552319222,0.14240388323114825,0.15327874814338838,2.461081030243541,0.8386198898231372,17245,0.9866048129892723,0.9965787184691215,0.11755409003335696,0.1788491892826358,0.20755857650973633,0.17864564996675333,0.06896664752269543,0.039637651091345344,0.039705742829847956,1.518984435008984,0.9359814438967817,17245,0.9916497535517541,0.9984923166135111,0.05492699560752671,0.08225945331420081,0.09481869868806378,0.1318637966142485,0.18120442023035147,0.17725448067297808,0.1949439737742602,2.815150334958653,0.7314004059147579,17245,0.9787764569440418,0.9955349376630908,0.15034451817265898,0.21032743209516816,0.24017367561626313,0.21280563535753463,0.194939830170421,0.17855779895877597,0.1645237892707816,2.291366665756986,0.7995360974195419,17245,0.9786604812989272,0.9986082922586257,0.23424319255299073,0.15728436203744398,0.12138913097217768,0.2484160364550901,0.07083859521617863,0.04039392953884224,0.040622439470691774,1.5545430754455554,0.9334299797042621,17245,0.9919396926645404,0.9983763409683967,0.05367702232707017,0.08730206795039651,0.10161530703558941,0.12717332878058515
08_002000_002020_s5,08,3,-1,16390,17.771436537788666,20.418627361918603,17.032325565186543,24.36251999709133,20.23855698401676,0.17221713199966182,0.14879575771992765,0.1605391919291459,2.82936382011875,0.7537522879804759,16390,0.9562538133007932,0.9952410006101281,0.13713371838362937,0.2110152731504848,0.2140629858954129,nan,0.08591762184270119,0.04902902622315646,0.04982213380484979,1.9150837393585056,0.8792556436851738,16390,0.9884685784014643,0.9973764490543015,0.06561168720634711,0.1098970681592946,0.10090819756506413,nan,0.20348237759466173,0.18331405852533392,0.20239761167380044,3.1647547878620954,0.6037217815741306,16390,0.926418547895058,0.9937156802928615,0.1683851163353666,0.24206760927787377,0.24664998447502726,nan,0.1803962750491503,0.17345227799146276,0.16101749752560823,2.346472378551295,0.8328859060402685,16390,0.9892007321537523,0.9969493593654668,0.21619664362468805,0.14322216211716954,0.12052978722673072,nan,0.08872999816837934,0.053119111520142315,0.05377021697587847,1.9546732601655312,0.8724222086638194,16390,0.9876754118364857,0.9974374618669921,0.06594726913588381,0.11525236958809305,0.10787357228024921,nan
08_002000_002020_s5,08,4,0,16445,17.771436537788666,20.418627361918603,17.032325565186543,24.36251999709133,20.23855698401676,0.21235354002216067,0.18279750601498387,0.2014058482959422,3.13738917840952,0.6168440255396778,16445,0.9238066281544542,0.981635755548799,0.18573079813877016,0.25294692669807073,0.2367037180707755,nan,0.1194444922221852,0.07159053713776359,0.07373996553064677,2.23222905288266,0.8115536637275768,16445,0.9693523867436911,0.9920948616600791,0.09808622603577744,0.1519775423179801,0.1386899778177771,nan,0.24095111496224395,0.2162097535269667,0.24341119268010702,3.4450735418498093,0.3422924901185771,16445,0.8901793858315598,0.978108847674065,0.21326124826269657,0.28275340164449897,0.2684244002118758,nan,0.1572689784496118,0.13210573850120008,0.1253653023951049,2.163884587249268,0.8799635147461234,16445,0.9724536333231986,0.9913651565825479,0.18311688858235486,0.11464796216485716,0.14644515742944886,nan,0.12487309322392616,0.07853868585248781,0.08133650383039015,2.2792202188885806,0.801763453937367,16445,0.968561872909699,0.9920948616600791,0.10288653948695403,0.158440319756676,0.14436578795727914,nan
08_002025_002045_s5,08,0,-4,15584,18.661562196011673,21.635706271891415,17.923082276336174,24.99546474358975,22.24719618676868,0.19464437071322602,0.15534952815299144,0.16770643548059683,3.069531663425829,0.6873074948665298,15584,0.8859086242299795,0.9299281314168378,0.1869382785955136,0.20491856949819923,0.19114980992628694,0.26719713276466817,0.1102663617366017,0.05703854003969939,0.05736644083283604,2.208485230095953,0.8488834702258727,15584,0.8973947638603696,0.9834445585215605,0.11756352274583833,0.10456821778389996,0.09124454387809346,0.16586763950449526,0.2243534466225492,0.18724603516259425,0.2071056084595757,3.3811934891207907,0.5460728952772074,15584,0.8775667351129364,0.9078542094455853,0.21561612253730664,0.23551200804927613,0.22298681007137475,0.29619578769236643,0.17608482201870557,0.16477217081723586,0.15347572133004195,2.5670111764728674,0.8122433264887063,15584,0.9625256673511293,0.9896688911704312,0.19616383261789955,0.15747841514461608,0.14303711998245575,0.12011214096162061,0.11274931529787503,0.06115391060172797,0.06079412304666154,2.1560117973931647,0.8540169404517454,15584,0.9013090349075975,0.9854979466119097,0.1267052318649744,0.10019351514089925,0.08596190043368991,0.15226773421546105
08_002025_002045_s5,08,1,-3,15005,18.661562196011673,21.635706271891415,17.923082276336174,24.99546474358975,22.24719618676868,0.17798158772968428,0.1646971336432562,0.17962787815244008,2.649573056021872,0.748217260913029,15005,0.9768077307564146,0.9910029990003332,0.17088812280829796,0.18049027874480572,0.22674514817668934,nan,0.07162756590161017,0.04273225036452768,0.04346873195061196,1.7547616433303286,0.9408197267577474,15005,0.9840719760079973,0.9900699766744419,0.07169504736504256,0.06444197715075947,0.1291714287095822,nan,0.20790388820357722,0.19723612616245934,0.21940457115824774,2.9601849149969732,0.5306231256247917,15005,0.9700766411196268,0.9898700433188937,0.19944058540799034,0.21203245465941814,0.25703339486163157,nan,0.13918404810640847,0.12415564606104582,0.11740745303533906,2.134554743509142,0.9258247250916362,15005,0.9798067310896368,0.9897367544151949,0.1553072954367223,0.11785810621662583,0.15247467251208782,nan,0.06493614060935135,0.031595094612388956,0.03164460604172081,1.6969972643359845,0.9434188603798733,15005,0.9839386871042985,0.9898700433188937,0.06950553452035894,0.05186403042785816,0.12625654770580275,nan
08_002025_002045_s5,08,2,-2,16758,18.661562196011673,21.635706271891415,17.923082276336174,24.99546474358975,22.24719618676868,0.16864225631153945,0.15690883667378847,0.17056840662537187,2.480544996170576,0.8358992719894975,16758,0.9779209929585869,0.9860365198711063,0.15334347071652638,0.20061410396459245,0.20936809759710545,nan,0.05848641182643992,0.03135932640265303,0.03164767886702957,1.777035459720404,0.9567370807972312,16758,0.9802482396467359,0.9866332497911445,0.04174296165764635,0.0898781173039889,0.13585566355489492,nan,0.20026929236518035,0.1901041644668472,0.21080021088701484,2.7378945548662332,0.6418427019930779,16758,0.9729681346222699,0.9856784819190835,0.18525153987729046,0.23161180928949313,0.24065517729851219,nan,0.14499739255768634,0.13241861385850406,0.12461175762864607,2.103670940462879,0.9434896765723834,16758,0.9810239885427855,0.9862752118391216,0.14629820118265194,0.13533589988746,0.20378278426989943,nan,0.055536158581974804,0.028643413274309644,0.02843571218613372,1.7381743294064766,0.9599594223654374,16758,0.9813223535028046,0.9867525957751522,0.04009177780962903,0.08244500064068476,0.14548745128500215,nan
08_002025_002045_s5,08,3,-1,15449,18.661562196011673,21.635706271891415,17.923082276336174,24.99546474358975,22.24719618676868,0.18150943442564796,0.1500423079163511,0.16196040816051616,2.3536275255296277,0.7253543918700239,15449,0.9429736552527672,0.9706129846592012,0.1704150115695063,0.22229211458893477,0.15701243194115477,nan,0.09481588206250906,0.04458105677782632,0.04444532120471312,1.8086042089770191,0.8964981552204027,15449,0.9535244999676354,0.9787688523529031,0.08003726851232268,0.13828178540384256,0.11601144147357237,nan,0.21015161798437645,0.182744808436399,0.2011579876059444,2.5831866066040963,0.6155090944397695,15449,0.9370185772541912,0.9688652987248365,0.19844621262230577,0.2519893416366201,0.19036767465817817,nan,0.17533135444839207,0.15132104857355136,0.14145402000896978,2.2655582745634013,0.8700239497702117,15449,0.9504822318596673,0.9814874749174703,0.17541723609688561,0.16826070608527957,0.20684868801502718,nan,0.09862677372219937,0.0504830647512246,0.050101835289928065,1.8056830338028615,0.9000582561978121,15449,0.9533950417502751,0.9792866852223445,0.08542109292216699,0.13536346851982703,0.12765240387452367,nan
08_002025_002045_s5,08,4,0,14736,18.661562196011673,21.635706271891415,17.923082276336174,24.99546474358975,22.24719618676868,0.20428214779051085,0.1851732514084513,0.20342858886382353,2.355127521623926,0.574986427795874,14736,0.9332247557003257,0.9704125950054289,0.21412651748294093,0.19981921098799066,0.13221716057887425,nan,0.12252034304789446,0.07611868020368669,0.077847292791974,1.8138006660124892,0.8678067318132465,14736,0.9503257328990228,0.9752307274701412,0.1316290087541191,0.10584994385664234,0.08255280625071716,nan,0.2299085251886191,0.21586515041029233,0.24209944472521228,2.607394507451555,0.438314332247557,14736,0.9264386536373507,0.9698697068403909,0.23835180325986885,0.23025299477885672,0.15889953916866983,nan,0.16548182176481882,0.12367395431839724,0.11780601475330632,2.4714357521485733,0.8503664495114006,14736,0.9451682953311618,0.9745521172638436,0.16404905718600327,0.15533062162737782,0.19755319408549,nan,0.12032893866923197,0.07029749233742358,0.0701294201822329,1.8381801915610392,0.8691639522258415,14736,0.9513436482084691,0.9759771986970684,0.12642934530648364,0.10949214752138614,0.09224549129953469,nan
08_002050_002070_s5,08,0,-4,15751,18.367725741814464,19.97427471427286,17.01071797520661,23.805643916259502,21.05906667251878,0.13493989038002965,0.11597698979498886,0.12292592607036879,1.8312239589891293,0.889340359342264,15751,0.9711129452098279,0.9864135610437432,0.13151064700588544,0.14602865165240475,0.12385240337912251,nan,0.09797595492874141,0.05175345130978092,0.052371759906456816,1.4457301296740435,0.9085772331915434,15751,0.9637483334391467,0.9848263602310965,0.10925546786617825,0.07773208843953915,0.0590424854034279,nan,0.1847659399939415,0.1789246134481735,0.19665885877185785,2.3682238295159492,0.7209700971366897,15751,0.9689543521046283,0.9863500730112373,0.17584072252509017,0.20661442581213418,0.18807912590957623,nan,0.2142453632079163,0.15712623879074925,0.14612157699280415,2.287484325717359,0.7810932639197511,15751,0.9389245127293505,0.9775252364929211,0.24249011448155552,0.1572830435126755,0.14601874185064054,nan,0.10109636509348563,0.04155107123800582,0.041610356742063814,1.4490206276664612,0.9027363342010031,15751,0.9545425687257952,0.9833026474509555,0.12251147463528876,0.05671696395567547,0.05515849858333517,nan
08_002050_002070_s5,08,1,-3,16113,18.367725741814464,19.97427471427286,17.01071797520661,23.805643916259502,21.05906667251878,0.12025846758701339,0.11632934575463061,0.12328571178831815,1.6830109085584584,0.9523366226028672,16113,0.9821882951653944,0.993545584310805,0.11669278386765375,0.12810055481817448,0.10601583568675428,nan,0.07075040974562356,0.051669033667227846,0.05224635524550392,1.2640375369036692,0.9616458760007447,16113,0.983429528951778,0.9926767206603364,0.0774109325770863,0.0606354007638634,0.0676377223960802,nan,0.1792957931519555,0.1803392159742709,0.19866233638189223,2.2659898859837564,0.700304102277664,16113,0.9821882951653944,0.9927387823496555,0.17446008869951077,0.18867812112867557,0.16820952136059303,nan,0.17761061931731914,0.15174579560773507,0.14135752827647607,2.275283274749682,0.8474523676534476,16113,0.9779060386023708,0.9903804381555266,0.1923047365359388,0.1513706546332563,0.1972491636325766,nan,0.06678928131420692,0.035017911854996496,0.03492564048131097,1.2954652816253847,0.9576118661949978,16113,0.9829330354372247,0.9929249674176132,0.07670018463581557,0.04823028175990071,0.08599289875314813,nan
08_002050_002070_s5,08,2,-2,16984,18.367725741814464,19.97427471427286,17.01071797520661,23.805643916259502,21.05906667251878,0.10139083950713923,0.09397859945157311,0.09859207716614637,1.5974654598683091,0.977979274611399,16984,0.99234573716439,0.9928756476683938,0.09579045811650394,0.10757259816105447,0.11528154184804977,nan,0.0419142643666751,0.024480340902097317,0.024582654837835838,1.2962946767713663,0.9813353744700894,16984,0.9928756476683938,0.9928756476683938,0.03159149337604963,0.05351303452819534,0.0648061331444064,nan,0.16394452615226643,0.15988461436112966,0.17414650060627124,2.117644056094274,0.8789448893075836,16984,0.9916391898257183,0.9928756476683938,0.16048242683997718,0.1671632254378066,0.18052960315180847,nan,0.18270704426729978,0.17660606647472893,0.16263893761463766,2.4083286273218336,0.9240461610927933,16984,0.9896373056994818,0.9928756476683938,0.17663526206555535,0.18928545009265824,0.19940808878622554,nan,0.0572262428975486,0.04450057328731112,0.04372683815387057,1.400156842489139,0.9747998115873764,16984,0.9928756476683938,0.9928756476683938,0.04588706627553665,0.06990948452963916,0.08313597111898038,nan
08_002050_002070_s5,08,3,-1,16246,18.367725741814464,19.97427471427286,17.01071797520661,23.805643916259502,21.05906667251878,0.12791480515061415,0.1204130030909715,0.12814745695097374,1.9133055774477215,0.9439862119906438,16246,0.9884279207189463,0.994152406746276,0.12447124502101335,0.13380432379194848,0.16913845988410303,nan,0.06406068269342852,0.046941006692124664,0.04797056702948299,1.6284518804354766,0.9646066724116705,16246,0.990828511633633,0.9942139603594731,0.05396378340639763,0.08723855418649919,0.13079505766953864,nan,0.18807592190262032,0.18377273903815683,0.20296413986857953,2.348752706585901,0.6609011448972054,16246,0.984426935861135,0.9924904591899545,0.1875082363165097,0.18526928035050513,0.23018941856561953,nan,0.15540973739158154,0.1444040538442236,0.13501450705946771,2.3336366439484895,0.9379539578973286,16246,0.9852886864458944,0.9942139603594731,0.140215973276969,0.18939425567645807,0.2657107631159381,nan,0.05358751522538501,0.032601079858421936,0.032701892588645975,1.6429554606453485,0.9620214206573926,16246,0.9911978333128154,0.9942139603594731,0.03839667963774166,0.08767862256861675,0.16245329039317424,nan
08_002050_002070_s5,08,4,0,14864,18.367725741814464,19.97427471427286,17.01071797520661,23.805643916259502,21.05906667251878,0.11844066896796161,0.08637137994843072,0.08969081867180151,2.1935049535582714,0.878632938643703,14864,0.979951560818084,0.9851991388589881,0.11867893884878152,0.10832065303718769,0.19054457760392124,nan,0.08888893175551722,0.04762024534716161,0.04716747926890319,2.142984253923143,0.9198062432723358,14864,0.9777314316469322,0.98748654467169,0.08172571272971313,0.0902637682052064,0.20642274281791287,nan,0.1688069960268717,0.15010222337092685,0.16173202354482674,2.4559959389267183,0.7406485468245425,14864,0.9772604951560818,0.9835172228202368,0.1703590859276676,0.15686474145617446,0.23120049095337278,nan,0.2166198032314006,0.19783744721928506,0.18063804112320103,3.0714864338412857,0.7604278794402584,14864,0.9434876210979548,0.986342841765339,0.20507295835500677,0.229047824214904,0.3290286813920842,nan,0.11047326916525405,0.07231183116647132,0.07108607803715761,2.279500054037274,0.9121367061356297,14864,0.9728875134553283,0.98748654467169,0.10086247360972025,0.11689700756774944,0.2336158748241891,nan
08_002075_002095_s5,08,0,-4,14559,17.49547526041667,19.98012492010592,16.183516523634072,22.90555057010135,19.650909639499886,0.13857372345168084,0.09747744612957362,0.10172867281849118,2.1841512115435973,0.8841953430867505,14559,0.9429219039769214,0.9581702039975273,0.1396649577022231,0.14290030467410078,0.11777156525957203,nan,0.13335818089854065,0.06579841024557327,0.06435397243208119,2.0195886644021486,0.8322686997733361,14559,0.942715845868535,0.9663438422968611,0.14635462469252933,0.09807990279480806,0.10042558211676646,nan,0.18075877915156574,0.1509513725596577,0.16255471734707783,2.6114558106890993,0.7746411154612267,14559,0.9382512535201594,0.9523318909265747,0.1746235446038687,0.20275609632003738,0.1828861807750187,nan,0.26226989561916897,0.2140805696841166,0.19418631302627753,2.9350885635678243,0.6847997802046843,14559,0.9125626760079676,0.9657256679717013,0.280851795418127,0.20596922733322445,0.22975708394384478,nan,0.12413418285404436,0.05500161119877985,0.05422358703915742,1.9825503600390597,0.8406483961810564,14559,0.9429905900130503,0.9652448657187994,0.1363360197297817,0.09258766572217182,0.08934547717285811,nan
08_002075_002095_s5,08,1,-3,17079,17.49547526041667,19.98012492010592,16.183516523634072,22.90555057010135,19.650909639499886,0.12502727013564777,0.10452685781303574,0.10984977505764015,2.066104314111017,0.9094794777211781,17079,0.9696703554072252,0.9858891035774928,0.11708306836302801,0.1512593979839286,0.13944063094959672,nan,0.08511418852960508,0.0468465797390877,0.046472289143348444,1.765323547467198,0.9240002342057497,17079,0.9756426020258797,0.9864160665144329,0.080530475547474,0.10082353459064868,0.09203200141716242,nan,0.18105808135553778,0.16892340359400532,0.18478014534761011,2.514535088450266,0.7348205398442532,17079,0.9615902570408104,0.9831371860179168,0.17174328838764502,0.20986092759489838,0.20272392575519776,nan,0.20401579306365686,0.18139666212414982,0.16706727457431292,2.520472509764107,0.7988172609637567,17079,0.9712512442180455,0.9849522805784882,0.20301608634013166,0.21356184216637464,0.19060625409320525,nan,0.07921541077576778,0.04012376163704492,0.03998635453695121,1.750177303969064,0.9262837402658235,17079,0.9745301247145618,0.9870015808888108,0.07471780742581667,0.09386260461010372,0.08787306632534676,nan
08_002075_002095_s5,08,2,-2,16835,17.49547526041667,19.98012492010592,16.183516523634072,22.90555057010135,19.650909639499886,0.12664626025866108,0.0964836704799106,0.10118882122825035,1.9074472324883893,0.8859518859518859,16835,0.9616869616869617,0.9831303831303831,0.1316693352752824,0.11495567053731783,0.14878639590185191,nan,0.09823574017206839,0.04928223271338649,0.04843441774501178,1.62890540935415,0.9024057024057024,16835,0.9622215622215622,0.9858033858033858,0.11848010356016202,0.06709506212321738,0.10705690670510347,nan,0.18006523611073247,0.1621861739459017,0.17669392169230047,2.42025498439312,0.7800415800415801,16835,0.9536679536679536,0.9813483813483813,0.17825765129212293,0.17759768102027376,0.20569253369155022,nan,0.22471329727035497,0.19186046405862633,0.17604245494683246,2.6253652048952594,0.7865755865755866,16835,0.9515295515295515,0.9881793881793882,0.25573768523063267,0.18940935370752007,0.1757234146470643,nan,0.08908934468637017,0.03797669832535352,0.03762282151674867,1.5942967135613788,0.9044847044847045,16835,0.9634689634689635,0.9855657855657856,0.10670282747866072,0.06035865397782626,0.10500330867445246,nan
08_002075_002095_s5,08,3,-1,17667,17.49547526041667,19.98012492010592,16.183516523634072,22.90555057010135,19.650909639499886,0.11315434852344672,0.08909510618307942,0.09315812022580472,1.8532781449465388,0.9263598800022641,17667,0.9662647874568404,0.9928680590932246,0.1063618585286242,0.12345179583207644,0.13643453856045193,nan,0.09045668579782865,0.04975485096789379,0.04867061545173401,1.5582550845174838,0.9397181185260656,17667,0.9645667062885606,0.9832455991396388,0.09954371814472943,0.06999573230929118,0.16211756505828753,nan,0.17120033723729042,0.15651283136536193,0.17010371453912443,2.3494484348191063,0.8653421633554084,17667,0.9702269768494934,0.9916227995698195,0.16171570505704252,0.18664662665873186,0.1883034655098413,nan,0.2315453253547695,0.19808674954968647,0.18089603135266907,2.486018581856018,0.8033055980075847,17667,0.9617931737137035,0.9707364011999774,0.25833042608722945,0.18311813889054168,0.2396377399158209,nan,0.07890758904176652,0.03542553395628745,0.034909390059788326,1.5297571968956598,0.9398879266428936,17667,0.9647365144053885,0.9846040640742627,0.08469972820903068,0.06396602235924201,0.15681618935379107,nan
08_002075_002095_s5,08,4,0,17355,17.49547526041667,19.98012492010592,16.183516523634072,22.90555057010135,19.650909639499886,0.10901416323418017,0.0945014793857991,0.09914680673707177,1.7206238722623182,0.9217516565831173,17355,0.9843272832036877,0.9939498703543648,0.09669301840094238,0.13342480611381047,0.12938734202437144,nan,0.07012682843713303,0.04822761262279529,0.047365465277697805,1.3659086003799135,0.949812734082397,17355,0.9894554883318928,0.9972342264477096,0.05730557273880346,0.09132885433885529,0.184531990524755,nan,0.17116245519403975,0.1613532916597002,0.17587193872008466,2.1896389093611175,0.8178046672428695,17355,0.9714203399596658,0.9921060213195044,0.15815446168212355,0.19727678109521257,0.18593401201118936,nan,0.19559395497780294,0.1889680011696909,0.17337431393072933,2.1370725947023534,0.850936329588015,17355,0.9877268798617114,0.9972342264477096,0.20162942697247427,0.17897734472824436,0.28057139614426124,nan,0.06133923803288646,0.037353852476769644,0.03698222707979992,1.3534618049815539,0.946355517142034,17355,0.9891673869201959,0.997003745318352,0.04670218161403757,0.08637022502922753,0.17446731270773466,nan
08_002100_002120_s5,08,0,-4,17141,16.82316278253944,18.937683945105825,15.719638360948672,21.514517182475885,18.33014419289201,0.11131530080860752,0.10050204267935874,0.10538059666566424,1.534022014978267,0.9434105361414153,17141,0.9837815763374366,0.9981331310892013,0.11788692227761861,0.09909577925426667,0.09192726990997994,nan,0.07213964366864724,0.04310746667711951,0.04264207505315687,1.3403776785071617,0.9523948427746339,17141,0.9847150107928359,0.9977830931684266,0.07195227773749792,0.06955445240418269,0.0964451298546488,nan,0.15972636748094718,0.1566082581192825,0.1701395146867115,1.9366232312015148,0.8031620092176652,17141,0.9865235400501721,0.9963246018318651,0.16485660644592445,0.14950425418242955,0.15032086988726034,nan,0.1796099877219809,0.15910425232648973,0.14782729997301747,2.210439143733636,0.8500670906014818,17141,0.9822064056939501,0.9911907123271688,0.17707581875336317,0.18110513121478078,0.2153872573043503,nan,0.06898219379869298,0.04343670226264789,0.043883527131824085,1.2927437043808996,0.9610291114870778,17141,0.9842482935651362,0.9981331310892013,0.0732656798726199,0.059120200309969825,0.07352822729445106,nan
