clip_id,variant,frame,n_valid,s_frame,mad_log,moge_mask_fraction,lingbot_conf_fraction
scene-0930_CAM_FRONT_e57fa712_36648b9c,G51-B,4,75905,22.266509858937397,0.0490532866378115,0.9726249573188349,0.5000525306647755
scene-0930_CAM_FRONT_08e65feb_1770f47c,G51-B,0,81473,25.918738693142657,0.05773894811302016,0.9672208651800489,0.5390499829275339
scene-0930_CAM_FRONT_08e65feb_1770f47c,G51-B,1,88282,25.17321754696197,0.06716521932703623,0.9666495942006146,0.5909634123919838
scene-0930_CAM_FRONT_08e65feb_1770f47c,G51-B,2,88272,25.893369707231237,0.10136814530866478,0.9646928269377248,0.5890788747931605
scene-0930_CAM_FRONT_08e65feb_1770f47c,G51-B,3,86042,26.890392853605388,0.10521860617376189,0.9647322249363066,0.5784020171775274
scene-0930_CAM_FRONT_08e65feb_1770f47c,G51-B,4,91530,27.006838264495634,0.09390618784066485,0.9662884458802826,0.6116670606466524
scene-0930_CAM_FRONT_d1c43c49_36f92785,G51-B,0,100098,25.763960521380355,0.10968715339068758,0.970083786410317,0.6692931999054448
scene-0930_CAM_FRONT_d1c43c49_36f92785,G51-B,1,101628,25.085822323213385,0.09023943353233332,0.9677264728285137,0.6816970031255746
scene-0930_CAM_FRONT_d1c43c49_36f92785,G51-B,2,95804,25.93468322967765,0.10501670193356616,0.9586649331547291,0.6497058282772569
scene-0930_CAM_FRONT_d1c43c49_36f92785,G51-B,3,91835,26.517500365925066,0.11334368307355414,0.9612914663935072,0.6229611535733984
scene-0930_CAM_FRONT_d1c43c49_36f92785,G51-B,4,95283,27.00443642317159,0.1123670181238503,0.9832427179365955,0.6283718120452815
scene-0930_CAM_FRONT_89a95522_80fa5404,G51-B,0,94680,29.07346433960074,0.1025744962123023,0.9838730859139022,0.6230399495705619
scene-0930_CAM_FRONT_89a95522_80fa5404,G51-B,1,98022,28.26458964778428,0.11692809055115161,0.9919825072886297,0.6457528957528957
scene-0930_CAM_FRONT_89a95522_80fa5404,G51-B,2,104644,29.28367267032107,0.15387468516406266,0.996033934809445,0.6887032805400153
scene-0930_CAM_FRONT_89a95522_80fa5404,G51-B,3,104754,28.151533589716006,0.13299706977590686,0.9977608804139416,0.6892745515194495
scene-0930_CAM_FRONT_89a95522_80fa5404,G51-B,4,102815,28.378953721788186,0.11584331639586143,0.9974982270900639,0.677671840937147
scene-0930_CAM_FRONT_ebdaa986_4f0b05fa,G51-B,0,132607,27.1052319118836,0.09626428469202564,0.9965986394557823,0.8760670291282536
scene-0930_CAM_FRONT_ebdaa986_4f0b05fa,G51-B,1,132983,27.658710201678954,0.09216748447442713,0.9964213484621648,0.8769009534315657
