clip_id,group,condition,corrector,is_oracle,scale_used,tp,fp,fn,precision,recall,iou,n_pred_occupied,canonical_occupied,native_occupied,frac_pred_in_eval_mask,n_fused_points,frac_points_in_grid
scene-0926_CAM_FRONT_7f10e68a_76e95a17,scene-0926,G51-D,raw,0,21.74779305479075,357,194,6272,0.647912885662432,0.05385427666314678,0.052323025062289315,551,23886,6261,0.08800511100463185,403457,0.9176863953283745
scene-0926_CAM_FRONT_7f10e68a_76e95a17,scene-0926,G51-D,dilate_r2,0,21.74779305479075,1794,879,4835,0.6711560044893379,0.2706290541559813,0.2389451251997869,2673,124657,18864,0.14169847328244276,403457,0.9176863953283745
scene-0927_CAM_FRONT_5d785cd9_f4e02ed6,scene-0927,M0,raw,0,27.3665,847,977,11591,0.4643640350877193,0.0680977649139733,0.06313827804696236,1824,34336,9132,0.19973718791064388,502445,0.5846291633910179
scene-0927_CAM_FRONT_5d785cd9_f4e02ed6,scene-0927,M0,dilate_r2,0,27.3665,2782,3336,9656,0.4547237659365806,0.22366940022511658,0.17636617218207176,6118,168213,25296,0.24185641998734977,502445,0.5846291633910179
scene-0927_CAM_FRONT_5d785cd9_f4e02ed6,scene-0927,M1,raw,0,26.473512718579595,1147,1019,11291,0.5295475530932595,0.09221739829554591,0.08523445047187338,2166,34870,9111,0.2377346065195917,502569,0.643189293410457
scene-0927_CAM_FRONT_5d785cd9_f4e02ed6,scene-0927,M1,dilate_r2,0,26.473512718579595,3254,3300,9184,0.49649069270674395,0.26161762341212413,0.20676070657008513,6554,168692,25147,0.26062751023979003,502569,0.643189293410457
scene-0927_CAM_FRONT_5d785cd9_f4e02ed6,scene-0927,OR,raw,1,20.276284169374744,2374,816,10064,0.7442006269592476,0.19086669882617785,0.17911573864493738,3190,32195,8096,0.39402173913043476,502595,0.8464509197266189
scene-0927_CAM_FRONT_5d785cd9_f4e02ed6,scene-0927,OR,dilate_r2,1,20.276284169374744,4421,3509,8017,0.5575031525851198,0.3554429972664416,0.27723082711481783,7930,152180,22547,0.35170976183084224,502595,0.8464509197266189
scene-0927_CAM_FRONT_5d785cd9_f4e02ed6,scene-0927,G51-A,raw,0,16.841595598759547,669,1171,11769,0.3635869565217391,0.0537867824409069,0.049158645014328754,1840,24067,6018,0.3057494184114324,502595,0.8726847660641271
scene-0927_CAM_FRONT_5d785cd9_f4e02ed6,scene-0927,G51-A,dilate_r2,0,16.841595598759547,2906,4129,9532,0.4130774697938877,0.2336388486894999,0.17540894549405445,7035,121078,18091,0.3888673926261677,502595,0.8726847660641271
scene-0927_CAM_FRONT_5d785cd9_f4e02ed6,scene-0927,G51-B,raw,0,22.159518302493968,2800,744,9638,0.7900677200902935,0.22511657822801093,0.21241086329843725,3544,34570,8782,0.40355272147574583,502595,0.8204538445468021
scene-0927_CAM_FRONT_5d785cd9_f4e02ed6,scene-0927,G51-B,dilate_r2,0,22.159518302493968,4439,3391,7999,0.5669220945083014,0.3568901752693359,0.28043464527133743,7830,161662,24198,0.3235804611951401,502595,0.8204538445468021
scene-0927_CAM_FRONT_5d785cd9_f4e02ed6,scene-0927,G51-C,raw,0,16.841595598759547,669,1171,11769,0.3635869565217391,0.0537867824409069,0.049158645014328754,1840,24067,6018,0.3057494184114324,502595,0.8726847660641271
scene-0927_CAM_FRONT_5d785cd9_f4e02ed6,scene-0927,G51-C,dilate_r2,0,16.841595598759547,2906,4129,9532,0.4130774697938877,0.2336388486894999,0.17540894549405445,7035,121078,18091,0.3888673926261677,502595,0.8726847660641271
scene-0927_CAM_FRONT_5d785cd9_f4e02ed6,scene-0927,G51-D,raw,0,22.159518302493968,2800,744,9638,0.7900677200902935,0.22511657822801093,0.21241086329843725,3544,34570,8782,0.40355272147574583,502595,0.8204538445468021
scene-0927_CAM_FRONT_5d785cd9_f4e02ed6,scene-0927,G51-D,dilate_r2,0,22.159518302493968,4439,3391,7999,0.5669220945083014,0.3568901752693359,0.28043464527133743,7830,161662,24198,0.3235804611951401,502595,0.8204538445468021
scene-0927_CAM_FRONT_3a9bf178_34f1c80e,scene-0927,M0,raw,0,27.3665,1256,1417,11554,0.469884025439581,0.09804839968774395,0.0882828424826035,2673,36001,9398,0.28442221749308366,478596,0.7047697849543247
scene-0927_CAM_FRONT_3a9bf178_34f1c80e,scene-0927,M0,dilate_r2,0,27.3665,2937,4836,9873,0.3778463913546893,0.22927400468384074,0.16643998639918395,7773,176746,26584,0.2923939211555823,478596,0.7047697849543247
scene-0927_CAM_FRONT_3a9bf178_34f1c80e,scene-0927,M1,raw,0,28.16178187043036,1056,1390,11754,0.43172526573998365,0.08243559718969555,0.07436619718309859,2446,35832,9419,0.25968786495381674,478007,0.6700320288196616
scene-0927_CAM_FRONT_3a9bf178_34f1c80e,scene-0927,M1,dilate_r2,0,28.16178187043036,2628,4665,10182,0.3603455368161251,0.20515222482435597,0.1503862660944206,7293,176545,26580,0.27437923250564333,478007,0.6700320288196616
scene-0927_CAM_FRONT_3a9bf178_34f1c80e,scene-0927,OR,raw,1,21.807469206093813,2180,992,10630,0.6872635561160151,0.17017954722872755,0.15794812346036807,3172,31867,8156,0.3889161353604708,479321,0.8178131148019803
scene-0927_CAM_FRONT_3a9bf178_34f1c80e,scene-0927,OR,dilate_r2,1,21.807469206093813,4453,4181,8357,0.5157516794069956,0.3476190476190476,0.26207992466599966,8634,158831,23869,0.36172441241778036,479321,0.8178131148019803
