clip_id,group,variant,s_moge,ok,n_valid_total,mad_log_clip,per_frame_log_scale_std,fov_supplied_deg,fov_calibrated_deg,fov_moge_out_deg,teacher_w,teacher_h,crop_x0,crop_x1
08_000650_000670_s5,08,G51-D,25.942127595846646,1,182715,0.04476114479869908,0.018669758102739586,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_000675_000695_s5,08,G51-D,28.945523648648642,1,196549,0.0645807502782838,0.058839007304336166,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_000700_000720_s5,08,G51-D,24.729294628855193,1,197084,0.040524199652714366,0.019344910680338268,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_000725_000745_s5,08,G51-D,31.36992784593725,1,178477,0.0862908197227763,0.017760265974651402,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_000750_000770_s5,08,G51-D,32.64915865384615,1,191929,0.09603882540202768,0.014148759916977347,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_000775_000795_s5,08,G51-D,27.38025670618444,1,200112,0.07091448594452032,0.04228255265013592,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_000800_000820_s5,08,G51-D,24.905404139046713,1,177673,0.05590501638971057,0.017113588488800638,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_000825_000845_s5,08,G51-D,28.98892608217167,1,185970,0.06514294107502461,0.0345340631329991,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_000850_000870_s5,08,G51-D,25.05130131286983,1,189393,0.05744300326829155,0.03429279334687426,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_000875_000895_s5,08,G51-D,24.842700475933906,1,172236,0.0545981595503362,0.02826616512093933,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_000900_000920_s5,08,G51-D,28.70413222526165,1,177018,0.050201387757590865,0.028957087690018042,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_000925_000945_s5,08,G51-D,28.2380375,1,175686,0.06456438653858121,0.038951881911665334,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_000950_000970_s5,08,G51-D,28.9994058724236,1,169274,0.049076481674544814,0.013843509677167576,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_000975_000995_s5,08,G51-D,31.18586717786683,1,192469,0.06027531827237942,0.051386843496832736,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001000_001020_s5,08,G51-D,30.015383283995405,1,175355,0.08024363937059054,0.019907364739197127,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001025_001045_s5,08,G51-D,33.334264271653545,1,175979,0.07078201401914086,0.028695858730232397,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001050_001070_s5,08,G51-D,32.24555436455584,1,187796,0.06580483765440648,0.026276286941403146,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001075_001095_s5,08,G51-D,28.068755148270185,1,195684,0.06518482968832773,0.05478113520045128,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001100_001120_s5,08,G51-D,29.610281868013754,1,169178,0.06368094715378403,0.007136542266969036,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001125_001145_s5,08,G51-D,29.728008758650528,1,168380,0.07074943120855615,0.031129144721012143,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
