clip_id,group,condition,corrector,is_oracle,scale_used,tp,fp,fn,precision,recall,iou,n_pred_occupied,canonical_occupied,native_occupied,frac_pred_in_eval_mask,n_fused_points,frac_points_in_grid
08_000100_000120_s5,08,G51-B,raw,0,34.78308244010089,15541,19392,125249,0.44488019923854233,0.1103842602457561,0.09702088873905931,34933,40687,40687,0.8585789072676776,295997,0.5633198985124849
08_000100_000120_s5,08,G51-B,dilate_r2,0,34.78308244010089,57968,160158,82822,0.265754655566049,0.41173378791107323,0.19261799380623895,218126,279088,279088,0.7815671042825202,295997,0.5633198985124849
08_000100_000120_s5,08,G51-C,raw,0,28.261755453020132,3419,30783,137371,0.09996491433249517,0.024284395198522622,0.019927377850827346,34202,34982,34982,0.9777028185924189,296897,0.5988541480715535
08_000100_000120_s5,08,G51-C,dilate_r2,0,28.261755453020132,34776,168789,106014,0.1708348684695306,0.24700617941615172,0.11233320089540957,203565,220771,220771,0.9220640392080481,296897,0.5988541480715535
08_000100_000120_s5,08,G51-D,raw,0,41.76054284793815,4759,17032,136031,0.21839291450598872,0.033802116627601395,0.030154224379364093,21791,41402,41402,0.5263272305685716,292246,0.43693326854773035
08_000100_000120_s5,08,G51-D,dilate_r2,0,41.76054284793815,52396,130402,88394,0.286633332968632,0.37215711343135166,0.19320628927106995,182798,293957,293957,0.6218528560299635,292246,0.43693326854773035
08_000125_000145_s5,08,M0,raw,0,27.3665,6086,31305,181420,0.16276644112219518,0.03245762802256994,0.0278139581648089,37391,40701,40701,0.9186752168251394,336885,0.6208468765305668
08_000125_000145_s5,08,M0,dilate_r2,0,27.3665,43526,168315,143980,0.20546541981958166,0.23213123846703573,0.12232555133058476,211841,237945,237945,0.8902939754985396,336885,0.6208468765305668
08_000125_000145_s5,08,M1,raw,0,30.84572447093761,15380,25521,172126,0.3760299259186817,0.08202404189732596,0.07219742098419449,40901,45881,45881,0.8914583378740655,336885,0.5947608234263918
08_000125_000145_s5,08,M1,dilate_r2,0,30.84572447093761,57139,173997,130367,0.2472094351377544,0.3047315819227118,0.15805954584056012,231136,280831,280831,0.8230430401202147,336885,0.5947608234263918
08_000125_000145_s5,08,OR,raw,1,31.930175352630194,16039,25298,171467,0.38800590270217966,0.08553859609825819,0.07536982387549106,41337,47446,47446,0.8712430974160098,336877,0.5875646007296431
08_000125_000145_s5,08,OR,dilate_r2,1,31.930175352630194,59706,176729,127800,0.2525260642459873,0.3184218105020639,0.1639216439935756,236435,294298,294298,0.803386363481913,336877,0.5875646007296431
08_000125_000145_s5,08,G51-A,raw,0,24.756134285878566,2211,32117,185295,0.06440806338848754,0.011791622668074622,0.010067251608438096,34328,36366,36366,0.9439586426882253,336885,0.6401650414829987
08_000125_000145_s5,08,G51-A,dilate_r2,0,24.756134285878566,31202,160233,156304,0.16299004884164336,0.1664053416957324,0.08972821570200638,191435,204220,204220,0.9373959455489178,336885,0.6401650414829987
08_000125_000145_s5,08,G51-B,raw,0,32.34173233695651,15951,25295,171555,0.386728410027639,0.08506927778311094,0.07495735452370994,41246,48153,48153,0.8565613772765975,336874,0.5848358733532418
