clip_id,condition,corrector,band,tp,fp,fn,precision,recall,iou,n_pred_occupied
08_000050_000070_s5,G51-D,dilate_r2,0-10m,4868,9197,2996,0.3461073586917881,0.6190233977619533,0.28532911318211124,14065
08_000050_000070_s5,G51-D,dilate_r2,10-20m,14441,45631,13150,0.240394859501931,0.5233953100648763,0.1972221463494578,60072
08_000050_000070_s5,G51-D,dilate_r2,20-30m,16609,27618,12726,0.37553982861148166,0.5661837395602523,0.2916264288097203,44227
08_000050_000070_s5,G51-D,dilate_r2,30-40m,12236,8531,21777,0.5892040256175664,0.35974480345750154,0.2876081233546446,20767
08_000075_000095_s5,M0,raw,0-10m,856,5636,6145,0.13185459026494148,0.12226824739322954,0.06773759594840548,6492
08_000075_000095_s5,M0,raw,10-20m,662,17608,18778,0.036234263820470715,0.03405349794238683,0.01786871086158497,18270
08_000075_000095_s5,M0,raw,20-30m,280,3788,25382,0.0688298918387414,0.010911074740861976,0.009507640067911714,4068
08_000075_000095_s5,M0,raw,30-40m,8,642,18874,0.012307692307692308,0.00042368393178688696,0.0004097520999795124,650
08_000075_000095_s5,M0,dilate_r2,0-10m,6829,26759,172,0.2033166607121591,0.975432081131267,0.2022808056872038,33588
08_000075_000095_s5,M0,dilate_r2,10-20m,12179,79814,7261,0.13239050797343277,0.6264917695473251,0.12270538215084531,91993
08_000075_000095_s5,M0,dilate_r2,20-30m,9346,32376,16316,0.22400651934231341,0.36419608760034294,0.1610324270305662,41722
08_000075_000095_s5,M0,dilate_r2,30-40m,3414,10438,15468,0.24646260467802483,0.18080711789005402,0.11643929058663029,13852
08_000075_000095_s5,M1,raw,0-10m,3810,2781,3191,0.5780609922621757,0.5442079702899586,0.38949090165610306,6591
08_000075_000095_s5,M1,raw,10-20m,4894,14885,14546,0.2474341473279741,0.25174897119341566,0.1425782957028405,19779
08_000075_000095_s5,M1,raw,20-30m,1845,4092,23817,0.31076301162203135,0.07189618891746552,0.062008469449485785,5937
08_000075_000095_s5,M1,raw,30-40m,390,899,18492,0.30256012412723043,0.02065459167461074,0.01971588898437895,1289
08_000075_000095_s5,M1,dilate_r2,0-10m,6784,22891,217,0.2286099410278012,0.9690044279388659,0.22695035460992907,29675
08_000075_000095_s5,M1,dilate_r2,10-20m,16196,78536,3244,0.17096651606637672,0.8331275720164609,0.16530578917285865,94732
08_000075_000095_s5,M1,dilate_r2,20-30m,13081,38471,12581,0.2537437926753569,0.5097420310186268,0.20396675658397392,51552
08_000075_000095_s5,M1,dilate_r2,30-40m,7352,13333,11530,0.3554266376601402,0.3893655333121491,0.22821666925345335,20685
08_000075_000095_s5,OR,raw,0-10m,3374,2165,3627,0.609135222964434,0.4819311526924725,0.36809949814531967,5539
08_000075_000095_s5,OR,raw,10-20m,6988,11288,12452,0.3823593784197855,0.35946502057613167,0.22741473574589952,18276
08_000075_000095_s5,OR,raw,20-30m,3289,5254,22373,0.3849935619805689,0.1281661600810537,0.10638504334325269,8543
08_000075_000095_s5,OR,raw,30-40m,1158,591,17724,0.6620926243567753,0.06132824912615189,0.059466954244338316,1749
08_000075_000095_s5,OR,dilate_r2,0-10m,6750,20048,251,0.25188446899022315,0.9641479788601628,0.24954711819290917,26798
08_000075_000095_s5,OR,dilate_r2,10-20m,17461,69908,1979,0.19985349494672022,0.8981995884773663,0.19542687021533778,87369
08_000075_000095_s5,OR,dilate_r2,20-30m,16099,44576,9563,0.2653316852080758,0.6273478294754891,0.22920641248327117,60675
08_000075_000095_s5,OR,dilate_r2,30-40m,9776,13571,9106,0.4187261746691224,0.5177417646435759,0.30123563306936185,23347
08_000075_000095_s5,G51-A,raw,0-10m,430,6494,6571,0.062102830733679955,0.061419797171832595,0.0318636532048907,6924
08_000075_000095_s5,G51-A,raw,10-20m,321,16710,19119,0.01884798308966003,0.016512345679012344,0.008879668049792531,17031
08_000075_000095_s5,G51-A,raw,20-30m,189,3525,25473,0.05088852988691438,0.007364975450081833,0.0064754856614246065,3714
08_000075_000095_s5,G51-A,raw,30-40m,4,457,18878,0.008676789587852495,0.00021184196589344348,0.00020683592740058948,461
08_000075_000095_s5,G51-A,dilate_r2,0-10m,6789,28176,212,0.19416559416559417,0.9697186116269104,0.1929954231458055,34965
