clip_id,scene,scale_tag,frame,offset,rot_err_deg,trans_err_m,trans_mag_pred_m,trans_mag_gt_m,trans_mag_ratio,trans_dir_err_deg
scene-0330_CAM_FRONT_3b195d69_d5f7ce1b,scene-0330,oracle,2,-2,0.17821785055829711,0.061861603472080154,0.243975385809521,0.20367388507596532,1.1978726959449133,12.085365775796475
scene-0330_CAM_FRONT_3b195d69_d5f7ce1b,scene-0330,oracle,3,-1,0.13481324811804232,0.04560555430042974,0.03467873859575968,0.02102423798665079,1.6494647091503973,107.36604733255386
scene-0330_CAM_FRONT_37254007_a3a83aab,scene-0330,const,0,-4,0.15798892706084755,0.026203295136168918,0.038741834871499195,0.014384959032790677,2.693218297194086,23.61709995118127
scene-0330_CAM_FRONT_37254007_a3a83aab,scene-0330,const,1,-3,0.0987582754062336,0.07584319263158476,0.07299269251033978,0.009427626667195677,7.742425011835142,104.10387469479082
scene-0330_CAM_FRONT_37254007_a3a83aab,scene-0330,const,2,-2,0.05358702485571534,0.005377357463390178,0.010998328052540345,0.005793343110769363,1.8984423746791952,9.705971327619094
scene-0330_CAM_FRONT_37254007_a3a83aab,scene-0330,const,3,-1,0.021575620915475824,0.014650592223776725,0.01207866983165457,0.0026042238719331764,4.638107330875625,170.04334267093273
scene-0330_CAM_FRONT_37254007_a3a83aab,scene-0330,oracle,0,-4,0.15798892706084755,0.022159396257279647,0.03457702224481541,0.014384959032790677,2.403692785359812,23.617099951181302
scene-0330_CAM_FRONT_37254007_a3a83aab,scene-0330,oracle,1,-3,0.0987582754062336,0.06806016140999258,0.06514585488814055,0.009427626667195677,6.910101257490577,104.1038746947908
scene-0330_CAM_FRONT_37254007_a3a83aab,scene-0330,oracle,2,-2,0.05358702485571534,0.004220153131103153,0.009815989226886838,0.005793343110769363,1.6943566157232595,9.705971327619094
scene-0330_CAM_FRONT_37254007_a3a83aab,scene-0330,oracle,3,-1,0.021575620915475824,0.013352787892921013,0.010780192441637425,0.0026042238719331764,4.139502965862546,170.04334267093287
scene-0331_CAM_FRONT_09361337_72505908,scene-0331,const,0,-4,0.12600025519176733,0.30013768053461687,0.3039198553669626,0.004319065968580925,70.36703249680131,28.675727438314173
scene-0331_CAM_FRONT_09361337_72505908,scene-0331,const,1,-3,0.16488939691237006,0.21539936528067924,0.2156034499206911,0.003048959003426566,70.71379106061632,85.75767411374122
scene-0331_CAM_FRONT_09361337_72505908,scene-0331,const,2,-2,0.2961102992415236,0.19751672166952877,0.19752093184666575,0.0018803800418827406,105.04309099606101,89.59898753175692
scene-0331_CAM_FRONT_09361337_72505908,scene-0331,const,3,-1,0.10855653910633897,0.2039768596918035,0.20369561848244266,0.0008550924266559259,238.21473811790196,109.08858566009269
scene-0331_CAM_FRONT_09361337_72505908,scene-0331,oracle,0,-4,0.12600025519176733,0.17422682756101834,0.17800383083862148,0.004319065968580925,41.21350128326623,28.675727438314183
scene-0331_CAM_FRONT_09361337_72505908,scene-0331,oracle,1,-3,0.16488939691237006,0.12608862228554427,0.12627750161820384,0.003048959003426566,41.416595459724824,85.75767411374122
scene-0331_CAM_FRONT_09361337_72505908,scene-0331,oracle,2,-2,0.2961102992415236,0.11568881271922392,0.1156866914702499,0.0018803800418827406,61.523037308148616,89.59898753175692
scene-0331_CAM_FRONT_09361337_72505908,scene-0331,oracle,3,-1,0.10855653910633897,0.11958553501965248,0.11930316422116385,0.0008550924266559259,139.5207822009741,109.08858566009269
scene-0331_CAM_FRONT_6c9ad4d2_52801254,scene-0331,const,0,-4,0.21343601844851376,0.10646938279599524,0.10707352293077793,0.0018423980361657718,58.11639006824466,70.39170119066003
scene-0331_CAM_FRONT_6c9ad4d2_52801254,scene-0331,const,1,-3,0.29077761303369143,0.24311511906142652,0.24306147387262608,0.0013330607629585003,182.33337941264787,92.14934385763817
scene-0331_CAM_FRONT_6c9ad4d2_52801254,scene-0331,const,2,-2,0.2326869312212939,0.33991213499118267,0.34040353154104935,0.0009781089042264512,348.02211703640654,59.770253665137254
scene-0331_CAM_FRONT_6c9ad4d2_52801254,scene-0331,const,3,-1,0.07108546768521126,0.05888904148072648,0.05902138025466107,0.0004938694537913342,119.50805987607873,74.22582781931641
scene-0331_CAM_FRONT_6c9ad4d2_52801254,scene-0331,oracle,0,-4,0.21343601844851376,0.0641367172366904,0.06473151736155483,0.0018423980361657718,35.13438252261062,70.39170119066003
scene-0331_CAM_FRONT_6c9ad4d2_52801254,scene-0331,oracle,1,-3,0.29077761303369143,0.14699934292660521,0.14694331133647967,0.0013330607629585003,110.23001758026703,92.14934385763817
scene-0331_CAM_FRONT_6c9ad4d2_52801254,scene-0331,oracle,2,-2,0.2326869312212939,0.2053009437441268,0.20579165146297965,0.0009781089042264512,210.39748291191805,59.770253665137254
scene-0331_CAM_FRONT_6c9ad4d2_52801254,scene-0331,oracle,3,-1,0.07108546768521126,0.03555041659298534,0.035681496191429775,0.0004938694537913342,72.24884211305289,74.22582781931641
scene-0331_CAM_FRONT_c0ab1238_6eff2305,scene-0331,const,0,-4,0.5703687036224292,0.5514148154982352,0.9019649736122595,0.36234455415137357,2.4892466666835933,11.387784486267238
scene-0331_CAM_FRONT_c0ab1238_6eff2305,scene-0331,const,1,-3,0.5487698671425759,0.44094977909969824,0.7965735266306853,0.3623047015225649,2.1986287323436056,8.162393671869241
scene-0331_CAM_FRONT_c0ab1238_6eff2305,scene-0331,const,2,-2,0.466168277763064,0.3472586605025523,0.7025910538289226,0.36544160003712517,1.9225809370294638,9.416017971994963
scene-0331_CAM_FRONT_c0ab1238_6eff2305,scene-0331,const,3,-1,0.08521692311620296,0.10539051900795571,0.43778472223568254,0.3358214971872877,1.3036232817207944,3.984347544886798
scene-0331_CAM_FRONT_c0ab1238_6eff2305,scene-0331,oracle,0,-4,0.5703687036224292,0.4400719904901805,0.7894286004164982,0.36234455415137357,2.178668318240283,11.38778448626727
scene-0331_CAM_FRONT_c0ab1238_6eff2305,scene-0331,oracle,1,-3,0.5487698671425759,0.3424378027974635,0.6971866343528584,0.3623047015225649,1.92431020470607,8.162393671869197
scene-0331_CAM_FRONT_c0ab1238_6eff2305,scene-0331,oracle,2,-2,0.466168277763064,0.26134291766182266,0.6149301674853642,0.36544160003712517,1.6827043429727035,9.416017971994885
scene-0331_CAM_FRONT_c0ab1238_6eff2305,scene-0331,oracle,3,-1,0.08521692311620296,0.053509163900800454,0.38316319443553926,0.3358214971872877,1.1409728014578204,3.984347544886798
scene-0331_CAM_FRONT_1d374f78_ddbf483c,scene-0331,const,0,-4,0.6633566111785275,0.5067071704871395,2.215902962386702,1.713781895567011,1.2929900637406153,1.9999635707523282
scene-0331_CAM_FRONT_1d374f78_ddbf483c,scene-0331,const,1,-3,0.6763063852920844,0.613244696129862,2.0018809850040715,1.3923706338516983,1.4377500762611546,2.319170487061868
scene-0331_CAM_FRONT_1d374f78_ddbf483c,scene-0331,const,2,-2,0.6165614825146136,0.4717702479982185,1.633609941003081,1.166926207145581,1.3999256602515213,2.867402722281134
scene-0331_CAM_FRONT_1d374f78_ddbf483c,scene-0331,const,3,-1,0.34459481444554313,0.18436338680085942,0.9664489931477831,0.7839174672748477,1.2328453357564215,1.7065976442593742
scene-0331_CAM_FRONT_1d374f78_ddbf483c,scene-0331,oracle,0,-4,0.6633566111785275,0.33046206926076305,2.0377426490987034,1.713781895567011,1.1890326618396845,1.9999635707525107
scene-0331_CAM_FRONT_1d374f78_ddbf483c,scene-0331,oracle,1,-3,0.6763063852920844,0.4532140312018687,1.840928204350957,1.3923706338516983,1.3221538573091125,2.319170487062182
scene-0331_CAM_FRONT_1d374f78_ddbf483c,scene-0331,oracle,2,-2,0.6165614825146136,0.34182267273378286,1.5022664373299688,1.166926207145581,1.2873705536228068,2.867402722281134
scene-0331_CAM_FRONT_1d374f78_ddbf483c,scene-0331,oracle,3,-1,0.34459481444554313,0.10773593222619375,0.8887457460657785,0.7839174672748477,1.1337236165375266,1.7065976442598012
scene-0331_CAM_FRONT_c7626771_58976dcd,scene-0331,const,0,-4,1.0240167113795777,3.926193963015446,11.12067237825193,7.200912051292208,1.5443422026320013,1.4385530919598366
scene-0331_CAM_FRONT_c7626771_58976dcd,scene-0331,const,1,-3,0.821290490017656,3.212934077085092,9.210099110605306,6.0037888379042235,1.5340478086868103,1.5888664496693166
scene-0331_CAM_FRONT_c7626771_58976dcd,scene-0331,const,2,-2,0.5732935774415097,2.3656795508753294,6.603451755407542,4.241650632375772,1.5568117998697388,1.4659672417494103
scene-0331_CAM_FRONT_c7626771_58976dcd,scene-0331,const,3,-1,0.303158205317915,1.2407212789793733,3.5143748410897184,2.2763335310038966,1.5438751805144422,1.6511176293930225
scene-0331_CAM_FRONT_c7626771_58976dcd,scene-0331,oracle,0,-4,1.0240167113795777,0.27844324265983716,7.41042072677032,7.200912051292208,1.029094741608532,1.4385530919598366
scene-0331_CAM_FRONT_c7626771_58976dcd,scene-0331,oracle,1,-3,0.821290490017656,0.21483548680226278,6.137282623154379,6.0037888379042235,1.0222349234548953,1.5888664496695462
scene-0331_CAM_FRONT_c7626771_58976dcd,scene-0331,oracle,2,-2,0.5732935774415097,0.19336309240477587,4.4003054934158525,4.241650632375772,1.0374040379066338,1.4659672417491616
scene-0331_CAM_FRONT_c7626771_58976dcd,scene-0331,oracle,3,-1,0.303158205317915,0.09337909340824255,2.341854456119238,2.2763335310038966,1.0287835346722876,1.6511176293932435
scene-0331_CAM_FRONT_f2758f85_9489e07f,scene-0331,const,0,-4,1.6392032613862029,2.0019963231358666,11.726882739654117,9.745099289176423,1.2033620583711033,1.5209419528695813
scene-0331_CAM_FRONT_f2758f85_9489e07f,scene-0331,const,1,-3,0.8601788232638177,1.2688158733037793,8.585263520770932,7.32793032555481,1.1715809429616713,1.2303100668490068
scene-0331_CAM_FRONT_f2758f85_9489e07f,scene-0331,const,2,-2,0.5230367464880769,0.7588401495166477,5.5625692943358365,4.808026829540684,1.1569339131302716,0.8935060990105981
scene-0331_CAM_FRONT_f2758f85_9489e07f,scene-0331,const,3,-1,0.12886624567189897,0.405999720826311,2.741294756996508,2.3363511202047813,1.1733231076826471,0.6625560556162049
scene-0331_CAM_FRONT_f2758f85_9489e07f,scene-0331,oracle,0,-4,1.6392032613862029,1.0686231594390545,10.778512993743595,9.745099289176423,1.1060444510519203,1.5209419528695813
scene-0331_CAM_FRONT_f2758f85_9489e07f,scene-0331,oracle,1,-3,0.8601788232638177,0.586229194944713,7.890961005385795,7.32793032555481,1.0768335198094772,1.2303100668493028
scene-0331_CAM_FRONT_f2758f85_9489e07f,scene-0331,oracle,2,-2,0.5230367464880769,0.3143465757747272,5.1127163755852765,4.808026829540684,1.0633710161874659,0.8935060990105981
scene-0331_CAM_FRONT_f2758f85_9489e07f,scene-0331,oracle,3,-1,0.12886624567189897,0.1853865490689549,2.519602337120286,2.3363511202047813,1.0784347931827312,0.6625560556151047
scene-0331_CAM_FRONT_2629f4e9_f7b89f7f,scene-0331,const,0,-4,1.1962512229517746,2.5761934512235247,6.660860847591251,9.220073643220012,0.7224303303140448,2.1591389105706367
scene-0331_CAM_FRONT_2629f4e9_f7b89f7f,scene-0331,const,1,-3,0.6411678504693127,2.2402335100449444,4.854065113844825,7.0844064461028635,0.6851759778005184,2.054797431508694
scene-0331_CAM_FRONT_2629f4e9_f7b89f7f,scene-0331,const,2,-2,0.3445067422185835,1.5727288302458977,3.3399597698300525,4.90953729967662,0.6803003146651005,1.408029731742572
scene-0331_CAM_FRONT_2629f4e9_f7b89f7f,scene-0331,const,3,-1,0.1569308995321698,0.8760757410656475,1.7194391387064338,2.593360594311346,0.663015834542293,1.6660321446673034
scene-0331_CAM_FRONT_2629f4e9_f7b89f7f,scene-0331,oracle,0,-4,1.1962512229517746,1.5502210023147922,10.724329118253621,9.220073643220012,1.1631500499065714,2.1591389105706367
scene-0331_CAM_FRONT_2629f4e9_f7b89f7f,scene-0331,oracle,1,-3,0.6411678504693127,0.7780748088081151,7.815294904581323,7.0844064461028635,1.1031686230934028,2.0547974315090483
scene-0331_CAM_FRONT_2629f4e9_f7b89f7f,scene-0331,oracle,2,-2,0.3445067422185835,0.48470528600278234,5.377507297174232,4.90953729967662,1.095318554261404,1.408029731742572
scene-0331_CAM_FRONT_2629f4e9_f7b89f7f,scene-0331,oracle,3,-1,0.1569308995321698,0.19158192694212092,2.7683855952286835,2.593360594311346,1.0674896508033873,1.6660321446675221
scene-0332_CAM_FRONT_097c7295_8398a7b0,scene-0332,const,0,-4,0.20374951704778277,0.035888553618666726,0.2708214049809436,0.2824687573913347,0.9587658737272144,7.036502455854162
scene-0332_CAM_FRONT_097c7295_8398a7b0,scene-0332,const,1,-3,0.11523156358044595,0.035430624540393925,0.06457808596409902,0.05682590698415212,1.1364198020122909,33.159747637323804
scene-0332_CAM_FRONT_097c7295_8398a7b0,scene-0332,const,2,-2,0.1269273387235778,0.02304893711871539,0.037190935999949,0.017314989496215207,2.14790404626456,26.587999062310843
scene-0332_CAM_FRONT_097c7295_8398a7b0,scene-0332,const,3,-1,0.06523444249624669,0.08592449435698375,0.08141969550795036,0.004698347696307165,17.32943170041355,163.03372837854414
scene-0332_CAM_FRONT_097c7295_8398a7b0,scene-0332,oracle,0,-4,0.20374951704778277,0.08561020456544602,0.20203581721845787,0.2824687573913347,0.7152501362781005,7.0365024558542135
scene-0332_CAM_FRONT_097c7295_8398a7b0,scene-0332,oracle,1,-3,0.11523156358044595,0.03108823625295213,0.04817597919587866,0.05682590698415212,0.8477819669348032,33.15974763732382
scene-0332_CAM_FRONT_097c7295_8398a7b0,scene-0332,oracle,2,-2,0.1269273387235778,0.01450479430347767,0.02774485697833884,0.017314989496215207,1.6023606011660267,26.587999062310843
scene-0332_CAM_FRONT_097c7295_8398a7b0,scene-0332,oracle,3,-1,0.06523444249624669,0.06524827538006109,0.06074000953057695,0.004698347696307165,12.927951155747316,163.03372837854417
scene-0332_CAM_FRONT_d11353f2_e301e136,scene-0332,const,0,-4,0.07088504093378377,0.1275455060279792,0.12664142905639486,0.004185611502087729,30.256374485120695,101.55110687299481
scene-0332_CAM_FRONT_d11353f2_e301e136,scene-0332,const,1,-3,0.05372044561047656,0.024195150586348364,0.021842011168826815,0.0028786920043609144,7.587477623774435,142.7089769620294
scene-0332_CAM_FRONT_d11353f2_e301e136,scene-0332,const,2,-2,0.04149310173187822,0.02623193242738798,0.024539329709107625,0.0017908870530470812,13.702332409715904,160.2582180082441
scene-0332_CAM_FRONT_d11353f2_e301e136,scene-0332,const,3,-1,0.06924662754831938,0.0432572401961701,0.043692258150106716,0.0008931174557245118,48.921066171148595,60.3385663235174
scene-0332_CAM_FRONT_d11353f2_e301e136,scene-0332,oracle,0,-4,0.07088504093378377,0.09901180867092593,0.09808871371373615,0.004185611502087729,23.434739144999668,101.55110687299481
scene-0332_CAM_FRONT_d11353f2_e301e136,scene-0332,oracle,1,-3,0.05372044561047656,0.019286704912158774,0.016917487400724303,0.0028786920043609144,5.876796605922445,142.70897696202942
scene-0332_CAM_FRONT_d11353f2_e301e136,scene-0332,oracle,2,-2,0.04149310173187822,0.020701132781136635,0.01900666554774709,0.0017908870530470812,10.612989532426655,160.2582180082441
scene-0332_CAM_FRONT_d11353f2_e301e136,scene-0332,oracle,3,-1,0.06924662754831938,0.03340838886449327,0.03384135375860291,0.0008931174557245118,37.89126899456941,60.3385663235174
scene-0332_CAM_FRONT_fc992f09_ea5943fa,scene-0332,const,0,-4,0.3682787433752957,0.7313817214636885,1.9792799082599468,1.2499423232087445,1.5834969914283001,1.9906009266196445
scene-0332_CAM_FRONT_fc992f09_ea5943fa,scene-0332,const,1,-3,0.39367632338253217,0.6902687187368198,1.9389035881449996,1.2508177067772213,1.5501088429109766,2.018185757342667
scene-0332_CAM_FRONT_fc992f09_ea5943fa,scene-0332,const,2,-2,0.3166470031631434,0.4048625437292412,1.6271933763695352,1.2260236841885919,1.3272120248202595,2.2132870941620593
scene-0332_CAM_FRONT_fc992f09_ea5943fa,scene-0332,const,3,-1,0.1093504601008282,0.09726155923887739,0.937711851921616,0.8467937841591399,1.1073674245882155,2.221655870080149
scene-0332_CAM_FRONT_fc992f09_ea5943fa,scene-0332,oracle,0,-4,0.3682787433752957,0.4680531504046839,1.7152230921053524,1.2499423232087445,1.372241790886942,1.9906009266196445
scene-0332_CAM_FRONT_fc992f09_ea5943fa,scene-0332,oracle,1,-3,0.39367632338253217,0.4324409382986824,1.6802333989617089,1.2508177067772213,1.3433079735422784,2.018185757342667
scene-0332_CAM_FRONT_fc992f09_ea5943fa,scene-0332,oracle,2,-2,0.3166470031631434,0.1909626031393448,1.4101086171907675,1.2260236841885919,1.1501479419820564,2.213287094161894
scene-0332_CAM_FRONT_fc992f09_ea5943fa,scene-0332,oracle,3,-1,0.1093504601008282,0.04693517451473643,0.8126112003889422,0.8467937841591399,0.959632930224989,2.221655870079985
scene-0332_CAM_FRONT_ad8a760f_ae16009c,scene-0332,const,0,-4,0.25129315616155656,0.21410673365671923,7.889804288791935,7.9637718821044645,0.9907119899455252,1.4523582005687177
scene-0332_CAM_FRONT_ad8a760f_ae16009c,scene-0332,const,1,-3,0.16072645230327737,0.1172427049119726,6.464562461268306,6.491948282703319,0.9957815712260096,1.0082629270879584
scene-0332_CAM_FRONT_ad8a760f_ae16009c,scene-0332,const,2,-2,0.1257639512944034,0.10949715069131491,4.64193409910144,4.710164347987412,0.9855142530397849,1.0493957778545384
scene-0332_CAM_FRONT_ad8a760f_ae16009c,scene-0332,const,3,-1,0.06675532598628284,0.057681137618229225,2.586237188796315,2.569936444305048,1.006342858994583,1.2296898657508712
scene-0332_CAM_FRONT_ad8a760f_ae16009c,scene-0332,oracle,0,-4,0.25129315616155656,0.3178358638407029,8.206727673808649,7.9637718821044645,1.0305076282069474,1.4523582005684668
scene-0332_CAM_FRONT_ad8a760f_ae16009c,scene-0332,oracle,1,-3,0.16072645230327737,0.2597601576240511,6.72423569813016,6.491948282703319,1.03578084810776,1.0082629270883199
scene-0332_CAM_FRONT_ad8a760f_ae16009c,scene-0332,oracle,2,-2,0.1257639512944034,0.1469941417367616,4.828394677065536,4.710164347987412,1.0251011048327099,1.0493957778545384
scene-0332_CAM_FRONT_ad8a760f_ae16009c,scene-0332,oracle,3,-1,0.06675532598628284,0.13277495985971655,2.690123041262111,2.569936444305048,1.0467663693487033,1.2296898657511677
scene-0332_CAM_FRONT_e0760028_8fa01e4b,scene-0332,const,0,-4,0.4888945310669407,0.5370883334175626,13.314625782581183,13.845627163435687,0.9616484414475062,0.3402563953909222
scene-0332_CAM_FRONT_e0760028_8fa01e4b,scene-0332,const,1,-3,0.35892890390212234,0.16273865993626008,10.520192745330293,10.674772999620828,0.985519106186518,0.275094877983994
scene-0332_CAM_FRONT_e0760028_8fa01e4b,scene-0332,const,2,-2,0.20667972633466863,0.20706586443740013,7.065485455796933,7.262231521760271,0.9729083181424586,0.5163488744770166
scene-0332_CAM_FRONT_e0760028_8fa01e4b,scene-0332,const,3,-1,0.20122512388419175,0.17499288400711674,3.3571858978644658,3.528334656479768,0.9514930483419456,0.6072643451259712
scene-0332_CAM_FRONT_e0760028_8fa01e4b,scene-0332,oracle,0,-4,0.4888945310669407,0.48355583754898357,14.321897039822234,13.845627163435687,1.0343985773099762,0.3402563953909222
scene-0332_CAM_FRONT_e0760028_8fa01e4b,scene-0332,oracle,1,-3,0.35892890390212234,0.6434554712044789,11.316060984216145,10.674772999620828,1.0600750933643364,0.27509487798531895
scene-0332_CAM_FRONT_e0760028_8fa01e4b,scene-0332,oracle,2,-2,0.20667972633466863,0.34433998561626245,7.5999999464249415,7.262231521760271,1.04651028043551,0.5163488744756048
scene-0332_CAM_FRONT_e0760028_8fa01e4b,scene-0332,oracle,3,-1,0.20122512388419175,0.0910584688876159,3.611162007696845,3.528334656479768,1.0234749136012269,0.6072643451259712
scene-0332_CAM_FRONT_5efe5833_26f23947,scene-0332,const,0,-4,0.23322703795638353,0.8038090964649498,15.997622062001696,16.771049984393763,0.9538831544171786,0.7657178633738337
scene-0332_CAM_FRONT_5efe5833_26f23947,scene-0332,const,1,-3,0.2096366739621067,0.71498234315404,11.924472737419558,12.620634232170245,0.9448394207498576,0.7611511070938456
scene-0332_CAM_FRONT_5efe5833_26f23947,scene-0332,const,2,-2,0.3348245158493676,0.3816265741862764,8.115017420731434,8.455959089463603,0.9596803076830169,1.1859334285486236
scene-0332_CAM_FRONT_5efe5833_26f23947,scene-0332,const,3,-1,0.29026046982482717,0.11346949400569871,4.3459883557150745,4.322834166469028,1.0053562520222605,1.468417737742873
scene-0332_CAM_FRONT_5efe5833_26f23947,scene-0332,oracle,0,-4,0.23322703795638353,1.0142970826542825,17.758777174277725,16.771049984393763,1.0588947734818683,0.7657178633743098
scene-0332_CAM_FRONT_5efe5833_26f23947,scene-0332,oracle,1,-3,0.2096366739621067,0.6400481681241328,13.237220722170662,12.620634232170245,1.0488554282342424,0.7611511070943244
scene-0332_CAM_FRONT_5efe5833_26f23947,scene-0332,oracle,2,-2,0.3348245158493676,0.5812156491973203,9.008387970513123,8.455959089463603,1.0653301269796662,1.1859334285486236
scene-0332_CAM_FRONT_5efe5833_26f23947,scene-0332,oracle,3,-1,0.29026046982482717,0.5150708106272603,4.824431938198482,4.322834166469028,1.1160344700752582,1.4684177377431211
scene-0332_CAM_FRONT_2152a131_4f77a18f,scene-0332,const,0,-4,0.22601017128966042,1.3255408093989454,17.40149991319385,18.67519613881428,0.9317974378339622,1.1667527895245364
scene-0332_CAM_FRONT_2152a131_4f77a18f,scene-0332,const,1,-3,0.11514808038290786,1.1174128364247453,12.93060477143045,14.014246822728028,0.9226756838947529,1.1604375422556792
scene-0332_CAM_FRONT_2152a131_4f77a18f,scene-0332,const,2,-2,0.05632520102653816,0.8681454880078543,8.551377684248209,9.397719972386824,0.909941742185827,1.2357455933106702
scene-0332_CAM_FRONT_2152a131_4f77a18f,scene-0332,const,3,-1,0.07364113605302555,0.32201074882151126,4.416744441878719,4.709302645112475,0.9378765338988384,1.6902683954817932
scene-0332_CAM_FRONT_2152a131_4f77a18f,scene-0332,oracle,0,-4,0.22601017128966042,0.8733210436766212,19.45750787860694,18.67519613881428,1.0418904162493219,1.1667527895245364
scene-0332_CAM_FRONT_2152a131_4f77a18f,scene-0332,oracle,1,-3,0.11514808038290786,0.5294904179094398,14.45837114446088,14.014246822728028,1.031690916204828,1.1604375422559932
scene-0332_CAM_FRONT_2152a131_4f77a18f,scene-0332,oracle,2,-2,0.05632520102653816,0.26210358863161026,9.561733154855636,9.397719972386824,1.0174524440982207,1.2357455933106702
scene-0332_CAM_FRONT_2152a131_4f77a18f,scene-0332,oracle,3,-1,0.07364113605302555,0.26983519686307866,4.938588064497223,4.709302645112475,1.0486877647633692,1.6902683954824402
scene-0332_CAM_FRONT_6fd0afc6_7876ea81,scene-0332,const,0,-4,0.587217600443906,0.8022297400046174,18.245032112147037,18.999839535795225,0.9602729579780845,0.8362190851136874
scene-0332_CAM_FRONT_6fd0afc6_7876ea81,scene-0332,const,1,-3,0.3291135930599251,0.3819428200954175,13.958957724137804,14.245808726164073,0.979864182684172,1.024651242683612
scene-0332_CAM_FRONT_6fd0afc6_7876ea81,scene-0332,const,2,-2,0.17103652598511015,0.3435857271658804,9.184501611531248,9.452555846199171,0.9716421421857342,1.321727111189254
scene-0332_CAM_FRONT_6fd0afc6_7876ea81,scene-0332,const,3,-1,0.10553534296314807,0.17485684205553434,4.727736390467099,4.681763813774883,1.0098194993427376,2.054674076867892
scene-0332_CAM_FRONT_6fd0afc6_7876ea81,scene-0332,oracle,0,-4,0.587217600443906,1.3148876369501223,20.283133313196597,18.999839535795225,1.067542348185819,0.8362190851132515
scene-0332_CAM_FRONT_6fd0afc6_7876ea81,scene-0332,oracle,1,-3,0.3291135930599251,1.2999492050913384,15.518273615065953,14.245808726164073,1.0893220534798316,1.024651242683612
scene-0332_CAM_FRONT_6fd0afc6_7876ea81,scene-0332,oracle,2,-2,0.17103652598511015,0.791076715160336,10.210476444046938,9.452555846199171,1.080181551971737,1.321727111189254
scene-0332_CAM_FRONT_6fd0afc6_7876ea81,scene-0332,oracle,3,-1,0.10553534296314807,0.6010203960041762,5.255858520175032,4.681763813774883,1.1226235942768028,2.054674076868424
scene-0344_CAM_FRONT_418cbb70_66acf00f,scene-0344,const,0,-4,0.11005633882380737,0.13943073004543485,0.1393640743272419,0.0002791489991956069,499.24619013083367,103.75894035785119
scene-0344_CAM_FRONT_418cbb70_66acf00f,scene-0344,const,1,-3,0.07363998173181799,0.032096381697973665,0.03174848131283352,0.0004022752329833774,78.92228680691713,149.68174993657732
scene-0344_CAM_FRONT_418cbb70_66acf00f,scene-0344,const,2,-2,0.03496912761177715,0.01948064961322212,0.0193135224664748,0.00034805228027334144,55.490291433536946,118.24516176125582
scene-0344_CAM_FRONT_418cbb70_66acf00f,scene-0344,const,3,-1,0.13254806110220096,0.08778785190211255,0.08764484364303679,0.00020529503352677189,426.92140251706235,134.10662793904214
scene-0344_CAM_FRONT_418cbb70_66acf00f,scene-0344,oracle,0,-4,0.11005633882380737,0.13462726242221287,0.13456059729773776,0.0002791489991956069,482.038616242531,103.75894035785117
scene-0344_CAM_FRONT_418cbb70_66acf00f,scene-0344,oracle,1,-3,0.07363998173181799,0.031002125941004342,0.030654202881006495,0.0004022752329833774,76.2020635813619,149.68174993657732
scene-0344_CAM_FRONT_418cbb70_66acf00f,scene-0344,oracle,2,-2,0.03496912761177715,0.018815053663579644,0.018647841142400663,0.00034805228027334144,53.57770139519171,118.24516176125579
scene-0344_CAM_FRONT_418cbb70_66acf00f,scene-0344,oracle,3,-1,0.13254806110220096,0.08476699175188052,0.08462397908216537,0.00020529503352677189,412.20665511681665,134.10662793904214
scene-0344_CAM_FRONT_a893b19c_b416110f,scene-0344,const,0,-4,0.09854062349724606,0.01910228880506728,0.01886846163165988,0.000613853678717761,30.73771858966942,111.53135769930316
scene-0344_CAM_FRONT_a893b19c_b416110f,scene-0344,const,1,-3,0.039732028270265715,0.019405083226182746,0.019327656164262727,0.0008748250402573701,22.09316751904656,93.7872360059779
scene-0344_CAM_FRONT_a893b19c_b416110f,scene-0344,const,2,-2,0.05210652184661979,0.026284839662073765,0.025714498061410216,0.0007503943836664583,34.267977774257986,138.92881006017856
scene-0344_CAM_FRONT_a893b19c_b416110f,scene-0344,const,3,-1,0.06947016918192446,0.033971643428500634,0.033549767240985996,0.00045647496533659447,73.49749666172195,157.40030318520823
scene-0344_CAM_FRONT_a893b19c_b416110f,scene-0344,oracle,0,-4,0.09854062349724606,0.020115321975470633,0.019881924888898513,0.000613853678717761,32.38870365724381,111.53135769930316
scene-0344_CAM_FRONT_a893b19c_b416110f,scene-0344,oracle,1,-3,0.039732028270265715,0.020442213211562664,0.020365783689092577,0.0008748250402573701,23.27983625514542,93.7872360059779
scene-0344_CAM_FRONT_a893b19c_b416110f,scene-0344,oracle,2,-2,0.05210652184661979,0.027665786549096894,0.027095675789214235,0.0007503943836664583,36.10858020661566,138.92881006017853
scene-0344_CAM_FRONT_a893b19c_b416110f,scene-0344,oracle,3,-1,0.06947016918192446,0.035773646505417964,0.03535179313220098,0.00045647496533659447,77.44519594000813,157.40030318520823
scene-0344_CAM_FRONT_88918bab_78045715,scene-0344,const,0,-4,0.091326517244971,0.02148634887270949,0.021585685464324315,0.00018551343659152576,116.3564529929599,57.416137655223125
scene-0344_CAM_FRONT_88918bab_78045715,scene-0344,const,1,-3,0.08872937604752566,0.04995065305963295,0.04968469645214498,0.0003924646231679387,126.59662430487272,132.49467560724142
scene-0344_CAM_FRONT_88918bab_78045715,scene-0344,const,2,-2,0.07847845874539211,0.01551253119741166,0.01583533888961347,0.00043323738323516187,36.55118302895396,41.30637730558838
