clip_id,sequence,config,support,depth_source,pose_source,scale_used,iou,precision,recall,n_pred_occupied,n_gt_occupied,n_points,in_grid_fraction,out_of_grid_fraction,sparse_absrel,pose_rot_err_deg,pose_trans_err_m
08_001950_001970_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,15.227607542571457,0.06962179253313876,0.5523396044380126,0.0737852816084547,12438,93108,309363,0.9587151663256434,0.04128483367435665,0.11618624331222668,0.0,0.0
08_001950_001970_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,15.227607542571457,0.06802603478084003,0.5615817311728655,0.07184130257335568,11911,93108,309363,0.9568888328597797,0.04311116714022034,0.11618624331222668,0.3572110255418119,0.04955075673660894
08_001950_001970_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.019537367219486425,0.1383895756765787,0.022242986639171715,14965,93108,309159,0.6199107902406206,0.38008920975937943,0.81441891304178,0.3572110255418119,0.04955075673660894
08_001975_001995_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.14249795025963377,0.9653767820773931,0.14322995357525478,16203,109209,88887,0.8924477145139335,0.10755228548606655,nan,0.0,0.0
08_001975_001995_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,17.094449501745164,0.1461941090559431,0.9400373308446104,0.14757025519874736,17144,109209,88887,0.8916601977792028,0.1083398022207972,nan,0.4889059276424432,0.1846474198432702
08_001975_001995_s5,08,C_preddepth_common,sparse_common_support,pred,gt,17.094449501745164,0.05496773495800137,0.7773387713484579,0.055847045573167046,7846,109209,74578,0.9033629220413527,0.09663707795864729,0.12316577704026656,0.0,0.0
08_001975_001995_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,17.094449501745164,0.06893767608053322,0.5266058657568401,0.07349211145601553,15241,109209,314003,0.8610586523058696,0.13894134769413036,0.12316577704026656,0.0,0.0
08_001975_001995_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,17.094449501745164,0.06960282117943833,0.5250485436893204,0.07427959234129056,15450,109209,314003,0.8625936694872341,0.13740633051276585,0.12316577704026656,0.4889059276424432,0.1846474198432702
08_001975_001995_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.04345148430803033,0.3229018492176387,0.047807415139777855,16169,109209,313997,0.5658875721742564,0.43411242782574355,0.5826689208179097,0.4889059276424432,0.1846474198432702
08_002000_002020_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.14357957647329253,0.96053053117191,0.14443170541365988,15607,103793,93600,0.7126709401709401,0.2873290598290599,nan,0.0,0.0
08_002000_002020_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,20.23855698401676,0.1459842865461905,0.9410461538461539,0.1473317083040282,16250,103793,93600,0.7127029914529914,0.28729700854700857,nan,0.34359128543513806,0.19243812019092463
08_002000_002020_s5,08,C_preddepth_common,sparse_common_support,pred,gt,20.23855698401676,0.06371165242751117,0.6812593703148426,0.06566916844103167,10005,103793,83953,0.7093611901897491,0.2906388098102509,0.10522655011450556,0.0,0.0
08_002000_002020_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,20.23855698401676,0.08140883219884397,0.5004625346901017,0.08860905841434394,18377,103793,339035,0.6577020071674016,0.34229799283259843,0.10522655011450556,0.0,0.0
08_002000_002020_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,20.23855698401676,0.08186103382892382,0.5046427791129561,0.08901370998044184,18308,103793,339035,0.6549294320645361,0.34507056793546387,0.10522655011450556,0.34359128543513806,0.19243812019092463
08_002000_002020_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.0648301919950793,0.42426682001150084,0.07108379177786556,17390,103793,339009,0.4864502122362533,0.5135497877637467,0.33528920334850915,0.34359128543513806,0.19243812019092463
08_002025_002045_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.11467239353296325,0.9628306540784214,0.11518228716205904,11757,98279,89224,0.7162198511611225,0.2837801488388775,nan,0.0,0.0
08_002025_002045_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,22.24719618676868,0.11621158690176323,0.9223510595761696,0.11735976149533471,12505,98279,89224,0.7245808302698825,0.2754191697301175,nan,0.3418453777108037,0.21477308083948965
08_002025_002045_s5,08,C_preddepth_common,sparse_common_support,pred,gt,22.24719618676868,0.06214171974522293,0.7393724097098875,0.06353340998585659,8445,98279,77532,0.7041221689109013,0.2958778310890987,0.11530887571385998,0.0,0.0
08_002025_002045_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,22.24719618676868,0.07877308524846866,0.4539760059454295,0.08701757242137181,18838,98279,307793,0.694843612427833,0.305156387572167,0.11530887571385998,0.0,0.0
08_002025_002045_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,22.24719618676868,0.08044201960421675,0.46869612068965516,0.08851331413628548,18560,98279,307793,0.7010198412569487,0.2989801587430513,0.11530887571385998,0.3418453777108037,0.21477308083948965
08_002025_002045_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.04466255871231196,0.30838285497534457,0.0496342046622371,15818,98279,307793,0.5814004866907304,0.4185995133092696,0.27226561900937696,0.3418453777108037,0.21477308083948965
08_002050_002070_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.11281517535535351,0.9697394965353916,0.11321372982714836,11401,97656,90145,0.7098119696045261,0.2901880303954739,nan,0.0,0.0
08_002050_002070_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,21.05906667251878,0.11595365509397942,0.9327724228067309,0.11693085934299992,12242,97656,90145,0.7100671140939597,0.28993288590604027,nan,0.43478282801704954,0.20917234355355202
08_002050_002070_s5,08,C_preddepth_common,sparse_common_support,pred,gt,21.05906667251878,0.055747149350131565,0.6767090139140955,0.05727246661751454,8265,97656,79958,0.695727757072463,0.30427224292753696,0.09537899049272129,0.0,0.0
08_002050_002070_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,21.05906667251878,0.06844599932287553,0.45618653629183903,0.07452691078889162,15954,97656,309998,0.6834527964696546,0.3165472035303454,0.09537899049272129,0.0,0.0
08_002050_002070_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,21.05906667251878,0.06648599480490253,0.44111242456293165,0.0726017858605718,16073,97656,309998,0.6834592481241815,0.31654075187581854,0.09537899049272129,0.43478282801704954,0.20917234355355202
08_002050_002070_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.030603110663533623,0.255011655011655,0.03360776603588105,12870,97656,309989,0.5554455158086254,0.44455448419137455,0.3721912214611662,0.43478282801704954,0.20917234355355202
08_002075_002095_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.11200562264392051,0.964865608659756,0.1124643135913091,10901,93523,90655,0.6437923997573217,0.3562076002426783,nan,0.0,0.0
08_002075_002095_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,19.650909639499886,0.1153915391539154,0.9227707680582606,0.11651679266062893,11809,93523,90655,0.6392587281451657,0.3607412718548343,nan,0.42989919044676667,0.2863042641048204
08_002075_002095_s5,08,C_preddepth_common,sparse_common_support,pred,gt,19.650909639499886,0.06192679848548591,0.7908663532572197,0.06295777509275793,7445,93523,83495,0.6322654051140787,0.3677345948859213,0.09737996827633437,0.0,0.0
08_002075_002095_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,19.650909639499886,0.06892010951429085,0.3767673105805583,0.07778835152850101,19309,93523,334124,0.6439286013575798,0.3560713986424202,0.09737996827633437,0.0,0.0
08_002075_002095_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,19.650909639499886,0.06737948635238086,0.37414392582446526,0.0759385391828748,18982,93523,334124,0.6391609103207192,0.3608390896792808,0.09737996827633437,0.42989919044676667,0.2863042641048204
08_002075_002095_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.026282480154783648,0.14542271135567783,0.031083262940667003,19990,93523,334124,0.4627323987501646,0.5372676012498354,0.45251682979175323,0.42989919044676667,0.2863042641048204
08_002100_002120_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.13764907563854323,0.9643165716260584,0.13835378703359366,11574,80670,92221,0.5859294520770757,0.4140705479229243,nan,0.0,0.0
08_002100_002120_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,18.33014419289201,0.14010486376306192,0.9368585269726578,0.14144043634560555,12179,80670,92221,0.5891282896520316,0.41087171034796843,nan,0.5165875697716088,0.14212635644751206
08_002100_002120_s5,08,C_preddepth_common,sparse_common_support,pred,gt,18.33014419289201,0.04977287868693598,0.6855188521855189,0.05093591173918433,5994,80670,75344,0.5132459120832449,0.4867540879167551,0.12916345562524745,0.0,0.0
08_002100_002120_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,18.33014419289201,0.06165562990442511,0.476594604252278,0.06613363084170075,11194,80670,302054,0.47285915763406544,0.5271408423659345,0.12916345562524745,0.0,0.0
08_002100_002120_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,18.33014419289201,0.06249638197121786,0.4862624988739753,0.0669145903061857,11101,80670,302054,0.4768451998649248,0.5231548001350752,0.12916345562524745,0.5165875697716088,0.14212635644751206
08_002100_002120_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.028522185799736408,0.2380818053596615,0.03138713276310896,10635,80670,302054,0.350049991061201,0.6499500089387991,0.5000181309919384,0.5165875697716088,0.14212635644751206
08_002125_002145_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.17064909757342364,0.9724156164625011,0.17147919062567993,11347,64346,93391,0.9429816577614545,0.057018342238545516,nan,0.0,0.0
08_002125_002145_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,17.96352745718329,0.1712911011021782,0.940337552742616,0.17317315761663507,11850,64346,93391,0.9445342698975276,0.055465730102472355,nan,0.1713041628323429,0.09908591439383498
08_002125_002145_s5,08,C_preddepth_common,sparse_common_support,pred,gt,17.96352745718329,0.10253921063010042,0.8105515587529976,0.10505703540235602,8340,64346,84708,0.9431694763186476,0.05683052368135244,0.1132829512617938,0.0,0.0
08_002125_002145_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,17.96352745718329,0.11497233748271092,0.44353804319942536,0.1343517856587822,19491,64346,346926,0.9049826187717266,0.09501738122827341,0.1132829512617938,0.0,0.0
08_002125_002145_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,17.96352745718329,0.1152557694352866,0.4435236341313689,0.1347403101979921,19548,64346,346926,0.9061961340458772,0.09380386595412282,0.1132829512617938,0.1713041628323429,0.09908591439383498
08_002125_002145_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.027633195293998453,0.12988868385022917,0.03391042178223977,16799,64346,346926,0.5518006721894583,0.4481993278105417,0.6145856526933765,0.1713041628323429,0.09908591439383498
08_002150_002170_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.10955187128701037,0.9913466738777718,0.10965673195419902,9245,83579,92313,0.9019531376945825,0.09804686230541748,nan,0.0,0.0
08_002150_002170_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,14.583716870874966,0.10672809519830992,0.9776951672862454,0.10698859761423324,9146,83579,92313,0.9009673610434067,0.09903263895659331,nan,0.3992064964896312,0.12885436032445297
08_002150_002170_s5,08,C_preddepth_common,sparse_common_support,pred,gt,14.583716870874966,0.05829192728122991,0.7182368193604148,0.059656133717799924,6942,83579,84771,0.9288907763268098,0.07110922367319017,0.0748033809774871,0.0,0.0
08_002150_002170_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,14.583716870874966,0.07647652134932198,0.5470140280561122,0.08164730374854928,12475,83579,332183,0.9210946978021151,0.07890530219788494,0.0748033809774871,0.0,0.0
08_002150_002170_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,14.583716870874966,0.08087707492148946,0.5637116948092558,0.08627765347754819,12792,83579,332183,0.9216907547947969,0.0783092452052031,0.0748033809774871,0.3992064964896312,0.12885436032445297
08_002150_002170_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.023744165429435075,0.18121790168745414,0.026597590303784443,12267,83579,332183,0.5968126002835786,0.40318739971642137,0.8492283063505541,0.3992064964896312,0.12885436032445297
08_002175_002195_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.14735445951393314,0.978330311663645,0.1478369775087408,11583,76652,91440,0.7626093613298338,0.2373906386701662,nan,0.0,0.0
08_002175_002195_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,19.384053123764755,0.15034764304394974,0.8718005622133451,0.15374680373636695,13518,76652,91440,0.7695866141732284,0.23041338582677162,nan,0.8513163361304225,0.19739965736699044
08_002175_002195_s5,08,C_preddepth_common,sparse_common_support,pred,gt,19.384053123764755,0.050650090273486256,0.4157135753356539,0.05453217137191463,10055,76652,84845,0.7485060993576522,0.2514939006423478,0.08289521232186614,0.0,0.0
08_002175_002195_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,19.384053123764755,0.05903093593846499,0.297678369195923,0.06858268538329072,17660,76652,300939,0.6771272583480373,0.32287274165196267,0.08289521232186614,0.0,0.0
08_002175_002195_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,19.384053123764755,0.05584940707433374,0.2975859987929994,0.06432969785524187,16570,76652,300939,0.6898740276268612,0.31012597237313877,0.08289521232186614,0.8513163361304225,0.19739965736699044
08_002175_002195_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.025576192584651953,0.19313682358117026,0.028635912957261388,11365,76652,300914,0.4778209056408143,0.5221790943591857,0.3723868124279304,0.8513163361304225,0.19739965736699044
08_002200_002220_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.1016532156078269,0.9342772612003382,0.1023853635942566,9464,86360,90850,0.6123059988992845,0.3876940011007155,nan,0.0,0.0
08_002200_002220_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,21.666951835417574,0.09883414645319408,0.9000834376303714,0.09993052339045855,9588,86360,90850,0.6174243258117776,0.38257567418822236,nan,0.306440225379758,0.3404493831194999
08_002200_002220_s5,08,C_preddepth_common,sparse_common_support,pred,gt,21.666951835417574,0.05188575452185011,0.5099480968858131,0.05460861509958314,9248,86360,87803,0.5966766511394828,0.40332334886051724,0.05488326069599328,0.0,0.0
08_002200_002220_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,21.666951835417574,0.06113763859052545,0.3361132878092466,0.06953450671607225,17866,86360,340946,0.5810010969479038,0.4189989030520962,0.05488326069599328,0.0,0.0
08_002200_002220_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,21.666951835417574,0.06059065207663833,0.33229224762967097,0.0689902732746642,17930,86360,340946,0.5992855173546544,0.4007144826453456,0.05488326069599328,0.306440225379758,0.3404493831194999
08_002200_002220_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.03756286346985658,0.26100086281276963,0.0420333487725799,13908,86360,340361,0.5524105288208696,0.4475894711791304,0.24990564135364446,0.306440225379758,0.3404493831194999
08_002225_002245_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.12217287794158044,0.9824206166589968,0.12244055198045356,10865,87177,88579,0.622664514162499,0.377335485837501,nan,0.0,0.0
08_002225_002245_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,21.271961019984815,0.12044789210493342,0.9452887537993921,0.121293460431077,11186,87177,88579,0.6147958319692026,0.3852041680307974,nan,0.1884516875834609,0.2321465368235962
08_002225_002245_s5,08,C_preddepth_common,sparse_common_support,pred,gt,21.271961019984815,0.08245451190462877,0.7668226729069163,0.08457505993553345,9615,87177,84224,0.6058961816109423,0.3941038183890577,0.05989811546061136,0.0,0.0
08_002225_002245_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,21.271961019984815,0.09809126787859213,0.44965759763094576,0.11147435676841369,21612,87177,343270,0.5884784571911323,0.41152154280886766,0.05989811546061136,0.0,0.0
08_002225_002245_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,21.271961019984815,0.09951722956288614,0.4505384194196021,0.11326381958544111,21916,87177,343270,0.5829667608587992,0.41703323914120083,0.05989811546061136,0.1884516875834609,0.2321465368235962
08_002225_002245_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.041755613535736875,0.23173541026766126,0.04846461796115948,18232,87177,343259,0.45990054157356397,0.540099458426436,0.29371252463588127,0.1884516875834609,0.2321465368235962
08_002250_002270_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.14560808144582116,0.9840749771411155,0.1459519934906428,13124,88488,92649,0.9842631868665609,0.01573681313343911,nan,0.0,0.0
08_002250_002270_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,17.879400529258493,0.1460752074804823,0.9343253684361139,0.1475906337582497,13978,88488,92649,0.9835076471413615,0.01649235285863848,nan,0.1921541135666031,0.12555013452888797
08_002250_002270_s5,08,C_preddepth_common,sparse_common_support,pred,gt,17.879400529258493,0.08636617069891003,0.7259027841587797,0.08927764216616943,10883,88488,85855,0.9943159979034418,0.005684002096558172,0.05705772317990509,0.0,0.0
08_002250_002270_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,17.879400529258493,0.09780113567717773,0.4727007299270073,0.10977759696229997,20550,88488,334028,0.9869801334019902,0.0130198665980098,0.05705772317990509,0.0,0.0
08_002250_002270_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,17.879400529258493,0.09251732241374093,0.4624886558435011,0.10366377361902179,19834,88488,334028,0.9858395104602009,0.014160489539799093,0.05705772317990509,0.1921541135666031,0.12555013452888797
08_002250_002270_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.026343229258887643,0.16898031297324584,0.030263990597595155,15848,88488,333933,0.6222445819969874,0.3777554180030126,0.5130164503395533,0.1921541135666031,0.12555013452888797
08_002275_002295_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.14472742149943746,0.9579419480409579,0.14565292914216602,11817,77719,89792,0.8041696364932288,0.1958303635067712,nan,0.0,0.0
08_002275_002295_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,18.060713619360136,0.1450264981655116,0.9361072280240111,0.1464764086002136,12161,77719,89792,0.8067867961511048,0.19321320384889518,nan,0.1632590307181364,0.11012642346856294
08_002275_002295_s5,08,C_preddepth_common,sparse_common_support,pred,gt,18.060713619360136,0.09296917457629261,0.8397260273972603,0.09464867020934392,8760,77719,80907,0.7774852608550558,0.22251473914494424,0.06299438203761926,0.0,0.0
08_002275_002295_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,18.060713619360136,0.11666485303541417,0.6592197854751657,0.12415239516720493,14637,77719,318620,0.7191293704098927,0.28087062959010733,0.06299438203761926,0.0,0.0
08_002275_002295_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,18.060713619360136,0.1193617823395639,0.6851657940663176,0.12628829501151584,14325,77719,318620,0.7212133576046701,0.2787866423953299,0.06299438203761926,0.1632590307181364,0.11012642346856294
08_002275_002295_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.023284440609721024,0.18023152270703474,0.02604253786075477,11230,77719,318620,0.4774559035842069,0.522544096415793,0.5030931039403986,0.1632590307181364,0.11012642346856294
08_002300_002320_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.1054712958564848,0.9570970328789093,0.10597231933761751,9976,90099,91306,0.6400127045320132,0.3599872954679868,nan,0.0,0.0
08_002300_002320_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,24.624082869051776,0.10566990504418464,0.9062323479570702,0.10683803371846524,10622,90099,91306,0.6399688958009331,0.3600311041990669,nan,0.14911015540033554,0.10425703420003939
08_002300_002320_s5,08,C_preddepth_common,sparse_common_support,pred,gt,24.624082869051776,0.07813763000484993,0.729669887278583,0.08046704180956503,9936,90099,87577,0.6358747159642372,0.36412528403576283,0.043895805252486306,0.0,0.0
08_002300_002320_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,24.624082869051776,0.08943240676372964,0.43150037792894935,0.10137737377773338,21168,90099,347919,0.5207361483563703,0.4792638516436297,0.043895805252486306,0.0,0.0
08_002300_002320_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,24.624082869051776,0.09243829741188507,0.4484371271772847,0.10429638508751485,20955,90099,347919,0.519393881909295,0.48060611809070497,0.043895805252486306,0.14911015540033554,0.10425703420003939
08_002300_002320_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.045532577451293514,0.31129307403616513,0.050633192377273886,14655,90099,347919,0.5002514953193128,0.4997485046806872,0.13005196834057042,0.14911015540033554,0.10425703420003939
08_002325_002345_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.10426114729316557,0.9264720735279265,0.10513105566570777,9901,87253,77487,0.6562907326390233,0.34370926736097673,nan,0.0,0.0
08_002325_002345_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,22.122857931250778,0.1066154821760203,0.899235912129895,0.10790459926879305,10470,87253,77487,0.6552841121736549,0.3447158878263451,nan,0.162701741435095,0.1359813060448985
08_002325_002345_s5,08,C_preddepth_common,sparse_common_support,pred,gt,22.122857931250778,0.05583818367618963,0.6443219687259677,0.05761406484590788,7802,87253,69583,0.6189730250204791,0.38102697497952087,0.10742107058310629,0.0,0.0
08_002325_002345_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,22.122857931250778,0.06863350326589135,0.3434137106416899,0.07900014899201174,20072,87253,347894,0.6354004380644679,0.3645995619355321,0.10742107058310629,0.0,0.0
08_002325_002345_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,22.122857931250778,0.06970089730807577,0.3488871144824833,0.08012331954202148,20038,87253,347894,0.6342736580682622,0.3657263419317378,0.10742107058310629,0.162701741435095,0.1359813060448985
08_002325_002345_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.027661432796712786,0.17110756385068762,0.03194159513139949,16288,87253,347893,0.5689766681134717,0.4310233318865283,0.29434863260292543,0.162701741435095,0.1359813060448985
08_002350_002370_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.12924974895997704,0.9241025641025641,0.13063650862693926,13650,96558,88366,0.8762306769572007,0.1237693230427993,nan,0.0,0.0
08_002350_002370_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,20.34820249962439,0.13188535602328705,0.8843843843843844,0.1341991341991342,14652,96558,88366,0.876649390036892,0.12335060996310798,nan,0.29085264147192286,0.13507183508581788
08_002350_002370_s5,08,C_preddepth_common,sparse_common_support,pred,gt,20.34820249962439,0.0348716668906337,0.32273252198631963,0.037625054371465856,11257,96558,80991,0.8679976787544295,0.13200232124557054,0.07594315245250234,0.0,0.0
08_002350_002370_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,20.34820249962439,0.03940164676466785,0.19044047172563236,0.04732906646782245,23997,96558,348238,0.8134723953158473,0.18652760468415275,0.07594315245250234,0.0,0.0
08_002350_002370_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,20.34820249962439,0.034574216972953487,0.1680223584866308,0.04171585989767808,23973,96558,348238,0.8111435282766384,0.18885647172336162,0.07594315245250234,0.29085264147192286,0.13507183508581788
08_002350_002370_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.04017924755227311,0.2232783801178276,0.046707678286625656,20199,96558,348237,0.6749053087408863,0.3250946912591137,0.3488712295901899,0.29085264147192286,0.13507183508581788
08_002375_002395_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.10847501040566068,0.942332653439644,0.1091999097521407,10786,93077,89482,0.7501843946268524,0.24981560537314762,nan,0.0,0.0
08_002375_002395_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,18.35486301136139,0.10941375602797619,0.9227868558089424,0.11042470212834535,11138,93077,89482,0.7531682349522809,0.2468317650477191,nan,0.4204886978699379,0.1419884648433225
08_002375_002395_s5,08,C_preddepth_common,sparse_common_support,pred,gt,18.35486301136139,0.024408894870461568,0.3236884802595998,0.025720639900297604,7396,93077,80422,0.746661361319042,0.25333863868095796,0.08237861521644561,0.0,0.0
08_002375_002395_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,18.35486301136139,0.031973063197881894,0.22986206896551725,0.035809061314825356,14500,93077,334563,0.7597761856511329,0.24022381434886708,0.08237861521644561,0.0,0.0
08_002375_002395_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,18.35486301136139,0.02920776450103801,0.21050817072329864,0.03280079933818236,14503,93077,334563,0.7650636800841695,0.23493631991583053,0.08237861521644561,0.4204886978699379,0.1419884648433225
08_002375_002395_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.023300443910287474,0.19230461563074955,0.025828077828034854,12501,93077,334550,0.5979464952921836,0.4020535047078164,0.5251183850100802,0.4204886978699379,0.1419884648433225
08_002400_002420_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.08291092025478682,0.9284566777337474,0.08344402733660602,9337,103890,88822,0.5050437954560807,0.4949562045439193,nan,0.0,0.0
08_002400_002420_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,20.653664202804688,0.0830893049441726,0.8168647845468053,0.08466647415535662,10768,103890,88822,0.5107293238161716,0.48927067618382836,nan,0.5873402038763802,0.3343153793564293
08_002400_002420_s5,08,C_preddepth_common,sparse_common_support,pred,gt,20.653664202804688,0.0302835651380588,0.4797227547559357,0.03131196457791895,6781,103890,79583,0.45993491072213916,0.5400650892778609,0.10012365257800634,0.0,0.0
08_002400_002420_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,20.653664202804688,0.03821067363806808,0.30879214682031586,0.04178457984406584,14058,103890,298057,0.46306578942953863,0.5369342105704613,0.10012365257800634,0.0,0.0
08_002400_002420_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,20.653664202804688,0.023596720187719158,0.2134000953743443,0.02584464337279815,12582,103890,298057,0.46892037429082356,0.5310796257091764,0.10012365257800634,0.5873402038763802,0.3343153793564293
08_002400_002420_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.024912602846145698,0.23115989515072083,0.027163345846568487,12208,103890,298050,0.3808220097299111,0.6191779902700889,0.32317867772895226,0.5873402038763802,0.3343153793564293
08_002425_002445_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.10092029481654517,0.9635646990963276,0.10130689226477456,10402,98937,82035,0.5716462485524472,0.42835375144755283,nan,0.0,0.0
08_002425_002445_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,21.627210343780266,0.09958660271718409,0.931924882629108,0.10031636293803127,10650,98937,82035,0.5844700432742123,0.41552995672578774,nan,0.6705018594249453,0.17440524794374906
08_002425_002445_s5,08,C_preddepth_common,sparse_common_support,pred,gt,21.627210343780266,0.03841328633729613,0.7204481792717087,0.03899451165893447,5355,98937,69261,0.5204227487330533,0.4795772512669467,0.12085072794451043,0.0,0.0
08_002425_002445_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,21.627210343780266,0.04906950319395774,0.4701308206019577,0.05194214500136451,10931,98937,304072,0.48063616511878765,0.5193638348812124,0.12085072794451043,0.0,0.0
08_002425_002445_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,21.627210343780266,0.04526045298663584,0.45192674551697826,0.04788906071540475,10484,98937,304072,0.49573785156147226,0.5042621484385277,0.12085072794451043,0.6705018594249453,0.17440524794374906
08_002425_002445_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.026974254445703835,0.31877532642953627,0.0286242760544589,8884,98937,304010,0.4770665438636887,0.5229334561363113,0.3428704691666084,0.6705018594249453,0.17440524794374906
