clip_id,method,tp,fp,fn,tn,valid,gt_occupied,pred_occupied,iou,precision,recall,fpr,prevalence,volume_ratio
08_003125_003145_s5,seed0_pool_then_mask,69160,326679,64242,1010520,1470601,133402,395839,0.1503213564567978,0.17471749878107007,0.5184330070013943,0.24430096044044305,0.0907125726148697,2.9672643588551897
08_003125_003145_s5,seed1_raw,48095,272145,85307,1065054,1470601,133402,320240,0.11859291278199567,0.15018423682238322,0.36052682868322816,0.2035186984136243,0.0907125726148697,2.40056370968951
08_003125_003145_s5,seed1_pool_then_mask,69025,391592,64377,945607,1470601,133402,460617,0.13147769307839707,0.149853348877701,0.5174210281704922,0.29284496922298026,0.0907125726148697,3.452849282619451
08_003125_003145_s5,seed2_raw,48061,182394,85341,1154805,1470601,133402,230455,0.15219002140622429,0.2085483066108351,0.36027195994063055,0.13640004217771626,0.0907125726148697,1.7275228257447415
08_003125_003145_s5,seed2_pool_then_mask,67201,299354,66201,1037845,1470601,133402,366555,0.15528611966096367,0.18333128725566422,0.5037480697440818,0.2238664551798199,0.0907125726148697,2.747747410083807
08_003150_003170_s5,occany_raw,46031,41936,88522,1270641,1447130,134553,87967,0.26081512162231074,0.5232757738697467,0.3421031117849472,0.03194936373256579,0.09297920712030018,0.6537721195365395
08_003150_003170_s5,occany_pool_then_mask,60138,87715,74415,1224862,1447130,134553,147853,0.27056526355570754,0.4067418314136338,0.44694655637555464,0.0668265556992085,0.09297920712030018,1.09884580797158
08_003150_003170_s5,seed0_raw,43164,187677,91389,1124900,1447130,134553,230841,0.1339540080067033,0.18698584740145816,0.3207955229537803,0.14298361162811782,0.09297920712030018,1.7156139216516912
08_003150_003170_s5,seed0_pool_then_mask,60156,316203,74397,996374,1447130,134553,376359,0.13345579426563373,0.15983675161215755,0.4470803326570199,0.2409024384855136,0.09297920712030018,2.7971059731109675
08_003150_003170_s5,seed1_raw,45829,258072,88724,1054505,1447130,134553,303901,0.1167246099968163,0.15080239946561544,0.34060184462628107,0.19661475098222808,0.09297920712030018,2.2585969840880544
08_003150_003170_s5,seed1_pool_then_mask,63374,391908,71179,920669,1447130,134553,455282,0.12037738787868427,0.13919724478455112,0.47099655897676007,0.29857905479069036,0.09297920712030018,3.3836629432268324
08_003150_003170_s5,seed2_raw,45030,208866,89523,1103711,1447130,134553,253896,0.13112262280188342,0.17735608280555817,0.3346636641323493,0.15912666456901195,0.09297920712030018,1.8869590421618248
08_003150_003170_s5,seed2_pool_then_mask,61491,344799,73062,967778,1447130,134553,406290,0.12827942722675612,0.15134755962489846,0.4570020735323627,0.26268858893611574,0.09297920712030018,3.019553633140844
08_003175_003195_s5,occany_raw,54442,32924,96708,1241886,1425960,151150,87366,0.2957614872279627,0.6231485932742714,0.36018524644392985,0.025826593766914284,0.10599876574377963,0.5780086007277538
08_003175_003195_s5,occany_pool_then_mask,70416,72601,80734,1202209,1425960,151150,143017,0.3147069733766553,0.49236104798730224,0.46586834270592126,0.0569504475176693,0.10599876574377963,0.9461925239827985
08_003175_003195_s5,seed0_raw,41266,175231,109884,1099579,1425960,151150,216497,0.12643505596220367,0.19060772204695678,0.27301356268607346,0.13745656215436025,0.10599876574377963,1.4323321204101886
08_003175_003195_s5,seed0_pool_then_mask,58863,304944,92287,969866,1425960,151150,363807,0.1290589220643113,0.16179732660449084,0.3894343367515713,0.23920741130050752,0.10599876574377963,2.406926893814092
08_003175_003195_s5,seed1_raw,44680,250219,106470,1024591,1425960,151150,294899,0.11131901068592741,0.15150949986266485,0.29560039695666557,0.19627944556443705,0.10599876574377963,1.9510353953026796
08_003175_003195_s5,seed1_pool_then_mask,63463,384959,87687,889851,1425960,151150,448422,0.1183770464588358,0.14152517048672902,0.41986768111147865,0.3019736274425208,0.10599876574377963,2.966735031425736
08_003175_003195_s5,seed2_raw,44416,209048,106734,1065762,1425960,151150,253464,0.12330995730126208,0.17523593094088313,0.2938537876281839,0.16398365246585767,0.10599876574377963,1.6769037380086007
08_003175_003195_s5,seed2_pool_then_mask,62224,345046,88926,929764,1425960,151150,407270,0.12540205886383607,0.15278316595870062,0.41167052596758186,0.27066464806520185,0.10599876574377963,2.694475686404234
08_003200_003220_s5,occany_raw,42811,34510,100708,1170078,1348107,143519,77321,0.24047205792314735,0.5536788194668978,0.29829499926838954,0.028648799423537343,0.1064596504580126,0.5387509667709501
08_003200_003220_s5,occany_pool_then_mask,59657,68444,83862,1136144,1348107,143519,128101,0.2814500643980317,0.4657028438497748,0.4156731861286659,0.0568194270572179,0.1064596504580126,0.8925717152432779
08_003200_003220_s5,seed0_raw,46543,160085,96976,1044503,1348107,143519,206628,0.15330166927971964,0.22525020810345162,0.32429852493398087,0.13289606072781732,0.1064596504580126,1.4397257505974819
08_003200_003220_s5,seed0_pool_then_mask,65050,280143,78469,924445,1348107,143519,345193,0.15354221053575728,0.1884453045108099,0.4532500923222709,0.2325633328573753,0.1064596504580126,2.4052076728516782
08_003200_003220_s5,seed1_raw,49802,233484,93717,971104,1348107,143519,283286,0.13209974456436685,0.17580113383647622,0.3470063197207338,0.19382892740090388,0.1064596504580126,1.9738571199632104
08_003200_003220_s5,seed1_pool_then_mask,69755,358588,73764,846000,1348107,143519,428343,0.13892457185420637,0.16284846489845756,0.4860332081466565,0.29768518364785307,0.1064596504580126,2.984573471108355
08_003200_003220_s5,seed2_raw,46445,189893,97074,1014695,1348107,143519,236338,0.13930212469857114,0.19651939171864025,0.3236156885151095,0.15764145085290573,0.1064596504580126,1.6467366690124652
08_003200_003220_s5,seed2_pool_then_mask,65843,317220,77676,887368,1348107,143519,383063,0.1429073727207812,0.17188556451549744,0.4587754931402811,0.2633431513513334,0.1064596504580126,2.669075174715543
08_003225_003245_s5,occany_raw,37430,29335,97754,1305216,1469735,135184,66765,0.2275117159720154,0.5606230809555905,0.2768818795123683,0.02198117569129992,0.09197848591752936,0.4938824121197775
08_003225_003245_s5,occany_pool_then_mask,51157,62499,84027,1272052,1469735,135184,113656,0.2587830010673654,0.45010382205954813,0.37842496153390937,0.046831481149839906,0.09197848591752936,0.8407503846609066
08_003225_003245_s5,seed0_raw,36209,212132,98975,1122419,1469735,135184,248341,0.10425376314365016,0.1458035523735509,0.2678497455320156,0.15895383540981198,0.09197848591752936,1.8370591194224168
08_003225_003245_s5,seed0_pool_then_mask,55686,354920,79498,979631,1469735,135184,410606,0.11362078252779002,0.13561906060797943,0.4119274470351521,0.2659471237891995,0.09197848591752936,3.0373860811930404
08_003225_003245_s5,seed1_raw,39095,293275,96089,1041276,1469735,135184,332370,0.09124560342996646,0.11762493606522852,0.2891984258492129,0.21975555823644058,0.09197848591752936,2.458648952538762
08_003225_003245_s5,seed1_pool_then_mask,58874,423508,76310,911043,1469735,135184,482382,0.10537827640274068,0.12204850098055069,0.43551011954077407,0.31734118815991297,0.09197848591752936,3.5683364895253877
08_003225_003245_s5,seed2_raw,40984,209767,94200,1124784,1469735,135184,250751,0.11881107751535726,0.16344501118639607,0.30317197301455795,0.15718170380899643,0.09197848591752936,1.8548866729790507
08_003225_003245_s5,seed2_pool_then_mask,58699,338474,76485,996077,1469735,135184,397173,0.12392696840336276,0.1477920201020714,0.4342155876435081,0.2536238779934225,0.09197848591752936,2.9380178127589063
08_003250_003270_s5,occany_raw,41167,29045,85543,1237648,1393403,126710,70212,0.2643061217938429,0.5863242750526976,0.32489148449214744,0.022929786459702547,0.09093564460532955,0.5541156972614631
08_003250_003270_s5,occany_pool_then_mask,54954,61850,71756,1204843,1393403,126710,116804,0.29144039032668645,0.4704804629978425,0.43369899771130926,0.04882793226140825,0.09093564460532955,0.9218214821245363
