case_id,layer,group,mean_A,var_A,mean_B,var_B,mean_delta,std_A,std_B,std_ratio_B_over_A,mean_shift_in_A_std,in_dtype,out_dtype,shape
01771,enc1.1#0,3,0.1180526465177536,0.016416465863585472,0.12077665328979492,0.016767889261245728,0.002724006772041321,0.128126757016579,0.12949088485776028,1.010646705441899,0.02126024911165782,torch.bfloat16,torch.float32,1x24x256x256x32
01771,enc1.1#0,4,-0.06696440279483795,0.0910383090376854,-0.06787886470556259,0.09308811277151108,-0.0009144619107246399,0.3017255525103656,0.30510344601710265,1.0111952517068339,0.003030773837735285,torch.bfloat16,torch.float32,1x24x256x256x32
01771,enc1.1#0,5,-0.4669077396392822,0.1852458268404007,-0.4788900315761566,0.18941503763198853,-0.01198229193687439,0.43040193638086793,0.4352183792442462,1.0111905696890642,0.027839772370984672,torch.bfloat16,torch.float32,1x24x256x256x32
01771,enc1.1#0,6,-0.25515836477279663,0.07656242698431015,-0.2615755796432495,0.07971448451280594,-0.006417214870452881,0.2766991633241961,0.2823375364927695,1.020377268585981,0.023192028459204685,torch.bfloat16,torch.float32,1x24x256x256x32
01771,enc1.1#0,7,0.06945526599884033,0.024789681658148766,0.07119058817625046,0.02706613391637802,0.0017353221774101257,0.15744739330375962,0.1645178832722389,1.044906999221247,0.01102159991980438,torch.bfloat16,torch.float32,1x24x256x256x32
01771,enc1.4#0,0,-0.05998767539858818,21.660131454467773,-0.041808661073446274,23.00493621826172,0.018179014325141907,4.654044633914438,4.796346132032354,1.0305758773951053,0.0039060678947231853,torch.bfloat16,torch.float32,1x24x256x256x32
01771,enc1.4#0,1,0.15251483023166656,9.55573558807373,0.17594806849956512,10.471489906311035,0.02343323826789856,3.0912352851366283,3.235968155948237,1.0468203994395113,0.0075805417920049535,torch.bfloat16,torch.float32,1x24x256x256x32
01771,enc1.4#0,2,0.6661655306816101,9.698792457580566,0.7363322973251343,10.490814208984375,0.07016676664352417,3.114288435193594,3.2389526407442846,1.0400297557997196,0.02253059345775157,torch.bfloat16,torch.float32,1x24x256x256x32
01771,enc1.4#0,3,-1.6344808340072632,16.287513732910156,-1.6954081058502197,17.84227752685547,-0.06092727184295654,4.035779197739906,4.224012017839849,1.0466410105402584,0.015096780288940655,torch.bfloat16,torch.float32,1x24x256x256x32
01771,enc1.4#0,4,-1.6915802955627441,9.543425559997559,-1.705350637435913,10.360753059387207,-0.013770341873168945,3.0892435255249073,3.2188123678442655,1.0419419321425436,0.004457512578529776,torch.bfloat16,torch.float32,1x24x256x256x32
