clip_id,variant,frame,n_valid,s_frame,mad_log,moge_mask_fraction,lingbot_conf_fraction,fov_moge_out_deg
2013_05_28_drive_0006_sync_000055,B,4,66570,18.251320947438163,0.057661732968030455,0.9944429123000551,0.9200496414782129,103.74479675292969
2013_05_28_drive_0006_sync_000060,B,0,63849,15.870196180555556,0.033786361195371484,0.9545918367346938,0.880584666298952,103.74479675292969
2013_05_28_drive_0006_sync_000060,B,1,59508,16.50501013567758,0.03332515577805628,0.9644236072807502,0.8250689464975179,103.74479675292969
2013_05_28_drive_0006_sync_000060,B,2,68035,17.216865139563108,0.03266476881847469,0.9999172642029784,0.9382377275234418,103.74479675292969
2013_05_28_drive_0006_sync_000060,B,3,66358,18.696677267040045,0.05863580368326238,0.9944429123000551,0.9174296745725317,103.74479675292969
2013_05_28_drive_0006_sync_000060,B,4,64682,19.471689135334216,0.03543726177551543,0.984376723662438,0.891919470490899,103.74479675292969
2013_05_28_drive_0006_sync_000065,B,0,60449,15.376913953690808,0.058146466827988075,0.9644236072807502,0.8335493656922228,103.74479675292969
2013_05_28_drive_0006_sync_000065,B,1,68221,17.290348408385093,0.04874492781669959,0.9999172642029784,0.9408025372311086,103.74479675292969
2013_05_28_drive_0006_sync_000065,B,2,67127,18.424154170021474,0.08231960625028245,0.9944429123000551,0.9281301709873139,103.74479675292969
2013_05_28_drive_0006_sync_000065,B,3,64548,19.614575685266768,0.0418099565194574,0.984376723662438,0.8902509652509653,103.74479675292969
2013_05_28_drive_0006_sync_000065,B,4,59288,18.971608410012482,0.07339732347704375,0.9808328736900166,0.8175399889685604,103.74479675292969
2013_05_28_drive_0006_sync_000070,B,0,67478,16.884226488528768,0.032958126234565066,0.9999172642029784,0.9305295091009377,103.74479675292969
2013_05_28_drive_0006_sync_000070,B,1,68053,18.276768951996203,0.0693091960659924,0.9944429123000551,0.9406784335355763,103.74479675292969
2013_05_28_drive_0006_sync_000070,B,2,65604,19.275576682340006,0.046297861972561805,0.984376723662438,0.9050744622173194,103.74479675292969
2013_05_28_drive_0006_sync_000070,B,3,61248,18.687722711927982,0.06920751651342338,0.9808328736900166,0.8446911196911197,103.74479675292969
2013_05_28_drive_0006_sync_000070,B,4,64261,20.858639756466708,0.045668456924593315,0.9796469939327083,0.8861141753998897,103.74479675292969
2013_05_28_drive_0006_sync_000075,B,0,68116,18.848708137798635,0.04929771453452925,0.9944429123000551,0.9415195808052951,103.74479675292969
2013_05_28_drive_0006_sync_000075,B,1,65725,19.7248594151671,0.047691088976703266,0.984376723662438,0.9067567567567567,103.74479675292969
2013_05_28_drive_0006_sync_000075,B,2,62293,18.678271069405103,0.0685989282920465,0.9808328736900166,0.8590871483728627,103.74479675292969
2013_05_28_drive_0006_sync_000075,B,3,63892,20.452313198324024,0.06389642834948628,0.9796469939327083,0.8810259238830668,103.74479675292969
2013_05_28_drive_0006_sync_000075,B,4,65096,20.15663118961352,0.06945804158476077,0.9839216767788196,0.8976282404853834,103.74479675292969
2013_05_28_drive_0006_sync_000080,B,0,65914,18.19919196865818,0.08108063984306835,0.984376723662438,0.9090044125758412,103.74479675292969
2013_05_28_drive_0006_sync_000080,B,1,63016,19.12322871207399,0.06080908941744201,0.9808328736900166,0.8689464975179261,103.74479675292969
2013_05_28_drive_0006_sync_000080,B,2,64289,20.95605766937023,0.05817050365428278,0.9796469939327083,0.8865002757859901,103.74479675292969
2013_05_28_drive_0006_sync_000080,B,3,65689,19.90221125905107,0.05699447512821898,0.9839216767788196,0.9058052950910094,103.74479675292969
2013_05_28_drive_0006_sync_000080,B,4,65284,21.240664941955913,0.06224743654793863,0.9903337010479868,0.9002206287920573,103.74479675292969
2013_05_28_drive_0006_sync_000085,B,0,63994,19.656374305252832,0.07152130909847298,0.9808328736900166,0.8824324324324324,103.74479675292969
2013_05_28_drive_0006_sync_000085,B,1,64656,22.315930175781254,0.07081453415177874,0.9796469939327083,0.8915609487038059,103.74479675292969
2013_05_28_drive_0006_sync_000085,B,2,66750,20.77879985710736,0.06099405078470488,0.9839216767788196,0.9204357418643133,103.74479675292969
2013_05_28_drive_0006_sync_000085,B,3,65690,22.291353094225606,0.07104873165696901,0.9903337010479868,0.905819084390513,103.74479675292969
2013_05_28_drive_0006_sync_000085,B,4,60063,21.65179025855048,0.06712367285847654,0.9928295642581357,0.8282266960838389,103.74479675292969
2013_05_28_drive_0006_sync_000090,B,0,64209,21.56567593774548,0.04290308827767797,0.9796469939327083,0.8853971318257032,103.74479675292969
2013_05_28_drive_0006_sync_000090,B,1,67366,20.44340149510783,0.039597929000306786,0.9839216767788196,0.9289299503585218,103.74479675292969
2013_05_28_drive_0006_sync_000090,B,2,67683,22.506923916103606,0.06625357858070124,0.9903337010479868,0.9333011583011583,103.74479675292969
2013_05_28_drive_0006_sync_000090,B,3,65213,23.278336274145612,0.07746188159271483,0.9928295642581357,0.8992415885273028,103.74479675292969
2013_05_28_drive_0006_sync_000090,B,4,62541,19.819504091536714,0.07945821560232114,0.9892719249862107,0.8637203530060673,103.74479675292969
2013_05_28_drive_0006_sync_000095,B,0,68490,19.25403366728797,0.028114479312329133,0.9839216767788196,0.9444291230005516,103.74479675292969
2013_05_28_drive_0006_sync_000095,B,1,68571,21.929593293563173,0.048083625976120814,0.9903337010479868,0.9455460562603419,103.74479675292969
2013_05_28_drive_0006_sync_000095,B,2,66900,22.69166798356511,0.07668530739540547,0.9928295642581357,0.9225041367898511,103.74479675292969
2013_05_28_drive_0006_sync_000095,B,3,63624,19.618927622458408,0.069441044826837,0.9892719249862107,0.878557639271925,103.74479675292969
2013_05_28_drive_0006_sync_000095,B,4,65939,17.52069346858446,0.0279009170430351,0.9916850523993381,0.9092526199669057,103.74479675292969
2013_05_28_drive_0006_sync_000100,B,0,69420,20.732162406164697,0.04938418214146112,0.9903337010479868,0.9572531715388858,103.74479675292969
2013_05_28_drive_0006_sync_000100,B,1,67508,23.379400614754093,0.07334141790726134,0.9928295642581357,0.9309018201875344,103.74479675292969
2013_05_28_drive_0006_sync_000100,B,2,65234,20.55179459451507,0.05265456825205095,0.9892719249862107,0.9013513513513514,103.74479675292969
2013_05_28_drive_0006_sync_000100,B,3,68293,18.70420598927732,0.03660741599570816,0.9916850523993381,0.944980694980695,103.74479675292969
2013_05_28_drive_0006_sync_000100,B,4,68330,16.113395935275804,0.07157404919546773,0.9958632101489244,0.944677330391616,103.74479675292969
2013_05_28_drive_0006_sync_000105,B,0,67716,21.05145339775561,0.07633356546846781,0.9928295642581357,0.9337699944842802,103.74479675292969
2013_05_28_drive_0006_sync_000105,B,1,65545,21.357785304588607,0.05389323486007802,0.9892719249862107,0.9058742415885273,103.74479675292969
2013_05_28_drive_0006_sync_000105,B,2,68966,19.6135349025974,0.04085957151046471,0.9916850523993381,0.955088251516823,103.74479675292969
2013_05_28_drive_0006_sync_000105,B,3,68750,16.964235876184034,0.08261625646857063,0.9958632101489244,0.9504826254826255,103.74479675292969
2013_05_28_drive_0006_sync_000105,B,4,68078,17.084524417513247,0.13704831306673504,0.9999172642029784,0.9387617209045781,103.74479675292969
2013_05_28_drive_0006_sync_000110,B,0,63716,21.629542120030845,0.06012362758053391,0.9892719249862107,0.8805984555984556,103.74479675292969
