clip_id,block,anchor,condition,corrector,is_oracle,scale_used,tp,fp,fn,precision,recall,iou,n_pred_occupied,n_occupied_pred,n_valid_eval_voxels,n_gt_occupied,frac_pred_in_eval_mask,n_fused_points,n_points_in_grid,n_points_out_grid
2013_05_28_drive_0006_sync_004470,42,4470,A,raw,0,22.96002933051091,1321,2558,72873,0.34055168857953083,0.017804674232417717,0.01721127788200959,3879,15525,314523,74194,0.24985507246376812,301481,103717,197764
2013_05_28_drive_0006_sync_004470,42,4470,A,dilate_r2,0,22.96002933051091,5498,11945,68696,0.3151980737258499,0.07410302719896487,0.0638270702004899,17443,82779,314523,74194,0.21071769410116092,301481,103717,197764
2013_05_28_drive_0006_sync_004470,42,4470,B,raw,0,20.96251869797086,1359,3265,72835,0.293901384083045,0.01831684502789983,0.017544765617939814,4624,14699,314523,74194,0.31457922307639974,301481,114021,187460
2013_05_28_drive_0006_sync_004470,42,4470,B,dilate_r2,0,20.96251869797086,6537,12661,67657,0.3405042191894989,0.08810685500175217,0.07526336998445686,19198,74140,314523,74194,0.25894254113838683,301481,114021,187460
2013_05_28_drive_0006_sync_004470,42,4470,OR,raw,1,19.320455554435334,1591,3687,72603,0.30143993937097385,0.021443782516106423,0.02042860261167679,5278,13805,314523,74194,0.3823252444766389,301481,122306,179175
2013_05_28_drive_0006_sync_004470,42,4470,OR,dilate_r2,1,19.320455554435334,7471,13730,66723,0.3523890382529126,0.1006954740275494,0.08497111141440335,21201,67405,314523,74194,0.31453156294043466,301481,122306,179175
2013_05_28_drive_0006_sync_004475,42,4475,C0,raw,0,27.3665,1018,1897,69480,0.34922813036020584,0.014440125961020171,0.014061744595621244,2915,17560,313327,70498,0.166002277904328,307202,70954,236248
2013_05_28_drive_0006_sync_004475,42,4475,C0,dilate_r2,0,27.3665,4573,10223,65925,0.3090700189240335,0.06486708842804051,0.05665192453017183,14796,100165,313327,70498,0.14771626815754005,307202,70954,236248
2013_05_28_drive_0006_sync_004475,42,4475,C3,raw,0,25.02733174978229,1169,1936,69329,0.37648953301127214,0.016582030695906268,0.016138829831294697,3105,16416,313327,70498,0.18914473684210525,307202,76111,231091
2013_05_28_drive_0006_sync_004475,42,4475,C3,dilate_r2,0,25.02733174978229,4821,10444,65677,0.31582050442188014,0.06838491872109848,0.05956116725556571,15265,88699,313327,70498,0.1720988962671507,307202,76111,231091
2013_05_28_drive_0006_sync_004475,42,4475,A,raw,0,22.19022138403096,1205,2290,69293,0.3447782546494993,0.017092683480382422,0.016554926636258724,3495,15118,313327,70498,0.2311813731975129,307202,85367,221835
2013_05_28_drive_0006_sync_004475,42,4475,A,dilate_r2,0,22.19022138403096,5359,11070,65139,0.32619149065676545,0.07601634088910324,0.06569978422910945,16429,76370,313327,70498,0.2151237396883593,307202,85367,221835
2013_05_28_drive_0006_sync_004475,42,4475,B,raw,0,19.977150223399832,1173,2795,69325,0.2956149193548387,0.016638769894181397,0.016004256886742254,3968,14004,313327,70498,0.2833476149671522,307202,92490,214712
2013_05_28_drive_0006_sync_004475,42,4475,B,dilate_r2,0,19.977150223399832,5945,11903,64553,0.33309054235768715,0.08432863343640955,0.07214718267982184,17848,66829,313327,70498,0.2670696853162549,307202,92490,214712
2013_05_28_drive_0006_sync_004475,42,4475,OR,raw,1,18.568980833492525,1413,3132,69085,0.3108910891089109,0.020043121790689098,0.01919054733125085,4545,13130,313327,70498,0.34615384615384615,307202,96972,210230
2013_05_28_drive_0006_sync_004475,42,4475,OR,dilate_r2,1,18.568980833492525,6019,13141,64479,0.3141440501043841,0.08537830860449942,0.07196403591625916,19160,60793,313327,70498,0.31516786472126723,307202,96972,210230
2013_05_28_drive_0006_sync_004480,42,4480,C0,raw,0,27.3665,777,1345,78184,0.3661639962299717,0.009840300908043212,0.009675491245984111,2122,17297,349830,78961,0.12268023356651442,300989,68994,231995
2013_05_28_drive_0006_sync_004480,42,4480,C0,dilate_r2,0,27.3665,3960,8534,75001,0.31695213702577235,0.05015134053520092,0.04525972912737871,12494,92899,349830,78961,0.1344901452114662,300989,68994,231995
2013_05_28_drive_0006_sync_004480,42,4480,C3,raw,0,25.34023392375414,746,1646,78215,0.31187290969899667,0.009447702030116134,0.009254779361593907,2392,16746,349830,78961,0.1428400812134241,300989,73199,227790
2013_05_28_drive_0006_sync_004480,42,4480,C3,dilate_r2,0,25.34023392375414,4207,9733,74754,0.30179340028694407,0.05327946707868442,0.04743274629625454,13940,85204,349830,78961,0.1636073423782921,300989,73199,227790
2013_05_28_drive_0006_sync_004480,42,4480,A,raw,0,21.967046282798826,988,2631,77973,0.27300359215252834,0.012512506173933968,0.01210903029708795,3619,15490,349830,78961,0.23363460296965785,300989,83892,217097
2013_05_28_drive_0006_sync_004480,42,4480,A,dilate_r2,0,21.967046282798826,5835,12997,73126,0.3098449447748513,0.07389724040982257,0.06345288066291133,18832,72215,349830,78961,0.26077684691546077,300989,83892,217097
2013_05_28_drive_0006_sync_004480,42,4480,B,raw,0,20.014106172360243,1442,3952,77519,0.26733407489803485,0.01826218006357569,0.017391723855125253,5394,14366,349830,78961,0.3754698593902269,300989,92260,208729
2013_05_28_drive_0006_sync_004480,42,4480,B,dilate_r2,0,20.014106172360243,7194,14939,71767,0.32503501558758413,0.09110826863894834,0.07661341853035143,22133,64838,349830,78961,0.34135846262993924,300989,92260,208729
2013_05_28_drive_0006_sync_004480,42,4480,OR,raw,1,18.314960371989454,1641,4792,77320,0.2550909373542671,0.020782411570268867,0.01959332800019104,6433,13165,349830,78961,0.48864413216862895,300989,100303,200686
2013_05_28_drive_0006_sync_004480,42,4480,OR,dilate_r2,1,18.314960371989454,7289,16803,71672,0.3025485638386186,0.09231139423259584,0.07611419740194646,24092,58295,349830,78961,0.4132772965091346,300989,100303,200686
2013_05_28_drive_0006_sync_004485,42,4485,C0,raw,0,27.3665,867,2007,75846,0.30167014613778703,0.011301865394392084,0.011013719512195121,2874,17519,331275,76713,0.16405045950111308,295436,69187,226249
2013_05_28_drive_0006_sync_004485,42,4485,C0,dilate_r2,0,27.3665,4806,14071,71907,0.25459553954547864,0.06264909467756442,0.05293884384913641,18877,91305,331275,76713,0.2067466184765347,295436,69187,226249
2013_05_28_drive_0006_sync_004485,42,4485,C3,raw,0,23.426410177480847,1110,2876,75603,0.2784746613146011,0.014469516248875679,0.01394665091909686,3986,15516,331275,76713,0.2568961072441351,295436,78860,216576
2013_05_28_drive_0006_sync_004485,42,4485,C3,dilate_r2,0,23.426410177480847,6039,16222,70674,0.2712816135842954,0.07872198975401823,0.06498090062947222,22261,74830,331275,76713,0.29748763864760125,295436,78860,216576
2013_05_28_drive_0006_sync_004485,42,4485,A,raw,0,19.63143368675595,2142,5033,74571,0.29853658536585365,0.027922255680262797,0.026203116972084262,7175,13749,331275,76713,0.5218561349916357,295436,97791,197645
2013_05_28_drive_0006_sync_004485,42,4485,A,dilate_r2,0,19.63143368675595,8631,19558,68082,0.30618326297491927,0.11251026553517657,0.0896531665818367,28189,60244,331275,76713,0.46791381714361596,295436,97791,197645
2013_05_28_drive_0006_sync_004485,42,4485,B,raw,0,18.663886278195484,2330,5416,74383,0.3008004131164472,0.030372948522414716,0.02837000328751111,7746,13051,331275,76713,0.5935177381043598,295436,103693,191743
2013_05_28_drive_0006_sync_004485,42,4485,B,dilate_r2,0,18.663886278195484,8954,20167,67759,0.30747570481782904,0.11672076440759714,0.09242361684558216,29121,56738,331275,76713,0.5132539039091967,295436,103693,191743
2013_05_28_drive_0006_sync_004485,42,4485,OR,raw,1,17.531310438149337,2159,5921,74554,0.2672029702970297,0.028143860884074407,0.02612725996563158,8080,12267,331275,76713,0.6586777533219206,295436,110126,185310
2013_05_28_drive_0006_sync_004485,42,4485,OR,dilate_r2,1,17.531310438149337,8991,20703,67722,0.30278844210951705,0.117203081615893,0.0922949002217295,29694,52860,331275,76713,0.5617480136208853,295436,110126,185310
2013_05_28_drive_0006_sync_004490,42,4490,C0,raw,0,27.3665,1139,3153,75152,0.2653774464119292,0.014929677157200718,0.014337143144856755,4292,17964,350472,76291,0.23892228902248944,288560,78808,209752
2013_05_28_drive_0006_sync_004490,42,4490,C0,dilate_r2,0,27.3665,7404,21163,68887,0.2591801729268037,0.09704945537481485,0.07597430582633859,28567,102553,350472,76291,0.2785584039472273,288560,78808,209752
2013_05_28_drive_0006_sync_004490,42,4490,C3,raw,0,23.743775049527116,1550,3650,74741,0.2980769230769231,0.02031694433157253,0.01938929960846124,5200,16096,350472,76291,0.3230616302186879,288560,88259,200301
2013_05_28_drive_0006_sync_004490,42,4490,C3,dilate_r2,0,23.743775049527116,8107,22449,68184,0.265316140856133,0.10626417270713452,0.08210451691310512,30556,85829,350472,76291,0.3560102063405143,288560,88259,200301
2013_05_28_drive_0006_sync_004490,42,4490,A,raw,0,18.14776675151348,2270,5479,74021,0.2929410246483417,0.02975449266623848,0.02776079246667482,7749,13565,350472,76291,0.5712495392554368,288560,126048,162512
2013_05_28_drive_0006_sync_004490,42,4490,A,dilate_r2,0,18.14776675151348,10060,22582,66231,0.30819190000612706,0.1318635225649159,0.10174668514154521,32642,62100,350472,76291,0.5256360708534622,288560,126048,162512
2013_05_28_drive_0006_sync_004490,42,4490,B,raw,0,18.12916369858771,2273,5500,74018,0.29242248809983273,0.02979381578429959,0.02779034368084508,7773,13580,350472,76291,0.5723858615611193,288560,126176,162384
2013_05_28_drive_0006_sync_004490,42,4490,B,dilate_r2,0,18.12916369858771,10075,22581,66216,0.30851910828025475,0.13206013815522147,0.10189942551986407,32656,62072,350472,76291,0.5260987240623791,288560,126176,162384
2013_05_28_drive_0006_sync_004490,42,4490,OR,raw,1,17.64361521526469,2280,5634,74011,0.2880970432145565,0.029885569726442174,0.02783033262129997,7914,13180,350472,76291,0.6004552352048559,288560,128884,159676
2013_05_28_drive_0006_sync_004490,42,4490,OR,dilate_r2,1,17.64361521526469,9876,22318,66415,0.3067652357582158,0.12945170465716796,0.10015313003884027,32194,59794,350472,76291,0.5384152256079205,288560,128884,159676
2013_05_28_drive_0006_sync_004495,42,4495,C0,raw,0,27.3665,1599,4537,71761,0.2605932203389831,0.02179661941112323,0.020527106307046485,6136,19977,334841,73360,0.3071532262101417,281962,97433,184529
2013_05_28_drive_0006_sync_004495,42,4495,C0,dilate_r2,0,27.3665,9948,26287,63412,0.2745411894577066,0.1356052344601963,0.09983240840165786,36235,129418,334841,73360,0.2799842371231204,281962,97433,184529
2013_05_28_drive_0006_sync_004495,42,4495,C3,raw,0,26.232679793180882,1887,4263,71473,0.3068292682926829,0.02572246455834242,0.024309805083544824,6150,19352,334841,73360,0.3177966101694915,282037,100261,181776
2013_05_28_drive_0006_sync_004495,42,4495,C3,dilate_r2,0,26.232679793180882,10154,26224,63206,0.27912474572543844,0.13841330425299891,0.10196417095115681,36378,123276,334841,73360,0.29509393555923297,282037,100261,181776
2013_05_28_drive_0006_sync_004495,42,4495,A,raw,0,18.509018230486568,1791,5876,71569,0.2335985391939481,0.024413849509269357,0.022603362108132668,7667,14936,334841,73360,0.5133235136582753,282245,136111,146134
2013_05_28_drive_0006_sync_004495,42,4495,A,dilate_r2,0,18.509018230486568,8689,26099,64671,0.2497700356444751,0.1184432933478735,0.0873626318382449,34788,77985,334841,73360,0.4460857857280246,282245,136111,146134
2013_05_28_drive_0006_sync_004495,42,4495,B,raw,0,18.40563479043184,1796,5836,71564,0.23532494758909853,0.024482006543075245,0.0226779130259104,7632,14793,334841,73360,0.5159196917460961,282245,136496,145749
2013_05_28_drive_0006_sync_004495,42,4495,B,dilate_r2,0,18.40563479043184,8639,25955,64721,0.24972538590507024,0.1177617230098146,0.08698585309369179,34594,77349,334841,73360,0.44724560110667233,282245,136496,145749
2013_05_28_drive_0006_sync_004495,42,4495,OR,raw,1,18.98047557511926,1723,5985,71637,0.22353399065905552,0.02348691384950927,0.02171529396937425,7708,15424,334841,73360,0.49974066390041494,282245,134213,148032
2013_05_28_drive_0006_sync_004495,42,4495,OR,dilate_r2,1,18.98047557511926,8778,26401,64582,0.24952386366866597,0.11965648854961831,0.08799029680937441,35179,80872,334841,73360,0.43499604312988427,282245,134213,148032
2013_05_28_drive_0006_sync_004500,42,4500,C0,raw,0,27.3665,2628,4286,68217,0.380098351171536,0.03709506669489731,0.03497890351519346,6914,20443,332883,70845,0.3382086777870176,275773,88676,187097
2013_05_28_drive_0006_sync_004500,42,4500,C0,dilate_r2,0,27.3665,13026,28691,57819,0.3122468058585229,0.18386618674571248,0.1308672239189841,41717,135170,332883,70845,0.3086261744469927,275773,88676,187097
2013_05_28_drive_0006_sync_004500,42,4500,C3,raw,0,27.62970306408628,2544,4203,68301,0.37705646954201866,0.03590937963159009,0.03389830508474576,6747,20597,332883,70845,0.32757197650143227,275735,87774,187961
2013_05_28_drive_0006_sync_004500,42,4500,C3,dilate_r2,0,27.62970306408628,12880,28402,57965,0.3120003875781212,0.18180534970710707,0.12977722248531443,41282,135705,332883,70845,0.3042039718507056,275735,87774,187961
2013_05_28_drive_0006_sync_004500,42,4500,A,raw,0,19.958660257273706,1928,6231,68917,0.23630346856232382,0.027214341167337144,0.02501427162800353,8159,17012,332883,70845,0.4796026334352222,275790,117754,158036
2013_05_28_drive_0006_sync_004500,42,4500,A,dilate_r2,0,19.958660257273706,10329,31137,60516,0.24909564462451164,0.14579716282024138,0.10128257927869624,41466,97601,332883,70845,0.4248522043831518,275790,117754,158036
2013_05_28_drive_0006_sync_004500,42,4500,B,raw,0,20.05776069232565,2002,6168,68843,0.24504283965728274,0.028258875008822078,0.02599561113058834,8170,17063,332883,70845,0.4788138076539882,275790,117346,158444
2013_05_28_drive_0006_sync_004500,42,4500,B,dilate_r2,0,20.05776069232565,10461,31088,60384,0.2517750126356832,0.14766038534829556,0.10262623487977397,41549,98307,332883,70845,0.42264538639161,275790,117346,158444
2013_05_28_drive_0006_sync_004500,42,4500,OR,raw,1,21.147692158296934,2251,5878,68594,0.27690982900725797,0.03177359023219705,0.029339311549339834,8129,17795,332883,70845,0.4568137117167744,275790,112652,163138
2013_05_28_drive_0006_sync_004500,42,4500,OR,dilate_r2,1,21.147692158296934,11069,31829,59776,0.2580306774208588,0.1562425012350907,0.10780723454818163,42898,105288,332883,70845,0.40743484537649116,275790,112652,163138
2013_05_28_drive_0006_sync_004505,42,4505,C0,raw,0,27.3665,985,3200,71627,0.23536439665471923,0.0135652509227125,0.012992666068696248,4185,17330,359411,72612,0.24148874783612234,264904,65734,199170
2013_05_28_drive_0006_sync_004505,42,4505,C0,dilate_r2,0,27.3665,7604,24107,65008,0.23979060893696194,0.1047209827576709,0.07861950599158386,31711,118998,359411,72612,0.2664834703104254,264904,65734,199170
2013_05_28_drive_0006_sync_004505,42,4505,C3,raw,0,30.31821335375444,739,3179,71873,0.18861664114344054,0.010177381149121357,0.009750498080246995,3918,16865,359411,72612,0.232315446190335,264759,56201,208558
2013_05_28_drive_0006_sync_004505,42,4505,C3,dilate_r2,0,30.31821335375444,5991,24268,66621,0.1979906804587065,0.08250702363245745,0.06183938893476466,30259,123593,359411,72612,0.2448277815086615,264759,56201,208558
2013_05_28_drive_0006_sync_004505,42,4505,A,raw,0,21.70295019363167,1680,4728,70932,0.26217228464419473,0.02313667162452487,0.021722265321955005,6408,17160,359411,72612,0.3734265734265734,264904,91258,173646
2013_05_28_drive_0006_sync_004505,42,4505,A,dilate_r2,0,21.70295019363167,11835,27199,60777,0.303197212686376,0.16298958849776896,0.11857410505856068,39034,103966,359411,72612,0.375449666237039,264904,91258,173646
2013_05_28_drive_0006_sync_004505,42,4505,B,raw,0,21.6784345243652,1691,4720,70921,0.2637654032132273,0.02328816173635212,0.021866756323384886,6411,17181,359411,72612,0.3731447529247425,264904,91376,173528
2013_05_28_drive_0006_sync_004505,42,4505,B,dilate_r2,0,21.6784345243652,11841,27269,60771,0.3027614420864229,0.16307221946785655,0.11855107578017841,39110,103876,359411,72612,0.3765066040278794,264904,91376,173528
2013_05_28_drive_0006_sync_004505,42,4505,OR,raw,1,22.81202611881205,2275,4092,70337,0.35731113554264177,0.031330909491544094,0.029659470171047142,6367,17473,359411,72612,0.36439077433754935,264904,85566,179338
2013_05_28_drive_0006_sync_004505,42,4505,OR,dilate_r2,1,22.81202611881205,11278,25980,61334,0.3027000912555693,0.15531868010797115,0.11439061992859462,37258,108928,359411,72612,0.3420424500587544,264904,85566,179338
2013_05_28_drive_0006_sync_004510,42,4510,C0,raw,0,27.3665,1637,3641,75110,0.3101553618794998,0.021329823967060603,0.02036373588097726,5278,21813,385626,76747,0.24196580021088343,272784,91547,181237
2013_05_28_drive_0006_sync_004510,42,4510,C0,dilate_r2,0,27.3665,10738,26867,66009,0.28554713468953596,0.13991426374972313,0.10363464396703148,37605,137250,385626,76747,0.2739890710382514,272784,91547,181237
2013_05_28_drive_0006_sync_004510,42,4510,C3,raw,0,31.09767503978533,1014,3312,75733,0.23439667128987518,0.013212242823823732,0.012665659076431132,4326,22038,385626,76747,0.1962973046555949,272784,78158,194626
2013_05_28_drive_0006_sync_004510,42,4510,C3,dilate_r2,0,31.09767503978533,9021,24727,67726,0.26730472916913595,0.11754205376105907,0.08889961960699293,33748,150659,385626,76747,0.22400254880226206,272784,78158,194626
2013_05_28_drive_0006_sync_004510,42,4510,A,raw,0,22.40660344755361,2655,5232,74092,0.3366298972993534,0.034594186091964504,0.032386342843899046,7887,20659,385626,76747,0.38177065685657585,272784,117649,155135
2013_05_28_drive_0006_sync_004510,42,4510,A,dilate_r2,0,22.40660344755361,13904,29534,62843,0.3200884018601225,0.18116669055467965,0.13082300693444737,43438,116890,385626,76747,0.3716143382667465,272784,117649,155135
2013_05_28_drive_0006_sync_004510,42,4510,B,raw,0,22.260898764488086,2692,5260,74055,0.33853118712273644,0.0350762896269561,0.032826466033387396,7952,20498,385626,76747,0.38794028685725435,272784,118195,154589
2013_05_28_drive_0006_sync_004510,42,4510,B,dilate_r2,0,22.260898764488086,13937,29585,62810,0.32022884977712424,0.1815966747885911,0.13107060903584997,43522,116147,385626,76747,0.3747148010710565,272784,118195,154589
2013_05_28_drive_0006_sync_004510,42,4510,OR,raw,1,23.60025143948098,2747,4664,74000,0.3706652273647281,0.03579293001680847,0.033742368967338565,7411,21119,385626,76747,0.35091623656423127,272784,111660,161124
2013_05_28_drive_0006_sync_004510,42,4510,OR,dilate_r2,1,23.60025143948098,13000,29097,63747,0.30881060408105093,0.16938772851056066,0.12282226673217188,42097,123282,385626,76747,0.3414691520254376,272784,111660,161124
2013_05_28_drive_0006_sync_004515,42,4515,C0,raw,0,27.3665,1642,3664,75507,0.3094609875612514,0.021283490388728305,0.020318513110514396,5306,18989,384578,77149,0.27942493022276055,279088,79666,199422
2013_05_28_drive_0006_sync_004515,42,4515,C0,dilate_r2,0,27.3665,9851,26161,67298,0.2735477063201155,0.12768798040156062,0.09535378956538573,36012,118586,384578,77149,0.3036783431433727,279088,79666,199422
2013_05_28_drive_0006_sync_004515,42,4515,C3,raw,0,31.338591807183455,1533,2724,75616,0.36011275546159266,0.01987063993052405,0.019192968838030372,4257,19602,384578,77149,0.21717171717171718,279088,68574,210514
2013_05_28_drive_0006_sync_004515,42,4515,C3,dilate_r2,0,31.338591807183455,10106,22776,67043,0.3073414025910833,0.13099327275791,0.10113585188891669,32882,129262,384578,77149,0.25438257183085516,279088,68574,210514
2013_05_28_drive_0006_sync_004515,42,4515,A,raw,0,22.721381905284044,2569,4768,74580,0.3501431102630503,0.03329920024886907,0.0313610117558016,7337,17872,384578,77149,0.41053043867502237,279088,103483,175605
2013_05_28_drive_0006_sync_004515,42,4515,A,dilate_r2,0,22.721381905284044,11410,27211,65739,0.29543512596773774,0.1478956305331242,0.10933307780758912,38621,103338,384578,77149,0.3737347345603747,279088,103483,175605
2013_05_28_drive_0006_sync_004515,42,4515,B,raw,0,22.58408917682927,2608,4796,74541,0.35224203133441384,0.03380471555042839,0.031826224906949786,7404,17849,384578,77149,0.41481315479858816,279088,104237,174851
2013_05_28_drive_0006_sync_004515,42,4515,B,dilate_r2,0,22.58408917682927,11515,27242,65634,0.29710761926877727,0.1492566332680916,0.11030644404211092,38757,102772,384578,77149,0.37711633518857274,279088,104237,174851
2013_05_28_drive_0006_sync_004515,42,4515,OR,raw,1,24.223510095592438,2119,4213,75030,0.3346493998736576,0.02746633138472307,0.02604409921093385,6332,18409,384578,77149,0.34396219240588843,279088,95252,183836
2013_05_28_drive_0006_sync_004515,42,4515,OR,dilate_r2,1,24.223510095592438,10434,27327,66715,0.2763168348295861,0.13524478606333198,0.0998698265630384,37761,109711,384578,77149,0.3441860889063084,279088,95252,183836
2013_05_28_drive_0006_sync_004520,42,4520,C0,raw,0,27.3665,1792,4547,76376,0.282694431298312,0.022924982089857743,0.02166475246327752,6339,20951,380273,78168,0.30256312347859293,285816,104731,181085
2013_05_28_drive_0006_sync_004520,42,4520,C0,dilate_r2,0,27.3665,10714,27663,67454,0.27917763243609456,0.13706376010643742,0.10123687766344455,38377,131853,380273,78168,0.2910589823515582,285816,104731,181085
2013_05_28_drive_0006_sync_004520,42,4520,C3,raw,0,30.085201758783164,2141,3453,76027,0.38273149803360745,0.02738972469552758,0.026230994474461228,5594,20943,380273,78168,0.26710595425679223,285816,93991,191825
2013_05_28_drive_0006_sync_004520,42,4520,C3,dilate_r2,0,30.085201758783164,11278,25619,66890,0.30566170691384126,0.14427898884453996,0.10866486168787999,36897,137532,380273,78168,0.2682793822528575,285816,93991,191825
2013_05_28_drive_0006_sync_004520,42,4520,A,raw,0,22.28088860762747,2517,5677,75651,0.3071759824261655,0.03219987718759595,0.030019679169896833,8194,18550,380273,78168,0.44172506738544476,285816,129350,156466
2013_05_28_drive_0006_sync_004520,42,4520,A,dilate_r2,0,22.28088860762747,11977,27649,66191,0.3022510472921819,0.15322126701463515,0.11318597200827844,39626,109401,380273,78168,0.36220875494739535,285816,129350,156466
2013_05_28_drive_0006_sync_004520,42,4520,B,raw,0,22.0496567704203,2573,5549,75595,0.31679389312977096,0.032916282877904005,0.030734498369506792,8122,18464,380273,78168,0.43988301559792026,285816,130115,155701
2013_05_28_drive_0006_sync_004520,42,4520,B,dilate_r2,0,22.0496567704203,12317,27608,65851,0.3085034439574202,0.15757087299150546,0.11644418393586446,39925,108135,380273,78168,0.3692144079160309,285816,130115,155701
2013_05_28_drive_0006_sync_004520,42,4520,OR,raw,1,23.3399135615056,2214,5472,75954,0.28805620608899296,0.028323610684679153,0.026470588235294117,7686,19299,380273,78168,0.3982589771490751,285816,125705,160111
2013_05_28_drive_0006_sync_004520,42,4520,OR,dilate_r2,1,23.3399135615056,11153,27346,67015,0.28969583625548717,0.14267986900010235,0.10570161305608734,38499,114674,380273,78168,0.3357256221985803,285816,125705,160111
2013_05_28_drive_0006_sync_004525,43,4525,C0,raw,0,27.3665,2200,2795,75118,0.44044044044044045,0.028453917587107788,0.027461211039406838,4995,20475,376831,77318,0.24395604395604395,288492,89312,199180
2013_05_28_drive_0006_sync_004525,43,4525,C0,dilate_r2,0,27.3665,11171,23211,66147,0.32490838229306035,0.1444812333479914,0.1111221637537427,34382,133707,376831,77318,0.25714435295085525,288492,89312,199180
2013_05_28_drive_0006_sync_004525,43,4525,C3,raw,0,29.712580609188606,1389,2517,75929,0.35560675883256526,0.0179647688765876,0.01739838416734515,3906,20867,376831,77318,0.18718550821871854,288492,81700,206792
2013_05_28_drive_0006_sync_004525,43,4525,C3,dilate_r2,0,29.712580609188606,9907,20109,67411,0.330057302771855,0.12813316433430766,0.10168639083621583,30016,139927,376831,77318,0.21451185260886033,288492,81700,206792
2013_05_28_drive_0006_sync_004525,43,4525,A,raw,0,21.808882834181315,1681,6178,75637,0.21389489756966534,0.021741379756330996,0.02013270096771103,7859,19260,376831,77318,0.4080477673935618,288492,121040,167452
2013_05_28_drive_0006_sync_004525,43,4525,A,dilate_r2,0,21.808882834181315,9823,33175,67495,0.22845248616214708,0.1270467420264363,0.08890155937480203,42998,111907,376831,77318,0.3842297622132664,288492,121040,167452
2013_05_28_drive_0006_sync_004525,43,4525,B,raw,0,21.847866317221513,1673,6177,75645,0.21312101910828027,0.021637910965105152,0.020037127971734833,7850,19236,376831,77318,0.40808899979205654,288492,120733,167759
2013_05_28_drive_0006_sync_004525,43,4525,B,dilate_r2,0,21.847866317221513,9816,33152,67502,0.22844907838391362,0.12695620683411366,0.08885670317733321,42968,112016,376831,77318,0.38358805884873587,288492,120733,167759
2013_05_28_drive_0006_sync_004525,43,4525,OR,raw,1,23.152749722329624,1578,5777,75740,0.21454792658055744,0.020409219069298223,0.018990312293158434,7355,19612,376831,77318,0.37502549459514584,288492,112317,176175
2013_05_28_drive_0006_sync_004525,43,4525,OR,dilate_r2,1,23.152749722329624,9964,31656,67354,0.23940413262854396,0.1288703794717918,0.09143465413768422,41620,117328,376831,77318,0.35473203327423974,288492,112317,176175
2013_05_28_drive_0006_sync_004530,43,4530,C0,raw,0,27.3665,1777,2943,75591,0.37648305084745765,0.02296815220763106,0.022126483296186078,4720,17411,355342,77368,0.27109298719200503,285346,85558,199788
2013_05_28_drive_0006_sync_004530,43,4530,C0,dilate_r2,0,27.3665,10234,22810,67134,0.3097082677641932,0.13227691035053252,0.10215815847790932,33044,113048,355342,77368,0.292300615667681,285346,85558,199788
2013_05_28_drive_0006_sync_004530,43,4530,C3,raw,0,28.36662957234603,1071,2547,76297,0.2960199004975124,0.0138429324785441,0.013401739348057311,3618,17825,355342,77368,0.2029733520336606,285346,82863,202483
2013_05_28_drive_0006_sync_004530,43,4530,C3,dilate_r2,0,28.36662957234603,8811,21685,68557,0.28892313746065057,0.11388429324785442,0.0889523790294085,30496,116552,355342,77368,0.26165145171254034,285346,82863,202483
2013_05_28_drive_0006_sync_004530,43,4530,A,raw,0,20.241193384906055,1605,6162,75763,0.20664349169563537,0.020745010857201943,0.019214653417933675,7767,15103,355342,77368,0.5142686883400649,285346,130296,155050
2013_05_28_drive_0006_sync_004530,43,4530,A,dilate_r2,0,20.241193384906055,8867,28853,68501,0.2350742311770944,0.11460810671078482,0.08347690193087996,37720,84427,355342,77368,0.4467765051464579,285346,130296,155050
2013_05_28_drive_0006_sync_004530,43,4530,B,raw,0,20.58584107367758,1618,6157,75750,0.20810289389067524,0.020913038982525074,0.01937144567494762,7775,15307,355342,77368,0.5079375449140916,285346,126393,158953
2013_05_28_drive_0006_sync_004530,43,4530,B,dilate_r2,0,20.58584107367758,9072,29372,68296,0.2359796067006555,0.1172577809947265,0.08499156829679595,38444,86207,355342,77368,0.4459498648601622,285346,126393,158953
2013_05_28_drive_0006_sync_004530,43,4530,OR,raw,1,22.34201650027967,1591,5674,75777,0.2189951823812801,0.02056405749146934,0.019158979793357577,7265,16074,355342,77368,0.4519721289038198,285346,114099,171247
2013_05_28_drive_0006_sync_004530,43,4530,OR,dilate_r2,1,22.34201650027967,10586,29588,66782,0.2635037586498731,0.13682659497466654,0.0989752795542092,40174,93894,355342,77368,0.4278654653119475,285346,114099,171247
2013_05_28_drive_0006_sync_004535,43,4535,C0,raw,0,27.3665,1510,3288,75328,0.31471446436015005,0.019651734818709493,0.01884531862316851,4798,19875,356620,76838,0.24140880503144654,281241,105382,175859
2013_05_28_drive_0006_sync_004535,43,4535,C0,dilate_r2,0,27.3665,10692,27753,66146,0.27811158798283264,0.1391498997891668,0.10222676903366447,38445,127118,356620,76838,0.3024355323400305,281241,105382,175859
2013_05_28_drive_0006_sync_004535,43,4535,C3,raw,0,28.386557478424884,1291,2934,75547,0.30556213017751477,0.016801582550300634,0.01618362332648047,4225,20569,356620,76838,0.2054061937867665,281241,103243,177998
