clip_id,block,variant,s_moge,log_s_moge,ok,n_valid_total,mad_log_clip,per_frame_log_scale_std,per_frame_scale_ratio_max_min,fov_supplied_deg,fov_calibrated_deg,fov_moge_out_deg,fov_moge_out_std
2013_05_28_drive_0006_sync_003005,28,A,19.76345971963102,2.9838347640196385,1,311993,0.07311263802072077,0.04070326069541234,1.1184654493190656,nan,103.74480804467827,98.23273468017578,2.5086044927452487
2013_05_28_drive_0006_sync_003010,28,A,19.782765809132997,2.9848111449903927,1,315105,0.07071410552845636,0.04210684802151164,1.1103451572392429,nan,103.74480804467827,98.23273468017578,0.9430817543143482
2013_05_28_drive_0006_sync_003015,28,A,19.75670591359773,2.983492973645493,1,319569,0.07216030804806373,0.05262821934697712,1.1428484851956022,nan,103.74480804467827,98.23273468017578,1.2763728741626394
2013_05_28_drive_0006_sync_003020,28,A,19.957462859795726,2.9936031515713215,1,325641,0.07110093780400906,0.05143345104541301,1.1305100852593306,nan,103.74480804467827,97.82765197753906,1.1659171593367157
2013_05_28_drive_0006_sync_003025,28,A,20.048728981598984,2.9981657593042392,1,313045,0.06629993374208132,0.06090859612535076,1.1595235446790477,nan,103.74480804467827,97.65290832519531,1.4603002973073105
2013_05_28_drive_0006_sync_003030,28,A,20.946897817676554,3.041990559875318,1,303078,0.05383043658566966,0.04809440140513317,1.1416192209700642,nan,103.74480804467827,97.65290832519531,1.6484397864043392
2013_05_28_drive_0006_sync_003035,29,A,21.436269940798983,3.0650843444250713,1,299899,0.045242450252415356,0.021811388844089074,1.0584410232542512,nan,103.74480804467827,97.65290832519531,1.4526782688834174
2013_05_28_drive_0006_sync_003040,29,A,21.98929077663502,3.0905555519608403,1,296628,0.05950509027542594,0.03192524074447148,1.101972765951018,nan,103.74480804467827,97.65290832519531,1.3063587693174252
2013_05_28_drive_0006_sync_003045,29,A,22.266802436180654,3.103096889289164,1,297066,0.06207224125134214,0.04577209643172014,1.1386755956783996,nan,103.74480804467827,98.12508392333984,1.3342376654172472
2013_05_28_drive_0006_sync_003050,29,A,22.930999447601014,3.1324896828192346,1,283065,0.053576347026458304,0.01623114719134802,1.0438343813917765,nan,103.74480804467827,98.21554565429688,0.9457120712898832
2013_05_28_drive_0006_sync_003055,29,A,22.98823088287966,3.134982384221283,1,275780,0.053481149615435264,0.03624260218187169,1.113035751268614,nan,103.74480804467827,98.21554565429688,2.3366272632099565
2013_05_28_drive_0006_sync_003060,29,A,22.488820318898437,3.1130183110116025,1,272621,0.04985486553606666,0.028104311765380207,1.0781894236579528,nan,103.74480804467827,98.93634033203125,2.7147568892718814
2013_05_28_drive_0006_sync_003065,29,A,22.16505088256484,3.0985167638210385,1,269900,0.046565092594996305,0.01573813732862047,1.050312676236937,nan,103.74480804467827,100.94441223144531,2.1010116133127013
2013_05_28_drive_0006_sync_003070,29,A,21.461872982011066,3.0662780112137793,1,278210,0.05781294551115934,0.02262030771318174,1.0670254463107494,nan,103.74480804467827,100.94441223144531,1.8310588150461087
2013_05_28_drive_0006_sync_003075,29,A,21.512300223903644,3.0686248749822145,1,283602,0.06276213776370776,0.03519295537353233,1.1004878310744182,nan,103.74480804467827,100.94441223144531,1.9990817299437547
2013_05_28_drive_0006_sync_003080,29,A,22.33541165865385,3.106173385735814,1,285837,0.05255779542331851,0.027871317788965757,1.0770566573551967,nan,103.74480804467827,99.28875732421875,2.106851301633857
2013_05_28_drive_0006_sync_003085,29,A,24.133495972135737,3.183600749877748,1,288936,0.045603981679273264,0.011769289092665862,1.0299408243810597,nan,103.74480804467827,98.27479553222656,1.7619086772950368
2013_05_28_drive_0006_sync_003090,29,A,24.206929292414344,3.186638926574058,1,293460,0.046332654231431514,0.03280622821477498,1.091375869537337,nan,103.74480804467827,98.27479553222656,1.2699972403985276
2013_05_28_drive_0006_sync_003095,29,A,24.294759450171828,3.19026066660168,1,295912,0.05575509336406026,0.0566521362307103,1.1748414212391747,nan,103.74480804467827,98.27479553222656,2.0743173068156273
2013_05_28_drive_0006_sync_003100,29,A,24.16227549130154,3.1847925528741703,1,289620,0.05311619208136187,0.05289650943286901,1.1552371867173137,nan,103.74480804467827,98.97789764404297,2.19710534289788
2013_05_28_drive_0006_sync_003105,29,A,23.1696973178476,3.1428452748219513,1,288068,0.05443277708814742,0.03957042136263575,1.1106298554915819,nan,103.74480804467827,100.25812530517578,3.043304497799419
2013_05_28_drive_0006_sync_003110,29,A,22.3940601557992,3.1087957520806775,1,281390,0.04957088188589531,0.029240668473951306,1.0948421511846795,nan,103.74480804467827,101.8890609741211,2.064595044422428
