clip_id,block,variant,s_c0,s_c3,a_clip,n_support_px,ok
2013_05_28_drive_0006_sync_002720,25,C0C3,27.3665,23.20466676282546,-0.16496622562408447,314229,1
2013_05_28_drive_0006_sync_002725,25,C0C3,27.3665,25.43828525621393,-0.07306430488824844,315423,1
2013_05_28_drive_0006_sync_002730,25,C0C3,27.3665,26.611871793698374,-0.0279622133821249,307734,1
2013_05_28_drive_0006_sync_002735,26,C0C3,27.3665,27.203189354198603,-0.005985415540635586,296217,1
2013_05_28_drive_0006_sync_002740,26,C0C3,27.3665,27.692978871189318,0.011859273072332144,297186,1
2013_05_28_drive_0006_sync_002745,26,C0C3,27.3665,28.35558198253894,0.03550426848232746,298012,1
2013_05_28_drive_0006_sync_002750,26,C0C3,27.3665,28.38465423384452,0.036529017612338066,300894,1
2013_05_28_drive_0006_sync_002755,26,C0C3,27.3665,27.619093902337813,0.00918770395219326,302981,1
2013_05_28_drive_0006_sync_002760,26,C0C3,27.3665,28.343597783853635,0.035081539303064346,305701,1
2013_05_28_drive_0006_sync_002765,26,C0C3,27.3665,28.98915443292136,0.057602137327194214,307056,1
2013_05_28_drive_0006_sync_002770,26,C0C3,27.3665,29.424143620252707,0.07249591127038002,310040,1
2013_05_28_drive_0006_sync_002775,26,C0C3,27.3665,28.039424367177332,0.02429189532995224,312988,1
2013_05_28_drive_0006_sync_002780,26,C0C3,27.3665,27.48221225372085,0.0042193306144326925,310308,1
2013_05_28_drive_0006_sync_002785,26,C0C3,27.3665,27.461328088002695,0.003459125990048051,313811,1
2013_05_28_drive_0006_sync_002790,26,C0C3,27.3665,27.58165195312209,0.00783112971112132,315698,1
2013_05_28_drive_0006_sync_002795,26,C0C3,27.3665,26.899028982025843,-0.01722944900393486,312761,1
2013_05_28_drive_0006_sync_002800,26,C0C3,27.3665,27.032949710793677,-0.01226315600797534,307294,1
2013_05_28_drive_0006_sync_002805,26,C0C3,27.3665,27.622091868816103,0.009296244941651821,296845,1
2013_05_28_drive_0006_sync_002810,26,C0C3,27.3665,27.459944358704753,0.003408736432902515,293050,1
2013_05_28_drive_0006_sync_002815,26,C0C3,27.3665,27.480583864512038,0.004160076379776001,298953,1
2013_05_28_drive_0006_sync_002820,26,C0C3,27.3665,27.52593435872386,0.005808990215882659,303378,1
2013_05_28_drive_0006_sync_002825,26,C0C3,27.3665,27.318706286729007,-0.0017479581292718649,311361,1
2013_05_28_drive_0006_sync_002830,26,C0C3,27.3665,27.391778776366106,0.0009232860757037997,309057,1
2013_05_28_drive_0006_sync_002835,27,C0C3,27.3665,27.0374780019564,-0.012095659971237183,312588,1
2013_05_28_drive_0006_sync_002840,27,C0C3,27.3665,26.270146675838735,-0.04088645055890083,318926,1
2013_05_28_drive_0006_sync_002845,27,C0C3,27.3665,26.24592375824958,-0.041808946058154106,319684,1
2013_05_28_drive_0006_sync_002850,27,C0C3,27.3665,26.22380552955577,-0.042652031406760216,301154,1
2013_05_28_drive_0006_sync_002855,27,C0C3,27.3665,26.506139942319265,-0.03194323554635048,305033,1
2013_05_28_drive_0006_sync_002860,27,C0C3,27.3665,27.57410418041079,0.0075574403163045645,300658,1
2013_05_28_drive_0006_sync_002865,27,C0C3,27.3665,27.66132289388699,0.010715514421463013,294720,1
2013_05_28_drive_0006_sync_002870,27,C0C3,27.3665,27.529508400690737,0.005938824499025941,293574,1
2013_05_28_drive_0006_sync_002875,27,C0C3,27.3665,26.799913170445354,-0.02092099003493786,270749,1
2013_05_28_drive_0006_sync_002880,27,C0C3,27.3665,26.033618121922196,-0.04993093013763428,233740,1
2013_05_28_drive_0006_sync_002885,27,C0C3,27.3665,24.532630158651184,-0.10931556299328804,220274,1
2013_05_28_drive_0006_sync_002890,27,C0C3,27.3665,23.957902396472804,-0.13302141427993774,240883,1
2013_05_28_drive_0006_sync_002895,27,C0C3,27.3665,24.004710138375415,-0.13106957077980042,251216,1
2013_05_28_drive_0006_sync_002900,27,C0C3,27.3665,26.358185064728513,-0.03754078224301338,247195,1
2013_05_28_drive_0006_sync_002905,27,C0C3,27.3665,27.56348859826082,0.007172382436692715,266195,1
2013_05_28_drive_0006_sync_002910,27,C0C3,27.3665,27.843460318031852,0.017278483137488365,284772,1
2013_05_28_drive_0006_sync_002915,27,C0C3,27.3665,29.02001830018089,0.05866624042391777,295565,1
2013_05_28_drive_0006_sync_002920,27,C0C3,27.3665,29.68386432059821,0.08128397166728973,301908,1
2013_05_28_drive_0006_sync_002925,27,C0C3,27.3665,30.23418921081111,0.09965373948216438,300920,1
2013_05_28_drive_0006_sync_002930,27,C0C3,27.3665,31.141958803777904,0.12923642992973328,303697,1
2013_05_28_drive_0006_sync_002935,28,C0C3,27.3665,31.27755311451478,0.13358104974031448,313878,1
2013_05_28_drive_0006_sync_002940,28,C0C3,27.3665,31.25536315206453,0.1328713446855545,318790,1
2013_05_28_drive_0006_sync_002945,28,C0C3,27.3665,28.706311623726723,0.04779737815260887,327683,1
2013_05_28_drive_0006_sync_002950,28,C0C3,27.3665,27.42845745779453,0.00226143014151603,330614,1
2013_05_28_drive_0006_sync_002955,28,C0C3,27.3665,26.459471013459563,-0.03370547108352184,325382,1
2013_05_28_drive_0006_sync_002960,28,C0C3,27.3665,26.322653407723415,-0.038889722898602486,310198,1
2013_05_28_drive_0006_sync_002965,28,C0C3,27.3665,26.788719187407064,-0.02133876457810402,283847,1
2013_05_28_drive_0006_sync_002970,28,C0C3,27.3665,27.377135543239753,0.0003885581681970507,296993,1
2013_05_28_drive_0006_sync_002975,28,C0C3,27.3665,27.238344587920135,-0.004693929571658373,310136,1
2013_05_28_drive_0006_sync_002980,28,C0C3,27.3665,26.7334076866399,-0.02340563014149666,313011,1
2013_05_28_drive_0006_sync_002985,28,C0C3,27.3665,27.120434064731086,-0.009032169356942177,311612,1
2013_05_28_drive_0006_sync_002990,28,C0C3,27.3665,27.330725944918015,-0.001308075850829482,309159,1
2013_05_28_drive_0006_sync_002995,28,C0C3,27.3665,27.43599563871448,0.0025362230371683836,307113,1
2013_05_28_drive_0006_sync_003000,28,C0C3,27.3665,27.492169393110785,0.004581577144563198,311991,1
2013_05_28_drive_0006_sync_003005,28,C0C3,27.3665,27.063100909510556,-0.011148427613079548,314068,1
2013_05_28_drive_0006_sync_003010,28,C0C3,27.3665,26.5359574076675,-0.030818941071629524,317168,1
2013_05_28_drive_0006_sync_003015,28,C0C3,27.3665,26.303135965968863,-0.03963146731257439,321227,1
2013_05_28_drive_0006_sync_003020,28,C0C3,27.3665,25.9816867291237,-0.051927704364061356,326940,1
2013_05_28_drive_0006_sync_003025,28,C0C3,27.3665,25.446925215993385,-0.07272471860051155,314438,1
2013_05_28_drive_0006_sync_003030,28,C0C3,27.3665,26.120925046133326,-0.046582918614149094,305356,1
2013_05_28_drive_0006_sync_003035,29,C0C3,27.3665,26.855344363384482,-0.018854791298508644,302065,1
2013_05_28_drive_0006_sync_003040,29,C0C3,27.3665,27.315408405898253,-0.0018686841940507293,298381,1
2013_05_28_drive_0006_sync_003045,29,C0C3,27.3665,27.485510156601126,0.004339324776083231,299723,1
2013_05_28_drive_0006_sync_003050,29,C0C3,27.3665,27.972405597364368,0.02189887221902609,285040,1
2013_05_28_drive_0006_sync_003055,29,C0C3,27.3665,28.45909707013725,0.039148228242993355,277304,1
2013_05_28_drive_0006_sync_003060,29,C0C3,27.3665,28.544334708010553,0.04213884472846985,274211,1
2013_05_28_drive_0006_sync_003065,29,C0C3,27.3665,28.104668374968195,0.026616059243679047,272192,1
2013_05_28_drive_0006_sync_003070,29,C0C3,27.3665,27.67699528835051,0.0112819354981184,281063,1
2013_05_28_drive_0006_sync_003075,29,C0C3,27.3665,28.12561636347456,0.02736113779246807,287949,1
2013_05_28_drive_0006_sync_003080,29,C0C3,27.3665,28.938586582063284,0.05585624277591705,291700,1
2013_05_28_drive_0006_sync_003085,29,C0C3,27.3665,30.78252049440175,0.11762737482786179,295327,1
2013_05_28_drive_0006_sync_003090,29,C0C3,27.3665,30.557617110622704,0.11029434949159622,300393,1
2013_05_28_drive_0006_sync_003095,29,C0C3,27.3665,31.682154243871345,0.14643392711877823,303188,1
2013_05_28_drive_0006_sync_003100,29,C0C3,27.3665,31.971603666321297,0.1555284857749939,296378,1
2013_05_28_drive_0006_sync_003105,29,C0C3,27.3665,31.195197072192993,0.13094450533390045,293686,1
2013_05_28_drive_0006_sync_003110,29,C0C3,27.3665,31.179732038684495,0.1304486319422722,286474,1
2013_05_28_drive_0006_sync_003115,29,C0C3,27.3665,31.57939499673791,0.14318521320819855,281125,1
2013_05_28_drive_0006_sync_003120,29,C0C3,27.3665,31.668170397879877,0.1459924504160881,276468,1
2013_05_28_drive_0006_sync_003125,29,C0C3,27.3665,29.826732132831204,0.08608540520071983,285014,1
2013_05_28_drive_0006_sync_003130,29,C0C3,27.3665,32.49700253669674,0.17182821780443192,287996,1
2013_05_28_drive_0006_sync_003135,30,C0C3,27.3665,33.137939838835784,0.19135920703411102,278355,1
2013_05_28_drive_0006_sync_003140,30,C0C3,27.3665,32.4675327675416,0.1709209606051445,281698,1
2013_05_28_drive_0006_sync_003145,30,C0C3,27.3665,32.17186094481871,0.16177254915237427,284549,1
2013_05_28_drive_0006_sync_003150,30,C0C3,27.3665,29.99772086678977,0.09180177003145218,300217,1
2013_05_28_drive_0006_sync_003155,30,C0C3,27.3665,28.817327946550478,0.05165723338723183,298888,1
2013_05_28_drive_0006_sync_003160,30,C0C3,27.3665,28.156837412061012,0.028470579534769058,295661,1
2013_05_28_drive_0006_sync_003165,30,C0C3,27.3665,27.585356905162367,0.007965447381138802,299917,1
2013_05_28_drive_0006_sync_003170,30,C0C3,27.3665,26.889833583936902,-0.017571356147527695,307633,1
2013_05_28_drive_0006_sync_003175,30,C0C3,27.3665,26.984011129502786,-0.014075127430260181,315575,1
2013_05_28_drive_0006_sync_003180,30,C0C3,27.3665,27.16193152860601,-0.007503220811486244,325642,1
2013_05_28_drive_0006_sync_003185,30,C0C3,27.3665,27.954764146171,0.02126799989491701,325442,1
2013_05_28_drive_0006_sync_003190,30,C0C3,27.3665,28.181833449029927,0.029357928782701492,329650,1
2013_05_28_drive_0006_sync_003195,30,C0C3,27.3665,27.649543598772237,0.010289583820849657,329942,1
2013_05_28_drive_0006_sync_003200,30,C0C3,27.3665,27.194639305696082,-0.006299768108874559,328731,1
2013_05_28_drive_0006_sync_003205,30,C0C3,27.3665,24.925992883537806,-0.0934084877371788,330716,1
2013_05_28_drive_0006_sync_003210,30,C0C3,27.3665,23.456613418582915,-0.15416716039180756,332912,1
2013_05_28_drive_0006_sync_003215,30,C0C3,27.3665,21.35629535553557,-0.24797307699918747,336954,1
2013_05_28_drive_0006_sync_003220,30,C0C3,27.3665,18.506612955975548,-0.3911915123462677,340316,1
2013_05_28_drive_0006_sync_003225,30,C0C3,27.3665,17.272170915918867,-0.4602230489253998,340803,1
2013_05_28_drive_0006_sync_003230,30,C0C3,27.3665,16.848504199804733,-0.4850577563047409,337560,1
2013_05_28_drive_0006_sync_003235,31,C0C3,27.3665,16.536866165013212,-0.5037274360656738,334946,1
2013_05_28_drive_0006_sync_003240,31,C0C3,27.3665,16.24017136594379,-0.521831750869751,335151,1
2013_05_28_drive_0006_sync_003245,31,C0C3,27.3665,16.3192233241017,-0.5169758796691895,327641,1
2013_05_28_drive_0006_sync_003285,31,C0C3,27.3665,25.80962415106708,-0.05857218615710735,295140,1
2013_05_28_drive_0006_sync_003290,31,C0C3,27.3665,26.17387089859424,-0.04455801844596863,296869,1
2013_05_28_drive_0006_sync_003295,31,C0C3,27.3665,27.416555951562625,0.0018274250905960798,295169,1
2013_05_28_drive_0006_sync_003300,31,C0C3,27.3665,27.4250381081456,0.0021367580629885197,300101,1
2013_05_28_drive_0006_sync_003305,31,C0C3,27.3665,27.529792980606516,0.005949161713942885,302826,1
2013_05_28_drive_0006_sync_003310,31,C0C3,27.3665,28.38107057776355,0.036402756348252296,297324,1
2013_05_28_drive_0006_sync_003315,31,C0C3,27.3665,28.962998991700307,0.0566994808614254,292856,1
2013_05_28_drive_0006_sync_003320,31,C0C3,27.3665,29.576792873755522,0.0776703916490078,297184,1
2013_05_28_drive_0006_sync_003325,31,C0C3,27.3665,31.213908030510563,0.13154412806034088,300033,1
2013_05_28_drive_0006_sync_003330,31,C0C3,27.3665,32.03116915122775,0.1573898270726204,300326,1
2013_05_28_drive_0006_sync_003335,31,C0C3,27.3665,32.608547167581776,0.17525479942560196,311536,1
2013_05_28_drive_0006_sync_003340,31,C0C3,27.3665,32.88593681325101,0.1837254762649536,321791,1
2013_05_28_drive_0006_sync_003345,31,C0C3,27.3665,32.27012431641884,0.16482222080230713,332927,1
2013_05_28_drive_0006_sync_003350,31,C0C3,27.3665,30.886283982689644,0.12099256366491318,329632,1
2013_05_28_drive_0006_sync_003355,31,C0C3,27.3665,30.774232642218603,0.11735809966921806,327848,1
2013_05_28_drive_0006_sync_003360,31,C0C3,27.3665,30.093195416280672,0.09497944265604019,329848,1
2013_05_28_drive_0006_sync_003365,31,C0C3,27.3665,29.74743787013149,0.08342336863279343,330074,1
2013_05_28_drive_0006_sync_003370,32,C0C3,27.3665,28.6686024378522,0.04648289456963539,328269,1
2013_05_28_drive_0006_sync_003375,32,C0C3,27.3665,27.434640384368965,0.002486824872903526,322734,1
2013_05_28_drive_0006_sync_003380,32,C0C3,27.3665,27.243501235568555,-0.0045046317391097546,315075,1
2013_05_28_drive_0006_sync_003385,32,C0C3,27.3665,26.288050519666477,-0.040205154567956924,314067,1
2013_05_28_drive_0006_sync_003390,32,C0C3,27.3665,26.057261131529785,-0.04902317002415657,317333,1
2013_05_28_drive_0006_sync_003395,32,C0C3,27.3665,25.40456654595131,-0.07439069449901581,316699,1
2013_05_28_drive_0006_sync_003400,32,C0C3,27.3665,24.214747405698237,-0.1223577931523323,315199,1
2013_05_28_drive_0006_sync_003405,32,C0C3,27.3665,24.010683365855503,-0.13082076609134674,308989,1
2013_05_28_drive_0006_sync_003410,32,C0C3,27.3665,24.51073045999562,-0.11020863801240921,307329,1
2013_05_28_drive_0006_sync_003415,32,C0C3,27.3665,24.802591762233508,-0.0983714833855629,313900,1
2013_05_28_drive_0006_sync_003420,32,C0C3,27.3665,25.55582138679067,-0.06845450401306152,305263,1
2013_05_28_drive_0006_sync_003425,32,C0C3,27.3665,25.741837163162188,-0.06120206415653229,303986,1
2013_05_28_drive_0006_sync_003430,32,C0C3,27.3665,26.277325388041113,-0.04061322286725044,301607,1
2013_05_28_drive_0006_sync_003435,32,C0C3,27.3665,26.49690936949321,-0.03229153901338577,298501,1
2013_05_28_drive_0006_sync_003440,32,C0C3,27.3665,27.090082334225134,-0.010151942260563374,294233,1
2013_05_28_drive_0006_sync_003445,32,C0C3,27.3665,26.949915440834282,-0.01533947791904211,305051,1
2013_05_28_drive_0006_sync_003450,32,C0C3,27.3665,26.86842479331575,-0.018367839977145195,307933,1
2013_05_28_drive_0006_sync_003455,32,C0C3,27.3665,26.331656223005652,-0.03854776360094547,304932,1
2013_05_28_drive_0006_sync_003460,32,C0C3,27.3665,26.728276147463763,-0.023597600869834423,299638,1
2013_05_28_drive_0006_sync_003465,32,C0C3,27.3665,27.292126326667155,-0.002721389988437295,288861,1
2013_05_28_drive_0006_sync_003470,33,C0C3,27.3665,26.58001346726591,-0.029160077683627605,288134,1
2013_05_28_drive_0006_sync_003475,33,C0C3,27.3665,25.931550770079912,-0.05385923385620117,277361,1
2013_05_28_drive_0006_sync_003480,33,C0C3,27.3665,24.523182040190907,-0.1097007617354393,277511,1
2013_05_28_drive_0006_sync_003485,33,C0C3,27.3665,24.15323433934088,-0.12490133941173553,280543,1
2013_05_28_drive_0006_sync_003490,33,C0C3,27.3665,23.42362485351761,-0.1555745154619217,285527,1
2013_05_28_drive_0006_sync_003495,33,C0C3,27.3665,23.896479531843,-0.13558848947286606,284706,1
2013_05_28_drive_0006_sync_003500,33,C0C3,27.3665,24.45338573912971,-0.11255095526576042,284184,1
2013_05_28_drive_0006_sync_003505,33,C0C3,27.3665,26.0843570581202,-0.04798384942114353,280614,1
2013_05_28_drive_0006_sync_003510,33,C0C3,27.3665,27.33332998791313,-0.0012128014350309968,276996,1
2013_05_28_drive_0006_sync_003515,33,C0C3,27.3665,27.561180191862547,0.00708863022737205,279534,1
2013_05_28_drive_0006_sync_003520,33,C0C3,27.3665,28.492081265477214,0.040306560695171356,284890,1
2013_05_28_drive_0006_sync_003525,33,C0C3,27.3665,28.32065253374295,0.03427167236804962,280773,1
2013_05_28_drive_0006_sync_003530,33,C0C3,27.3665,28.159020569627305,0.028548112139105797,283079,1
2013_05_28_drive_0006_sync_003535,33,C0C3,27.3665,27.25617826185779,-0.004039417020976543,292788,1
2013_05_28_drive_0006_sync_003540,33,C0C3,27.3665,26.626466770439404,-0.027413925155997276,306197,1
2013_05_28_drive_0006_sync_003545,33,C0C3,27.3665,26.541797166768756,-0.030598895624279976,315309,1
2013_05_28_drive_0006_sync_003550,33,C0C3,27.3665,27.30116394916795,-0.0023903008550405502,318519,1
2013_05_28_drive_0006_sync_003555,33,C0C3,27.3665,27.50582987301367,0.005078339949250221,317636,1
2013_05_28_drive_0006_sync_003560,33,C0C3,27.3665,27.648121929384992,0.01023816503584385,318007,1
2013_05_28_drive_0006_sync_003565,33,C0C3,27.3665,28.557778947725566,0.04260972887277603,309846,1
2013_05_28_drive_0006_sync_003570,34,C0C3,27.3665,28.88744639727233,0.05408748239278793,312478,1
2013_05_28_drive_0006_sync_003575,34,C0C3,27.3665,28.945122059645595,0.05608205683529377,306312,1
2013_05_28_drive_0006_sync_003580,34,C0C3,27.3665,28.481034101060665,0.03991875797510147,300187,1
2013_05_28_drive_0006_sync_003585,34,C0C3,27.3665,28.642147756127287,0.04555969312787056,298057,1
2013_05_28_drive_0006_sync_003590,34,C0C3,27.3665,29.039818111568696,0.05934828892350197,293637,1
2013_05_28_drive_0006_sync_003595,34,C0C3,27.3665,29.05981709087825,0.06003672629594803,291989,1
2013_05_28_drive_0006_sync_003600,34,C0C3,27.3665,29.898479992686404,0.08848800510168076,295952,1
2013_05_28_drive_0006_sync_003605,34,C0C3,27.3665,29.73392038987676,0.08296885713934898,297916,1
2013_05_28_drive_0006_sync_003610,34,C0C3,27.3665,29.979595542415215,0.09119736403226852,301283,1
2013_05_28_drive_0006_sync_003615,34,C0C3,27.3665,29.370423253252138,0.07066851854324341,306691,1
2013_05_28_drive_0006_sync_003620,34,C0C3,27.3665,29.87356075014021,0.08765419572591782,305323,1
2013_05_28_drive_0006_sync_003625,34,C0C3,27.3665,30.07309840507004,0.09431139379739761,308565,1
2013_05_28_drive_0006_sync_003630,34,C0C3,27.3665,30.33257963757887,0.10290273278951645,310241,1
2013_05_28_drive_0006_sync_003635,34,C0C3,27.3665,29.98481146634264,0.0913713313639164,316862,1
2013_05_28_drive_0006_sync_003640,34,C0C3,27.3665,29.878046648387716,0.08780434727668762,317637,1
2013_05_28_drive_0006_sync_003645,34,C0C3,27.3665,28.86424615008065,0.05328403413295746,314588,1
2013_05_28_drive_0006_sync_003650,34,C0C3,27.3665,28.287999521975646,0.03311803191900253,314347,1
2013_05_28_drive_0006_sync_003655,34,C0C3,27.3665,28.69942181402829,0.04755733907222748,308403,1
2013_05_28_drive_0006_sync_003660,34,C0C3,27.3665,28.600486909808403,0.04410410486161709,309208,1
2013_05_28_drive_0006_sync_003665,34,C0C3,27.3665,28.776701419056078,0.05024644359946251,310215,1
2013_05_28_drive_0006_sync_003670,35,C0C3,27.3665,28.741271153998355,0.04901447147130966,306851,1
2013_05_28_drive_0006_sync_003675,35,C0C3,27.3665,30.764506495889652,0.11704200133681297,299514,1
2013_05_28_drive_0006_sync_003680,35,C0C3,27.3665,30.883482849849955,0.12090186774730682,303214,1
2013_05_28_drive_0006_sync_003685,35,C0C3,27.3665,31.39820022938055,0.13743093609809875,300121,1
2013_05_28_drive_0006_sync_003690,35,C0C3,27.3665,30.895500657995285,0.12129092589020729,301394,1
2013_05_28_drive_0006_sync_003695,35,C0C3,27.3665,30.24065830869324,0.09986768290400505,305236,1
2013_05_28_drive_0006_sync_003700,35,C0C3,27.3665,29.962578590678145,0.09062958508729935,309519,1
2013_05_28_drive_0006_sync_003705,35,C0C3,27.3665,30.505440014235067,0.10858539119362831,314946,1
2013_05_28_drive_0006_sync_003710,35,C0C3,27.3665,30.835821800348263,0.11935742199420929,319763,1
2013_05_28_drive_0006_sync_003715,35,C0C3,27.3665,30.35520862482051,0.10364848375320435,323585,1
2013_05_28_drive_0006_sync_003720,35,C0C3,27.3665,30.46911304814833,0.10739384591579437,325481,1
2013_05_28_drive_0006_sync_003725,35,C0C3,27.3665,30.279434406817376,0.10114911198616028,325407,1
2013_05_28_drive_0006_sync_003730,35,C0C3,27.3665,31.489660397473624,0.14033961296081543,317834,1
2013_05_28_drive_0006_sync_003735,35,C0C3,27.3665,30.80471282970613,0.11834805458784103,308941,1
2013_05_28_drive_0006_sync_003740,35,C0C3,27.3665,29.592285122914383,0.07819405198097229,300886,1
2013_05_28_drive_0006_sync_003745,35,C0C3,27.3665,29.35072845357473,0.06999772787094116,289123,1
2013_05_28_drive_0006_sync_003750,35,C0C3,27.3665,29.617054913681304,0.07903073728084564,283849,1
2013_05_28_drive_0006_sync_003755,35,C0C3,27.3665,29.344505700115068,0.0697856917977333,286347,1
2013_05_28_drive_0006_sync_003760,35,C0C3,27.3665,29.014256283850482,0.058467667549848557,295364,1
2013_05_28_drive_0006_sync_003765,35,C0C3,27.3665,27.861837161535245,0.017938271164894104,299973,1
2013_05_28_drive_0006_sync_003770,36,C0C3,27.3665,28.07839804763507,0.025680890306830406,301309,1
2013_05_28_drive_0006_sync_003775,36,C0C3,27.3665,29.337115940367944,0.0695338323712349,303373,1
2013_05_28_drive_0006_sync_003780,36,C0C3,27.3665,29.32569109770346,0.06914432346820831,297573,1
2013_05_28_drive_0006_sync_003785,36,C0C3,27.3665,29.468063300042033,0.0739874392747879,295980,1
2013_05_28_drive_0006_sync_003790,36,C0C3,27.3665,31.158913356907902,0.12978070974349976,299729,1
2013_05_28_drive_0006_sync_003795,36,C0C3,27.3665,31.527438426305537,0.1415385901927948,305573,1
2013_05_28_drive_0006_sync_003800,36,C0C3,27.3665,31.620064263191434,0.14447222650051117,309983,1
2013_05_28_drive_0006_sync_003805,36,C0C3,27.3665,31.42068941589474,0.13814693689346313,309119,1
2013_05_28_drive_0006_sync_003810,36,C0C3,27.3665,29.955184724274247,0.09038278460502625,312447,1
2013_05_28_drive_0006_sync_003815,36,C0C3,27.3665,30.179733065778716,0.0978509709239006,304021,1
2013_05_28_drive_0006_sync_003820,36,C0C3,27.3665,30.45370369969884,0.10688798129558563,295753,1
2013_05_28_drive_0006_sync_003825,36,C0C3,27.3665,30.088115878774367,0.09481063485145569,292600,1
2013_05_28_drive_0006_sync_003830,36,C0C3,27.3665,30.86324552612892,0.12024637311697006,299056,1
2013_05_28_drive_0006_sync_003835,36,C0C3,27.3665,31.04471862324818,0.1261090636253357,297274,1
2013_05_28_drive_0006_sync_003840,36,C0C3,27.3665,31.321458974951913,0.13498381525278091,298270,1
2013_05_28_drive_0006_sync_003845,36,C0C3,27.3665,29.901280341410565,0.08858166262507439,303472,1
2013_05_28_drive_0006_sync_003850,36,C0C3,27.3665,27.925794769887094,0.020231167785823345,297202,1
2013_05_28_drive_0006_sync_003855,36,C0C3,27.3665,26.895876889669143,-0.0173466382548213,303818,1
2013_05_28_drive_0006_sync_003860,36,C0C3,27.3665,24.352671866502167,-0.11667806655168533,316201,1
2013_05_28_drive_0006_sync_003865,36,C0C3,27.3665,22.56341314618529,-0.19298993051052094,315705,1
2013_05_28_drive_0006_sync_003870,37,C0C3,27.3665,22.236638058128218,-0.20757834613323212,300058,1
2013_05_28_drive_0006_sync_003875,37,C0C3,27.3665,23.541962776230196,-0.15053515881299973,274832,1
2013_05_28_drive_0006_sync_003880,37,C0C3,27.3665,24.01141791393189,-0.13079017400741577,265122,1
2013_05_28_drive_0006_sync_003885,37,C0C3,27.3665,24.51151655683026,-0.11017656698822975,252504,1
2013_05_28_drive_0006_sync_003890,37,C0C3,27.3665,24.662356984534977,-0.10404156520962715,243522,1
2013_05_28_drive_0006_sync_003895,37,C0C3,27.3665,25.294106844389002,-0.0787482000887394,249446,1
2013_05_28_drive_0006_sync_003900,37,C0C3,27.3665,26.212242212704528,-0.04309307597577572,250512,1
2013_05_28_drive_0006_sync_003905,37,C0C3,27.3665,25.753804673379975,-0.06073726713657379,258065,1
2013_05_28_drive_0006_sync_003910,37,C0C3,27.3665,26.71957014263039,-0.023923376575112343,257055,1
2013_05_28_drive_0006_sync_003915,37,C0C3,27.3665,27.49234704117879,0.004588038893416524,256434,1
2013_05_28_drive_0006_sync_003920,37,C0C3,27.3665,29.298350112810883,0.06821156665682793,249066,1
2013_05_28_drive_0006_sync_003925,37,C0C3,27.3665,29.965633096978536,0.09073152393102646,252677,1
2013_05_28_drive_0006_sync_003930,37,C0C3,27.3665,30.26270023646348,0.10059630125761032,260137,1
2013_05_28_drive_0006_sync_003935,37,C0C3,27.3665,30.226726517393104,0.0994068793952465,262386,1
2013_05_28_drive_0006_sync_003940,37,C0C3,27.3665,30.160584626757863,0.09721628949046135,275600,1
2013_05_28_drive_0006_sync_003945,37,C0C3,27.3665,29.61935984150651,0.07910855859518051,282261,1
2013_05_28_drive_0006_sync_003950,37,C0C3,27.3665,30.309525240964945,0.10214238986372948,285592,1
2013_05_28_drive_0006_sync_003955,37,C0C3,27.3665,29.566706757933726,0.07732931897044182,289290,1
2013_05_28_drive_0006_sync_003960,37,C0C3,27.3665,28.519540818237036,0.04126985743641853,293648,1
2013_05_28_drive_0006_sync_003965,37,C0C3,27.3665,27.729459767094937,0.013175739906728268,299411,1
2013_05_28_drive_0006_sync_003970,38,C0C3,27.3665,27.413759750131813,0.001725430367514491,305344,1
2013_05_28_drive_0006_sync_003975,38,C0C3,27.3665,27.08842614957414,-0.010213080327957869,305624,1
2013_05_28_drive_0006_sync_003980,38,C0C3,27.3665,25.405274174490224,-0.07436284050345421,305156,1
2013_05_28_drive_0006_sync_003985,38,C0C3,27.3665,24.494167295192693,-0.11088461801409721,304660,1
2013_05_28_drive_0006_sync_003990,38,C0C3,27.3665,23.423556441932416,-0.15557743608951569,306985,1
2013_05_28_drive_0006_sync_003995,38,C0C3,27.3665,22.270895206164504,-0.2060389593243599,302404,1
2013_05_28_drive_0006_sync_004000,38,C0C3,27.3665,23.47556843751845,-0.15335939824581146,289065,1
2013_05_28_drive_0006_sync_004005,38,C0C3,27.3665,23.958049838160033,-0.13301526010036469,285263,1
2013_05_28_drive_0006_sync_004010,38,C0C3,27.3665,24.313893516249795,-0.11827170103788376,280472,1
2013_05_28_drive_0006_sync_004015,38,C0C3,27.3665,23.585451373049246,-0.14868958294391632,274797,1
2013_05_28_drive_0006_sync_004020,38,C0C3,27.3665,23.97585553824185,-0.13227233290672302,276934,1
2013_05_28_drive_0006_sync_004025,38,C0C3,27.3665,23.391560343590577,-0.15694434940814972,275938,1
2013_05_28_drive_0006_sync_004030,38,C0C3,27.3665,22.21565252722196,-0.20852252840995789,278023,1
2013_05_28_drive_0006_sync_004035,38,C0C3,27.3665,23.00767393191095,-0.17349182814359665,283176,1
2013_05_28_drive_0006_sync_004040,38,C0C3,27.3665,23.818481809729022,-0.13885781168937683,291215,1
2013_05_28_drive_0006_sync_004045,38,C0C3,27.3665,24.073677524139903,-0.12820061296224594,299270,1
2013_05_28_drive_0006_sync_004050,38,C0C3,27.3665,25.102649230761372,-0.08634625002741814,311032,1
2013_05_28_drive_0006_sync_004055,38,C0C3,27.3665,26.087522864607582,-0.04786248877644539,311873,1
