clip_id,variant,frame,n_valid,s_frame,mad_log,moge_mask_fraction,lingbot_conf_fraction,fov_moge_out_deg
2013_05_28_drive_0006_sync_000560,A,1,53697,21.474419727301388,0.05157133389113788,0.8726833976833976,0.7591974627688913,109.65510559082031
2013_05_28_drive_0006_sync_000560,A,2,56003,24.955295872043916,0.038319650686833295,0.8882515168229453,0.785273028130171,101.79666137695312
2013_05_28_drive_0006_sync_000560,A,3,58810,31.3350254381518,0.055805285145672734,0.9175675675675675,0.8294677330391617,96.17265319824219
2013_05_28_drive_0006_sync_000560,A,4,64837,29.737065928732466,0.0806003749690678,0.9540540540540541,0.9119553226696084,97.57879638671875
2013_05_28_drive_0006_sync_000565,A,0,50008,20.64116238047502,0.07536161459250224,0.8726833976833976,0.7057087699944843,109.65510559082031
2013_05_28_drive_0006_sync_000565,A,1,57556,24.56717399340309,0.047151534857513555,0.8882515168229453,0.8112244897959183,101.79666137695312
2013_05_28_drive_0006_sync_000565,A,2,60828,31.003654727743566,0.06713723957642248,0.9175675675675675,0.8612244897959184,96.17265319824219
2013_05_28_drive_0006_sync_000565,A,3,66807,29.881266053082204,0.062227649709285515,0.9540540540540541,0.9416436845008274,97.57879638671875
2013_05_28_drive_0006_sync_000565,A,4,66213,27.061342456491065,0.0824816598328364,0.9615554329840044,0.9148097076668505,94.84375762939453
2013_05_28_drive_0006_sync_000570,A,0,57589,23.609541895207858,0.050035879232283254,0.8882515168229453,0.8046607832322118,101.79666137695312
2013_05_28_drive_0006_sync_000570,A,1,60496,29.687030976117445,0.07053577239227571,0.9175675675675675,0.8468284611141754,96.17265319824219
2013_05_28_drive_0006_sync_000570,A,2,67433,29.291747632843414,0.06022577221983649,0.9540540540540541,0.9519580805295091,97.57879638671875
2013_05_28_drive_0006_sync_000570,A,3,67122,26.871113545185803,0.08581960063175531,0.9615554329840044,0.9327220077220078,94.84375762939453
2013_05_28_drive_0006_sync_000570,A,4,61502,27.135817148623616,0.10362139314116092,0.9730970766685052,0.8487727523441809,96.93089294433594
2013_05_28_drive_0006_sync_000575,A,0,60722,28.08323317307693,0.07953849424512116,0.9175675675675675,0.8508273579702151,96.17265319824219
2013_05_28_drive_0006_sync_000575,A,1,67946,28.63908825093036,0.09352618478027619,0.9540540540540541,0.9606453392167678,97.57879638671875
2013_05_28_drive_0006_sync_000575,A,2,67488,26.818434942336314,0.07542141646488698,0.9615554329840044,0.9361969111969112,94.84375762939453
2013_05_28_drive_0006_sync_000575,A,3,63277,26.73869243421052,0.09416438120829485,0.9730970766685052,0.8735797021511307,96.93089294433594
2013_05_28_drive_0006_sync_000575,A,4,61172,24.890362718218434,0.08077479667108123,0.9849696635410922,0.8444291230005516,99.57051086425781
2013_05_28_drive_0006_sync_000580,A,0,68040,28.1473024764151,0.0881770552442569,0.9540540540540541,0.9619001654715941,97.57879638671875
2013_05_28_drive_0006_sync_000580,A,1,67328,27.14630595310597,0.07430205362083342,0.9615554329840044,0.9342664092664092,94.84375762939453
2013_05_28_drive_0006_sync_000580,A,2,64511,26.772402943686,0.09136022242213127,0.9730970766685052,0.8917815774958632,96.93089294433594
2013_05_28_drive_0006_sync_000580,A,3,63565,25.032229623824456,0.0765305201828328,0.9849696635410922,0.8781301709873138,99.57051086425781
2013_05_28_drive_0006_sync_000580,A,4,61705,23.559041756677143,0.037808405304831094,0.988430777716492,0.8515719801434087,98.72834014892578
2013_05_28_drive_0006_sync_000585,A,0,67229,26.27550670695754,0.058572290558510876,0.9615554329840044,0.9317705460562603,94.84375762939453
