clip_id,group,unit,B-R_btp,B-R_bfp,B-R_bfn,B-R_oracle_r0_btp,B-R_oracle_r0_bfp,B-R_oracle_r0_bfn,B-R_oracle_r0.4_btp,B-R_oracle_r0.4_bfp,B-R_oracle_r0.4_bfn,B-R_oracle_r0.8_btp,B-R_oracle_r0.8_bfp,B-R_oracle_r0.8_bfn,B-R_oracle_r1.2_btp,B-R_oracle_r1.2_bfp,B-R_oracle_r1.2_bfn,B-R_oracle_r2_btp,B-R_oracle_r2_bfp,B-R_oracle_r2_bfn,B-R_oracle_r4_btp,B-R_oracle_r4_bfp,B-R_oracle_r4_bfn,B-R_morph_r0_btp,B-R_morph_r0_bfp,B-R_morph_r0_bfn,B-R_morph_r0.4_btp,B-R_morph_r0.4_bfp,B-R_morph_r0.4_bfn,B-R_morph_r0.8_btp,B-R_morph_r0.8_bfp,B-R_morph_r0.8_bfn,B-R_morph_r1.2_btp,B-R_morph_r1.2_bfp,B-R_morph_r1.2_bfn,B-R_morph_r2_btp,B-R_morph_r2_bfp,B-R_morph_r2_bfn,B-R_morph_r4_btp,B-R_morph_r4_bfp,B-R_morph_r4_bfn,B-D_btp,B-D_bfp,B-D_bfn,B-D_oracle_r0_btp,B-D_oracle_r0_bfp,B-D_oracle_r0_bfn,B-D_oracle_r0.4_btp,B-D_oracle_r0.4_bfp,B-D_oracle_r0.4_bfn,B-D_oracle_r0.8_btp,B-D_oracle_r0.8_bfp,B-D_oracle_r0.8_bfn,B-D_oracle_r1.2_btp,B-D_oracle_r1.2_bfp,B-D_oracle_r1.2_bfn,B-D_oracle_r2_btp,B-D_oracle_r2_bfp,B-D_oracle_r2_bfn,B-D_oracle_r4_btp,B-D_oracle_r4_bfp,B-D_oracle_r4_bfn,B-D_morph_r0_btp,B-D_morph_r0_bfp,B-D_morph_r0_bfn,B-D_morph_r0.4_btp,B-D_morph_r0.4_bfp,B-D_morph_r0.4_bfn,B-D_morph_r0.8_btp,B-D_morph_r0.8_bfp,B-D_morph_r0.8_bfn,B-D_morph_r1.2_btp,B-D_morph_r1.2_bfp,B-D_morph_r1.2_bfn,B-D_morph_r2_btp,B-D_morph_r2_bfp,B-D_morph_r2_bfn,B-D_morph_r4_btp,B-D_morph_r4_bfp,B-D_morph_r4_bfn
08_000000_000020_s5,08,block000,12281,27984,95436,12281,27984,95436,42797,27984,64920,58775,27984,48942,67574,27984,40143,76603,27984,31114,90612,27984,17105,12281,27984,95436,42797,126632,64920,58775,247196,48942,67574,373306,40143,76603,599532,31114,90612,1017797,17105,52392,184420,55325,52392,184420,55325,62910,184420,44807,69818,184420,37899,74590,184420,33127,81173,184420,26544,93946,184420,13771,52392,184420,55325,62910,296796,44807,69818,415565,37899,74590,534534,33127,81173,738052,26544,93946,1104036,13771
08_000025_000045_s5,08,block000,4470,18670,67046,4470,18670,67046,14413,18670,57103,19597,18670,51919,24077,18670,47439,30131,18670,41385,42374,18670,29142,4470,18670,67046,14413,71989,57103,19597,137505,51919,24077,210615,47439,30131,352100,41385,42374,676329,29142,17557,99660,53959,17557,99660,53959,21548,99660,49968,25560,99660,45956,28690,99660,42826,32871,99660,38645,44414,99660,27102,17557,99660,53959,21548,164606,49968,25560,235285,45956,28690,309864,42826,32871,448786,38645,44414,762336,27102
08_000050_000070_s5,08,block000,3029,22462,125514,3029,22462,125514,30954,22462,97589,43572,22462,84971,50126,22462,78417,59598,22462,68945,76188,22462,52355,3029,22462,125514,30954,88510,97589,43572,168531,84971,50126,253405,78417,59598,407807,68945,76188,784075,52355,39923,122565,88620,39923,122565,88620,46625,122565,81918,52235,122565,76308,57231,122565,71312,64657,122565,63886,79951,122565,48592,39923,122565,88620,46625,200038,81918,52235,280559,76308,57231,360286,71312,64657,513282,63886,79951,885504,48592
08_000075_000095_s5,08,block000,10962,22741,85851,10962,22741,85851,36846,22741,59967,49340,22741,47473,56860,22741,39953,66591,22741,30222,77893,22741,18920,10962,22741,85851,36846,108107,59967,49340,210438,47473,56860,316925,39953,66591,506907,30222,77893,879430,18920,44984,155685,51829,44984,155685,51829,52914,155685,43899,58977,155685,37836,63994,155685,32819,70818,155685,25995,79758,155685,17055,44984,155685,51829,52914,252381,43899,58977,352516,37836,63994,451386,32819,70818,623039,25995,79758,962779,17055
08_000100_000120_s5,08,block000,15541,19392,125249,15541,19392,125249,47386,19392,93404,63846,19392,76944,73745,19392,67045,84447,19392,56343,105496,19392,35294,15541,19392,125249,47386,104181,93404,63846,222071,76944,73745,356935,67045,84447,599374,56343,105496,1025798,35294,57968,160158,82822,57968,160158,82822,68703,160158,72087,76360,160158,64430,82011,160158,58779,90007,160158,50783,110133,160158,30657,57968,160158,82822,68703,277216,72087,76360,405192,64430,82011,532535,58779,90007,744416,50783,110133,1108651,30657
08_000125_000145_s5,08,block000,15951,25295,171555,15951,25295,171555,50270,25295,137236,66682,25295,120824,77716,25295,109790,93103,25295,94403,119008,25295,68498,15951,25295,171555,50270,119140,137236,66682,235509,120824,77716,355785,109790,93103,547493,94403,119008,855832,68498,60390,177383,127116,60390,177383,127116,71783,177383,115723,81109,177383,106397,88906,177383,98600,102577,177383,84929,124581,177383,62925,60390,177383,127116,71783,285970,115723,81109,396091,106397,88906,496856,98600,102577,650529,84929,124581,930156,62925
08_000150_000170_s5,08,block000,5530,14713,169026,5530,14713,169026,46218,14713,128338,84922,14713,89634,106707,14713,67849,134641,14713,39915,163159,14713,11397,5530,14713,169026,46218,68688,128338,84922,163508,89634,106707,289887,67849,134641,538424,39915,163159,1017778,11397,68874,108680,105682,68874,108680,105682,95056,108680,79500,112992,108680,61564,127081,108680,47475,148234,108680,26322,165749,108680,8807,68874,108680,105682,95056,212794,79500,112992,336243,61564,127081,464029,47475,148234,696335,26322,165749,1112731,8807
08_000175_000195_s5,08,block000,13684,19198,131325,13684,19198,131325,57501,19198,87508,85335,19198,59674,96678,19198,48331,107621,19198,37388,125389,19198,19620,13684,19198,131325,57501,93302,87508,85335,203466,59674,96678,331925,48331,107621,558305,37388,125389,978499,19620,75291,140761,69718,75291,140761,69718,91425,140761,53584,99305,140761,45704,104867,140761,40142,113789,140761,31220,128635,140761,16374,75291,140761,69718,91425,254306,53584,99305,373636,45704,104867,490588,40142,113789,692900,31220,128635,1069236,16374
08_000200_000220_s5,08,block000,14767,16199,135578,14767,16199,135578,47044,16199,103301,62566,16199,87779,72075,16199,78270,83535,16199,66810,107725,16199,42620,14767,16199,135578,47044,82132,103301,62566,176210,87779,72075,277876,78270,83535,457640,66810,107725,783768,42620,56434,126779,93911,56434,126779,93911,66929,126779,83416,74577,126779,75768,80492,126779,69853,91191,126779,59154,112859,126779,37486,56434,126779,93911,66929,217390,83416,74577,312567,75768,80492,405674,69853,91191,559672,59154,112859,865295,37486
08_000225_000245_s5,08,block000,16885,15445,138670,16885,15445,138670,46710,15445,108845,61280,15445,94275,72337,15445,83218,89034,15445,66521,116417,15445,39138,16885,15445,138670,46710,77405,108845,61280,172784,94275,72337,283818,83218,89034,490666,66521,116417,897573,39138,55304,119536,100251,55304,119536,100251,66271,119536,89284,75749,119536,79806,84618,119536,70937,98412,119536,57143,121115,119536,34440,55304,119536,100251,66271,215989,89284,75749,321876,79806,84618,430120,70937,98412,618767,57143,121115,991238,34440
08_000250_000270_s5,08,block000,12014,9627,141381,12014,9627,141381,39023,9627,114372,53087,9627,100308,63842,9627,89553,79310,9627,74085,104409,9627,48986,12014,9627,141381,39023,51077,114372,53087,120985,100308,63842,202703,89553,79310,353865,74085,104409,653411,48986,47709,80458,105686,47709,80458,105686,58066,80458,95329,67306,80458,86089,75391,80458,78004,88368,80458,65027,108021,80458,45374,47709,80458,105686,58066,151820,95329,67306,230675,86089,75391,310233,78004,88368,447744,65027,108021,727069,45374
08_000275_000295_s5,08,block000,4393,17570,123971,4393,17570,123971,33431,17570,94933,57021,17570,71343,68914,17570,59450,84558,17570,43806,110489,17570,17875,4393,17570,123971,33431,82939,94933,57021,183962,71343,68914,303884,59450,84558,535957,43806,110489,1011937,17875,48472,128318,79892,48472,128318,79892,62478,128318,65886,72169,128318,56195,80346,128318,48018,93836,128318,34528,114195,128318,14169,48472,128318,79892,62478,232177,65886,72169,346464,56195,80346,465870,48018,93836,688533,34528,114195,1116487,14169
08_000300_000320_s5,08,block000,12456,17661,116582,12456,17661,116582,51404,17661,77634,69481,17661,59557,78714,17661,50324,88778,17661,40260,106356,17661,22682,12456,17661,116582,51404,96518,77634,69481,217572,59557,78714,350429,50324,88778,597091,40260,106356,1054055,22682,62491,150366,66547,62491,150366,66547,73936,150366,55102,80952,150366,48086,86204,150366,42834,94422,150366,34616,109535,150366,19503,62491,150366,66547,73936,268223,55102,80952,395726,48086,86204,523264,42834,94422,746179,34616,109535,1143771,19503
08_000325_000345_s5,08,block000,12672,18160,136163,12672,18160,136163,52085,18160,96750,68644,18160,80191,77668,18160,71167,89223,18160,59612,109615,18160,39220,12672,18160,136163,52085,90535,96750,68644,206942,80191,77668,331841,71167,89223,543988,59612,109615,936817,39220,62589,145376,86246,62589,145376,86246,72961,145376,75874,80230,145376,68605,86249,145376,62586,95378,145376,53457,114349,145376,34486,62589,145376,86246,72961,258433,75874,80230,372867,68605,86249,482902,62586,95378,672410,53457,114349,1016366,34486
08_000350_000370_s5,08,block000,11576,13350,137053,11576,13350,137053,44046,13350,104583,57755,13350,90874,68041,13350,80588,83266,13350,65363,100264,13350,48365,11576,13350,137053,44046,78771,104583,57755,186517,90874,68041,301440,80588,83266,499650,65363,100264,800912,48365,52453,128111,96176,52453,128111,96176,62208,128111,86421,71317,128111,77312,79425,128111,69204,90269,128111,58360,103692,128111,44937,52453,128111,96176,62208,232248,86421,71317,339540,77312,79425,442923,69204,90269,611307,58360,103692,861479,44937
08_000375_000395_s5,08,block000,13091,16347,84592,13091,16347,84592,30330,16347,67353,38653,16347,59030,43873,16347,53810,50194,16347,47489,61548,16347,36135,13091,16347,84592,30330,87527,67353,38653,177047,59030,43873,277268,53810,50194,461820,47489,61548,806732,36135,35415,127749,62268,35415,127749,62268,41249,127749,56434,45243,127749,52440,48379,127749,49304,54383,127749,43300,64281,127749,33402,35415,127749,62268,41249,215555,56434,45243,311531,52440,48379,407667,49304,54383,575596,43300,64281,886838,33402
08_000400_000420_s5,08,block000,9841,20425,136199,9841,20425,136199,25994,20425,120046,34959,20425,111081,42191,20425,103849,54061,20425,91979,83082,20425,62958,9841,20425,136199,25994,84581,120046,34959,173238,111081,42191,277088,103849,54061,485845,91979,83082,893579,62958,31442,126304,114598,31442,126304,114598,38176,126304,107864,44545,126304,101495,50841,126304,95199,62675,126304,83365,91386,126304,54654,31442,126304,114598,38176,214808,107864,44545,315395,101495,50841,425587,95199,62675,624437,83365,91386,978335,54654
08_000425_000445_s5,08,block000,10824,15290,147177,10824,15290,147177,32892,15290,125109,46527,15290,111474,57287,15290,100714,76240,15290,81761,108624,15290,49377,10824,15290,147177,32892,67050,125109,46527,138750,111474,57287,222569,100714,76240,383630,81761,108624,741316,49377,41080,98843,116921,41080,98843,116921,51477,98843,106524,61121,98843,96880,71018,98843,86983,88477,98843,69524,113807,98843,44194,41080,98843,116921,51477,171692,106524,61121,252392,96880,71018,336988,86983,88477,493840,69524,113807,824092,44194
08_000450_000470_s5,08,block000,12957,19270,97834,12957,19270,97834,37138,19270,73653,49657,19270,61134,60265,19270,50526,73692,19270,37099,93327,19270,17464,12957,19270,97834,37138,105119,73653,49657,228701,61134,60265,368393,50526,73692,625135,37099,93327,1045108,17464,44632,164167,66159,44632,164167,66159,54595,164167,56196,63417,164167,47374,70536,164167,40255,80740,164167,30051,95932,164167,14859,44632,164167,66159,54595,285110,56196,63417,418323,47374,70536,553622,40255,80740,773309,30051,95932,1126749,14859
08_000475_000495_s5,08,block000,9951,25773,88021,9951,25773,88021,24112,25773,73860,31739,25773,66233,37812,25773,60160,47697,25773,50275,69693,25773,28279,9951,25773,88021,24112,102277,73860,31739,197607,66233,37812,298328,60160,47697,475932,50275,69693,771231,28279,29371,150379,68601,29371,150379,68601,34592,150379,63380,40141,150379,57831,45444,150379,52528,54220,150379,43752,74421,150379,23551,29371,150379,68601,34592,238168,63380,40141,332405,57831,45444,426111,52528,54220,585479,43752,74421,826848,23551
08_000500_000520_s5,08,block001,8659,18928,96095,8659,18928,96095,26216,18928,78538,39087,18928,65667,50681,18928,54073,63411,18928,41343,80927,18928,23827,8659,18928,96095,26216,71324,78538,39087,132301,65667,50681,197271,54073,63411,320343,41343,80927,569324,23827,32360,96414,72394,32360,96414,72394,44056,96414,60698,53950,96414,50804,60651,96414,44103,69085,96414,35669,84041,96414,20713,32360,96414,72394,44056,155960,60698,53950,218200,50804,60651,281604,44103,69085,401615,35669,84041,617155,20713
08_000525_000545_s5,08,block001,9960,12191,102200,9960,12191,102200,29535,12191,82625,41174,12191,70986,49816,12191,62344,61539,12191,50621,82087,12191,30073,9960,12191,102200,29535,53363,82625,41174,111513,70986,49816,176093,62344,61539,296880,50621,82087,553932,30073,36379,79672,75781,36379,79672,75781,45160,79672,67000,52704,79672,59456,58626,79672,53534,67881,79672,44279,87952,79672,24208,36379,79672,75781,45160,136667,67000,52704,197666,59456,58626,260489,53534,67881,375986,44279,87952,611478,24208
08_000550_000570_s5,08,block001,7877,17570,95698,7877,17570,95698,24225,17570,79350,34611,17570,68964,42621,17570,60954,54075,17570,49500,73806,17570,29769,7877,17570,95698,24225,68036,79350,34611,129063,68964,42621,193229,60954,54075,312112,49500,73806,571756,29769,30142,96994,73433,30142,96994,73433,38286,96994,65289,45069,96994,58506,51093,96994,52482,60121,96994,43454,79434,96994,24141,30142,96994,73433,38286,154848,65289,45069,214930,58506,51093,276388,52482,60121,390400,43454,79434,632243,24141
08_000575_000595_s5,08,block001,10013,12552,89512,10013,12552,89512,26955,12552,72570,37995,12552,61530,46627,12552,52898,57836,12552,41689,70450,12552,29075,10013,12552,89512,26955,53490,72570,37995,102510,61530,46627,152403,52898,57836,243277,41689,70450,451731,29075,32963,76090,66562,32963,76090,66562,41987,76090,57538,49170,76090,50355,55162,76090,44363,62520,76090,37005,72950,76090,26575,32963,76090,66562,41987,121846,57538,49170,168929,50355,55162,216212,44363,62520,304159,37005,72950,501710,26575
08_000600_000620_s5,08,block001,9166,11087,93020,9166,11087,93020,28969,11087,73217,40759,11087,61427,47125,11087,55061,55558,11087,46628,80215,11087,21971,9166,11087,93020,28969,55974,73217,40759,118892,61427,47125,187459,55061,55558,311671,46628,80215,591390,21971,35605,83855,66581,35605,83855,66581,43802,83855,58384,48800,83855,53386,53246,83855,48940,62239,83855,39947,86601,83855,15585,35605,83855,66581,43802,145576,58384,48800,209964,53386,53246,273798,48940,62239,394000,39947,86601,650580,15585
08_000625_000645_s5,08,block001,10754,17418,115013,10754,17418,115013,27638,17418,98129,37662,17418,88105,45930,17418,79837,57161,17418,68606,75046,17418,50721,10754,17418,115013,27638,70906,98129,37662,131773,88105,45930,190501,79837,57161,287709,68606,75046,495625,50721,33571,101416,92196,33571,101416,92196,41621,101416,84146,48359,101416,77408,54109,101416,71658,64154,101416,61613,78240,101416,47527,33571,101416,92196,41621,155866,84146,48359,209188,77408,54109,259801,71658,64154,350159,61613,78240,546403,47527
08_000650_000670_s5,08,block001,7289,15908,116770,7289,15908,116770,24418,15908,99641,34980,15908,89079,42679,15908,81380,53800,15908,70259,73893,15908,50166,7289,15908,116770,24418,64334,99641,34980,123894,89079,42679,190081,81380,53800,320869,70259,73893,610294,50166,30638,90466,93421,30638,90466,93421,38510,90466,85549,45158,90466,78901,50989,90466,73070,60249,90466,63810,77744,90466,46315,30638,90466,93421,38510,148921,85549,45158,212884,78901,50989,280644,73070,60249,407797,63810,77744,673393,46315
08_000675_000695_s5,08,block001,9287,27172,80872,9287,27172,80872,29447,27172,60712,38030,27172,52129,43736,27172,46423,53268,27172,36891,67559,27172,22600,9287,27172,80872,29447,106514,60712,38030,198438,52129,43736,292446,46423,53268,453168,36891,67559,780970,22600,35212,147373,54947,35212,147373,54947,40718,147373,49441,45568,147373,44591,50665,147373,39494,58333,147373,31826,70098,147373,20061,35212,147373,54947,40718,234405,49441,45568,321933,44591,50665,406675,39494,58333,555572,31826,70098,852104,20061
08_000700_000720_s5,08,block001,5664,20349,111260,5664,20349,111260,26793,20349,90131,36114,20349,80810,43825,20349,73099,51262,20349,65662,66718,20349,50206,5664,20349,111260,26793,78670,90131,36114,144662,80810,43825,213359,73099,51262,346213,65662,66718,624811,50206,32943,109472,83981,32943,109472,83981,39615,109472,77309,45771,109472,71153,49597,109472,67327,55696,109472,61228,72080,109472,44844,32943,109472,83981,39615,170987,77309,45771,236393,71153,49597,306174,67327,55696,433441,61228,72080,690534,44844
08_000725_000745_s5,08,block001,13678,21339,127001,13678,21339,127001,40740,21339,99939,51426,21339,89253,58755,21339,81924,70896,21339,69783,91532,21339,49147,13678,21339,127001,40740,81860,99939,51426,157056,89253,58755,237422,81924,70896,389033,69783,91532,715279,49147,47760,114757,92919,47760,114757,92919,54697,114757,85982,61234,114757,79445,67579,114757,73100,78215,114757,62464,95665,114757,45014,47760,114757,92919,54697,187110,85982,61234,263655,79445,67579,342946,73100,78215,487516,62464,95665,787617,45014
08_000750_000770_s5,08,block001,17220,17945,97915,17220,17945,97915,45369,17945,69766,56845,17945,58290,64023,17945,51112,73905,17945,41230,91696,17945,23439,17220,17945,97915,45369,84193,69766,56845,168948,58290,64023,259227,51112,73905,426898,41230,91696,776724,23439,52489,124627,62646,52489,124627,62646,60202,124627,54933,66017,124627,49118,71123,124627,44012,80646,124627,34489,94819,124627,20316,52489,124627,62646,60202,205130,54933,66017,290637,49118,71123,377897,44012,80646,536168,34489,94819,852621,20316
08_000775_000795_s5,08,block001,6125,25915,82434,6125,25915,82434,21439,25915,67120,30910,25915,57649,38438,25915,50121,50282,25915,38277,63919,25915,24640,6125,25915,82434,21439,88979,67120,30910,157772,57649,38438,227820,50121,50282,350330,38277,63919,615184,24640,27962,122852,60597,27962,122852,60597,34484,122852,54075,41159,122852,47400,47743,122852,40816,55575,122852,32984,68196,122852,20363,27962,122852,60597,34484,185254,54075,41159,250352,47400,47743,314947,40816,55575,430914,32984,68196,678855,20363
08_000800_000820_s5,08,block001,10805,8742,86843,10805,8742,86843,26446,8742,71202,34534,8742,63114,41698,8742,55950,52129,8742,45519,74701,8742,22947,10805,8742,86843,26446,44366,71202,34534,94197,63114,41698,151287,55950,52129,269154,45519,74701,524898,22947,30864,65555,66784,30864,65555,66784,37658,65555,59990,44055,65555,53593,49644,65555,48004,58517,65555,39131,80157,65555,17491,30864,65555,66784,37658,115503,59990,44055,171233,53593,49644,232130,48004,58517,353576,39131,80157,576127,17491
08_000825_000845_s5,08,block001,11097,18320,82731,11097,18320,82731,30088,18320,63740,39997,18320,53831,47219,18320,46609,57187,18320,36641,74369,18320,19459,11097,18320,82731,30088,72666,63740,39997,137595,53831,47219,203285,46609,57187,317923,36641,74369,531223,19459,35970,103508,57858,35970,103508,57858,43368,103508,50460,49492,103508,44336,54674,103508,39154,62447,103508,31381,77265,103508,16563,35970,103508,57858,43368,163734,50460,49492,224793,44336,54674,284672,39154,62447,385414,31381,77265,576683,16563
08_000850_000870_s5,08,block001,7071,15994,88824,7071,15994,88824,20041,15994,75854,30564,15994,65331,38573,15994,57322,47723,15994,48172,60105,15994,35790,7071,15994,88824,20041,64214,75854,30564,119625,65331,38573,174745,57322,47723,269887,48172,60105,466811,35790,25464,91002,70431,25464,91002,70431,34248,91002,61647,40911,91002,54984,45777,91002,50118,51392,91002,44503,63134,91002,32761,25464,91002,70431,34248,141931,61647,40911,192667,54984,45777,242067,50118,51392,330527,44503,63134,508795,32761
08_000875_000895_s5,08,block001,8214,16859,85938,8214,16859,85938,23838,16859,70314,34277,16859,59875,44124,16859,50028,54907,16859,39245,70664,16859,23488,8214,16859,85938,23838,68128,70314,34277,127050,59875,44124,187679,50028,54907,301505,39245,70664,528943,23488,29178,94391,64974,29178,94391,64974,38387,94391,55765,47004,94391,47148,52603,94391,41549,60799,94391,33353,73153,94391,20999,29178,94391,64974,38387,150283,55765,47004,207982,47148,52603,267084,41549,60799,375782,33353,73153,576515,20999
08_000900_000920_s5,08,block001,10095,14094,78015,10095,14094,78015,31843,14094,56267,43972,14094,44138,51167,14094,36943,58817,14094,29293,77211,14094,10899,10095,14094,78015,31843,62960,56267,43972,123721,44138,51167,189056,36943,58817,312737,29293,77211,596469,10899,38707,88393,49403,38707,88393,49403,47475,88393,40635,52916,88393,35194,56850,88393,31260,63737,88393,24373,80519,88393,7591,38707,88393,49403,47475,147222,40635,52916,209850,35194,56850,273358,31260,63737,393231,24373,80519,659116,7591
08_000925_000945_s5,08,block001,12471,15522,94591,12471,15522,94591,33557,15522,73505,43825,15522,63237,51048,15522,56014,58770,15522,48292,70363,15522,36699,12471,15522,94591,33557,70742,73505,43825,134799,63237,51048,197161,56014,58770,300742,48292,70363,516654,36699,39859,99557,67203,39859,99557,67203,47063,99557,59999,53052,99557,54010,57174,99557,49888,62197,99557,44865,73007,99557,34055,39859,99557,67203,47063,158949,59999,53052,215572,54010,57174,269282,49888,62197,364099,44865,73007,567729,34055
08_000950_000970_s5,08,block001,11096,15736,114836,11096,15736,114836,32664,15736,93268,44592,15736,81340,52247,15736,73685,60499,15736,65433,73650,15736,52282,11096,15736,114836,32664,69673,93268,44592,140859,81340,52247,217246,73685,60499,359337,65433,73650,636778,52282,39568,104252,86364,39568,104252,86364,48302,104252,77630,54269,104252,71663,58759,104252,67173,64550,104252,61382,77402,104252,48530,39568,104252,86364,48302,171492,77630,54269,243881,71663,58759,318805,67173,64550,447791,61382,77402,696167,48530
08_000975_000995_s5,08,block001,12498,18475,130566,12498,18475,130566,32188,18475,110876,40203,18475,102861,45544,18475,97520,53227,18475,89837,70474,18475,72590,12498,18475,130566,32188,79729,110876,40203,166568,102861,45544,264608,97520,53227,444201,89837,70474,773338,72590,36472,117101,106592,36472,117101,106592,42356,117101,100708,47089,117101,95975,51235,117101,91829,58453,117101,84611,73985,117101,69079,36472,117101,106592,42356,203569,100708,47089,297386,95975,51235,393039,91829,58453,551825,84611,73985,846821,69079
08_001000_001020_s5,08,block002,16038,15348,131556,16038,15348,131556,46500,15348,101094,59157,15348,88437,66892,15348,80702,79930,15348,67664,105819,15348,41775,16038,15348,131556,46500,84304,101094,59157,184814,88437,66892,292895,80702,79930,493864,67664,105819,922897,41775,54742,127105,92852,54742,127105,92852,62716,127105,84878,69473,127105,78121,76212,127105,71382,88200,127105,59394,110319,127105,37275,54742,127105,92852,62716,224779,84878,69473,328258,78121,76212,432745,71382,88200,625658,59394,110319,1022517,37275
08_001025_001045_s5,08,block002,17011,21621,121349,17011,21621,121349,43798,21621,94562,58235,21621,80125,68969,21621,69391,86029,21621,52331,107046,21621,31314,17011,21621,121349,43798,95211,94562,58235,196834,80125,68969,311357,69391,86029,520368,52331,107046,941954,31314,52596,140624,85764,52596,140624,85764,63106,140624,75254,72406,140624,65954,81362,140624,56998,94631,140624,43729,110240,140624,28120,52596,140624,85764,63106,241573,75254,72406,350509,65954,81362,460515,56998,94631,651498,43729,110240,1033786,28120
08_001050_001070_s5,08,block002,9975,20709,92122,9975,20709,92122,32744,20709,69353,41766,20709,60331,48917,20709,53180,59393,20709,42704,76510,20709,25587,9975,20709,92122,32744,83367,69353,41766,170272,60331,48917,271788,53180,59393,462832,42704,76510,794095,25587,37990,120228,64107,37990,120228,64107,44799,120228,57298,51391,120228,50706,57061,120228,45036,64974,120228,37123,79877,120228,22220,37990,120228,64107,44799,209369,57298,51391,306325,50706,57061,405935,45036,64974,582775,37123,79877,850503,22220
08_001075_001095_s5,08,block002,10041,18690,97409,10041,18690,97409,28946,18690,78504,37804,18690,69646,44253,18690,63197,55890,18690,51560,82892,18690,24558,10041,18690,97409,28946,74036,78504,37804,147090,69646,44253,230639,63197,55890,396788,51560,82892,751868,24558,34222,106762,73228,34222,106762,73228,40722,106762,66728,46563,106762,60887,52514,106762,54936,64634,106762,42816,87086,106762,20364,34222,106762,73228,40722,179908,66728,46563,260664,60887,52514,346842,54936,64634,510356,42816,87086,827489,20364
08_001100_001120_s5,08,block002,8975,14770,86068,8975,14770,86068,31053,14770,63990,45004,14770,50039,54802,14770,40241,67069,14770,27974,82991,14770,12052,8975,14770,86068,31053,67922,63990,45004,145759,50039,54802,230943,40241,67069,390960,27974,82991,722641,12052,39062,102543,55981,39062,102543,55981,49479,102543,45564,57760,102543,37283,64172,102543,30871,72862,102543,22181,84606,102543,10437,39062,102543,55981,49479,178758,45564,57760,259695,37283,64172,343050,30871,72862,492753,22181,84606,792301,10437
08_001125_001145_s5,08,block002,5871,12632,92291,5871,12632,92291,31723,12632,66439,49850,12632,48312,60652,12632,37510,76505,12632,21657,92028,12632,6134,5871,12632,92291,31723,61269,66439,49850,128419,48312,60652,204319,37510,76505,341748,21657,92028,647135,6134,43486,89760,54676,43486,89760,54676,55085,89760,43077,64215,89760,33947,72808,89760,25354,83214,89760,14948,93992,89760,4170,43486,89760,54676,55085,157997,43077,64215,229010,33947,72808,299487,25354,83214,432736,14948,93992,712072,4170
08_001150_001170_s5,08,block002,10008,18689,98344,10008,18689,98344,37077,18689,71275,51981,18689,56371,60904,18689,47448,71740,18689,36612,89011,18689,19341,10008,18689,98344,37077,77937,71275,51981,147121,56371,60904,216642,47448,71740,337041,36612,89011,573069,19341,45992,109342,62360,45992,109342,62360,56290,109342,52062,63460,109342,44892,69093,109342,39259,77383,109342,30969,92093,109342,16259,45992,109342,62360,56290,173412,52062,63460,237618,44892,69093,300041,39259,77383,408995,30969,92093,625290,16259
08_001175_001195_s5,08,block002,9194,13160,98609,9194,13160,98609,26863,13160,80940,37320,13160,70483,46114,13160,61689,59760,13160,48043,81521,13160,26282,9194,13160,98609,26863,52751,80940,37320,101015,70483,46114,149904,61689,59760,239485,48043,81521,439182,26282,32646,76632,75157,32646,76632,75157,41204,76632,66599,49001,76632,58802,56068,76632,51735,67138,76632,40665,85760,76632,22043,32646,76632,75157,41204,120701,66599,49001,166304,58802,56068,212681,51735,67138,298432,40665,85760,489986,22043
08_001200_001220_s5,08,block002,8613,15814,95241,8613,15814,95241,23869,15814,79985,35475,15814,68379,45415,15814,58439,56592,15814,47262,73105,15814,30749,8613,15814,95241,23869,64989,79985,35475,125997,68379,45415,187444,58439,56592,294191,47262,73105,497699,30749,29997,96227,73857,29997,96227,73857,39769,96227,64085,48234,96227,55620,54064,96227,49790,61900,96227,41954,75614,96227,28240,29997,96227,73857,39769,152482,64085,48234,208819,55620,54064,264809,49790,61900,359978,41954,75614,543250,28240
08_001225_001245_s5,08,block002,7716,12789,108695,7716,12789,108695,19955,12789,96456,28115,12789,88296,34718,12789,81693,41651,12789,74760,52294,12789,64117,7716,12789,108695,19955,44168,96456,28115,81403,88296,34718,120868,81693,41651,194228,74760,52294,353946,64117,24042,60511,92369,24042,60511,92369,30910,60511,85501,36478,60511,79933,40116,60511,76295,45232,60511,71179,54362,60511,62049,24042,60511,92369,30910,96465,85501,36478,134256,79933,40116,172201,76295,45232,240461,71179,54362,395540,62049
08_001250_001270_s5,08,block002,11039,14612,107565,11039,14612,107565,33553,14612,85051,45937,14612,72667,54151,14612,64453,64029,14612,54575,81697,14612,36907,11039,14612,107565,33553,73235,85051,45937,151266,72667,54151,235794,64453,64029,398757,54575,81697,744764,36907,41232,109680,77372,41232,109680,77372,49755,109680,68849,56502,109680,62102,61652,109680,56952,69566,109680,49038,85862,109680,32742,41232,109680,77372,49755,184942,68849,56502,266198,62102,61652,351045,56952,69566,507249,49038,85862,825609,32742
