clip_id,group,unit,B-R_btp,B-R_bfp,B-R_bfn,B-R_oracle_r0_btp,B-R_oracle_r0_bfp,B-R_oracle_r0_bfn,B-R_oracle_r0.4_btp,B-R_oracle_r0.4_bfp,B-R_oracle_r0.4_bfn,B-R_oracle_r0.8_btp,B-R_oracle_r0.8_bfp,B-R_oracle_r0.8_bfn,B-R_oracle_r1.2_btp,B-R_oracle_r1.2_bfp,B-R_oracle_r1.2_bfn,B-R_oracle_r2_btp,B-R_oracle_r2_bfp,B-R_oracle_r2_bfn,B-R_oracle_r4_btp,B-R_oracle_r4_bfp,B-R_oracle_r4_bfn,B-R_morph_r0_btp,B-R_morph_r0_bfp,B-R_morph_r0_bfn,B-R_morph_r0.4_btp,B-R_morph_r0.4_bfp,B-R_morph_r0.4_bfn,B-R_morph_r0.8_btp,B-R_morph_r0.8_bfp,B-R_morph_r0.8_bfn,B-R_morph_r1.2_btp,B-R_morph_r1.2_bfp,B-R_morph_r1.2_bfn,B-R_morph_r2_btp,B-R_morph_r2_bfp,B-R_morph_r2_bfn,B-R_morph_r4_btp,B-R_morph_r4_bfp,B-R_morph_r4_bfn,B-D_btp,B-D_bfp,B-D_bfn,B-D_oracle_r0_btp,B-D_oracle_r0_bfp,B-D_oracle_r0_bfn,B-D_oracle_r0.4_btp,B-D_oracle_r0.4_bfp,B-D_oracle_r0.4_bfn,B-D_oracle_r0.8_btp,B-D_oracle_r0.8_bfp,B-D_oracle_r0.8_bfn,B-D_oracle_r1.2_btp,B-D_oracle_r1.2_bfp,B-D_oracle_r1.2_bfn,B-D_oracle_r2_btp,B-D_oracle_r2_bfp,B-D_oracle_r2_bfn,B-D_oracle_r4_btp,B-D_oracle_r4_bfp,B-D_oracle_r4_bfn,B-D_morph_r0_btp,B-D_morph_r0_bfp,B-D_morph_r0_bfn,B-D_morph_r0.4_btp,B-D_morph_r0.4_bfp,B-D_morph_r0.4_bfn,B-D_morph_r0.8_btp,B-D_morph_r0.8_bfp,B-D_morph_r0.8_bfn,B-D_morph_r1.2_btp,B-D_morph_r1.2_bfp,B-D_morph_r1.2_bfn,B-D_morph_r2_btp,B-D_morph_r2_bfp,B-D_morph_r2_bfn,B-D_morph_r4_btp,B-D_morph_r4_bfp,B-D_morph_r4_bfn
scene-0625_CAM_FRONT_823fda8d_d48ee866,scene-0625,scene-0625,334,543,12919,334,543,12919,832,543,12421,1431,543,11822,2221,543,11032,3435,543,9818,6526,543,6727,334,543,12919,832,1208,12421,1431,2066,11822,2221,3425,11032,3435,6290,9818,6526,16526,6727,1226,1787,12027,1226,1787,12027,1865,1787,11388,2483,1787,10770,3158,1787,10095,4319,1787,8934,7520,1787,5733,1226,1787,12027,1865,2774,11388,2483,3927,10770,3158,5510,10095,4319,9060,8934,7520,19565,5733
scene-0625_CAM_FRONT_98fc274c_656ec137,scene-0625,scene-0625,423,653,12360,423,653,12360,1282,653,11501,2844,653,9939,4206,653,8577,6259,653,6524,9985,653,2798,423,653,12360,1282,1790,11501,2844,3459,9939,4206,6107,8577,6259,13130,6524,9985,36070,2798,1878,2876,10905,1878,2876,10905,3599,2876,9184,4612,2876,8171,5784,2876,6999,7470,2876,5313,10795,2876,1988,1878,2876,10905,3599,4830,9184,4612,7083,8171,5784,10564,6999,7470,19974,5313,10795,40796,1988
scene-0625_CAM_FRONT_9fc4f152_f086b86d,scene-0625,scene-0625,283,391,9744,283,391,9744,601,391,9426,1004,391,9023,1610,391,8417,2603,391,7424,4711,391,5316,283,391,9744,601,1237,9426,1004,2590,9023,1610,4297,8417,2603,6909,7424,4711,15547,5316,854,2130,9173,854,2130,9173,1349,2130,8678,1836,2130,8191,2368,2130,7659,3300,2130,6727,5291,2130,4736,854,2130,9173,1349,3564,8678,1836,4809,8191,2368,6224,7659,3300,9302,6727,5291,17866,4736
scene-0625_CAM_FRONT_a08cf86f_84a3ca70,scene-0625,scene-0625,535,846,10460,535,846,10460,1317,846,9678,2760,846,8235,3825,846,7170,5226,846,5769,7640,846,3355,535,846,10460,1317,2167,9678,2760,4043,8235,3825,6721,7170,5226,12273,5769,7640,27125,3355,1816,3476,9179,1816,3476,9179,3328,3476,7667,4167,3476,6828,4908,3476,6087,5985,3476,5010,8279,3476,2716,1816,3476,9179,3328,5509,7667,4167,7658,6828,4908,10415,6087,5985,16486,5010,8279,31274,2716
scene-0625_CAM_FRONT_c6c21506_8d61756d,scene-0625,scene-0625,99,2,3736,99,2,3736,205,2,3630,679,2,3156,1044,2,2791,1462,2,2373,2513,2,1322,99,2,3736,205,5,3630,679,13,3156,1044,37,2791,1462,415,2373,2513,1506,1322,307,11,3528,307,11,3528,884,11,2951,1124,11,2711,1366,11,2469,1719,11,2116,2732,11,1103,307,11,3528,884,26,2951,1124,52,2711,1366,111,2469,1719,918,2116,2732,1628,1103
scene-0626_CAM_FRONT_340a5f3d_bb08ec78,scene-0626,scene-0626,627,20,5842,627,20,5842,1639,20,4830,1936,20,4533,2143,20,4326,2504,20,3965,3552,20,2917,627,20,5842,1639,136,4830,1936,480,4533,2143,1756,4326,2504,6070,3965,3552,13376,2917,1797,341,4672,1797,341,4672,2034,341,4435,2195,341,4274,2404,341,4065,2809,341,3660,3735,341,2734,1797,341,4672,2034,868,4435,2195,2216,4274,2404,4570,4065,2809,8892,3660,3735,14343,2734
scene-0626_CAM_FRONT_57f23d2f_addf60d7,scene-0626,scene-0626,162,85,7728,162,85,7728,528,85,7362,1286,85,6604,1736,85,6154,2610,85,5280,3979,85,3911,162,85,7728,528,328,7362,1286,812,6604,1736,1811,6154,2610,4823,5280,3979,12218,3911,716,694,7174,716,694,7174,1540,694,6350,1863,694,6027,2307,694,5583,3149,694,4741,4313,694,3577,716,694,7174,1540,1324,6350,1863,2220,6027,2307,3761,5583,3149,7352,4741,4313,13500,3577
scene-0626_CAM_FRONT_73aabbd3_b822fb7e,scene-0626,scene-0626,488,51,3924,488,51,3924,1058,51,3354,1190,51,3222,1327,51,3085,1528,51,2884,1859,51,2553,488,51,3924,1058,117,3354,1190,241,3222,1327,674,3085,1528,1734,2884,1859,4608,2553,1128,172,3284,1128,172,3284,1236,172,3176,1365,172,3047,1466,172,2946,1645,172,2767,1923,172,2489,1128,172,3284,1236,343,3176,1365,770,3047,1466,1358,2946,1645,2623,2767,1923,5387,2489
scene-0626_CAM_FRONT_7e3b2e21_1d4e275d,scene-0626,scene-0626,1037,173,5762,1037,173,5762,2809,173,3990,3380,173,3419,3780,173,3019,4311,173,2488,5544,173,1255,1037,173,5762,2809,513,3990,3380,1173,3419,3780,3150,3019,4311,10529,2488,5544,22508,1255,3125,911,3674,3125,911,3674,3571,911,3228,3864,911,2935,4174,911,2625,4764,911,2035,5781,911,1018,3125,911,3674,3571,1817,3228,3864,3852,2935,4174,7745,2625,4764,15002,2035,5781,23680,1018
scene-0626_CAM_FRONT_945de6d3_21658dc6,scene-0626,scene-0626,146,105,5292,146,105,5292,702,105,4736,1107,105,4331,1298,105,4140,1603,105,3835,1940,105,3498,146,105,5292,702,240,4736,1107,470,4331,1298,872,4140,1603,2203,3835,1940,6340,3498,812,375,4626,812,375,4626,1191,375,4247,1343,375,4095,1523,375,3915,1730,375,3708,2020,375,3418,812,375,4626,1191,668,4247,1343,993,4095,1523,1652,3915,1730,3361,3708,2020,7465,3418
scene-0626_CAM_FRONT_9e9a96e8_8b823546,scene-0626,scene-0626,555,287,7830,555,287,7830,2115,287,6270,3839,287,4546,4692,287,3693,5655,287,2730,6974,287,1411,555,287,7830,2115,776,6270,3839,1664,4546,4692,3470,3693,5655,10359,2730,6974,29109,1411,2935,1278,5450,2935,1278,5450,4315,1278,4070,4906,1278,3479,5442,1278,2943,6170,1278,2215,7233,1278,1152,2935,1278,5450,4315,2494,4070,4906,4245,3479,5442,7642,2943,6170,16995,2215,7233,31218,1152
scene-0626_CAM_FRONT_a35e04cb_271d30b5,scene-0626,scene-0626,102,76,8630,102,76,8630,304,76,8428,544,76,8188,892,76,7840,1829,76,6903,3590,76,5142,102,76,8630,304,227,8428,544,520,8188,892,1191,7840,1829,3426,6903,3590,12250,5142,440,412,8292,440,412,8292,707,412,8025,1023,412,7709,1472,412,7260,2393,412,6339,4016,412,4716,440,412,8292,707,840,8025,1023,1546,7709,1472,2756,7260,2393,5919,6339,4016,14464,4716
scene-0626_CAM_FRONT_e912736e_4272663b,scene-0626,scene-0626,21,6,8755,21,6,8755,55,6,8721,112,6,8664,201,6,8575,420,6,8356,1819,6,6957,21,6,8755,55,20,8721,112,50,8664,201,136,8575,420,434,8356,1819,2922,6957,96,41,8680,96,41,8680,163,41,8613,248,41,8528,362,41,8414,873,41,7903,2174,41,6602,96,41,8680,163,93,8613,248,182,8528,362,346,8414,873,780,7903,2174,4151,6602
scene-0627_CAM_FRONT_0775bcc7_15431766,scene-0627,scene-0627,923,397,7733,923,397,7733,3233,397,5423,4562,397,4094,5360,397,3296,5918,397,2738,6650,397,2006,923,397,7733,3233,913,5423,4562,1786,4094,5360,3628,3296,5918,10958,2738,6650,26109,2006,3929,1312,4727,3929,1312,4727,5098,1312,3558,5528,1312,3128,5822,1312,2834,6183,1312,2473,6786,1312,1870,3929,1312,4727,5098,2410,3558,5528,4306,3128,5822,8151,2834,6183,16341,2473,6786,28025,1870
scene-0627_CAM_FRONT_0fae8aae_6a692a42,scene-0627,scene-0627,2614,208,8123,2614,208,8123,3995,208,6742,4603,208,6134,5096,208,5641,5895,208,4842,7375,208,3362,2614,208,8123,3995,649,6742,4603,1959,6134,5096,5770,5641,5895,13306,4842,7375,27429,3362,4361,1141,6376,4361,1141,6376,4828,1141,5909,5238,1141,5499,5653,1141,5084,6403,1141,4334,7753,1141,2984,4361,1141,6376,4828,2670,5909,5238,6456,5499,5653,10418,5084,6403,17628,4334,7753,30005,2984
scene-0627_CAM_FRONT_221c593d_178c06a2,scene-0627,scene-0627,146,82,6978,146,82,6978,367,82,6757,675,82,6449,1098,82,6026,1738,82,5386,3742,82,3382,146,82,6978,367,215,6757,675,426,6449,1098,764,6026,1738,1593,5386,3742,6472,3382,519,343,6605,519,343,6605,881,343,6243,1215,343,5909,1564,343,5560,2181,343,4943,4642,343,2482,519,343,6605,881,594,6243,1215,888,5909,1564,1330,5560,2181,2673,4943,4642,8036,2482
scene-0627_CAM_FRONT_822fba03_907d8111,scene-0627,scene-0627,337,550,7804,337,550,7804,794,550,7347,2129,550,6012,2795,550,5346,4037,550,4104,6128,550,2013,337,550,7804,794,1078,7347,2129,1687,6012,2795,2600,5346,4037,5621,4104,6128,17066,2013,993,1411,7148,993,1411,7148,2447,1411,5694,2968,1411,5173,3610,1411,4531,4645,1411,3496,6463,1411,1678,993,1411,7148,2447,2105,5694,2968,2922,5173,3610,4128,4531,4645,8518,3496,6463,19550,1678
scene-0627_CAM_FRONT_976b8171_3f5fd35a,scene-0627,scene-0627,158,2,3582,158,2,3582,1638,2,2102,2072,2,1668,2405,2,1335,2891,2,849,3310,2,430,158,2,3582,1638,6,2102,2072,24,1668,2405,422,1335,2891,2910,849,3310,3207,430,1847,14,1893,1847,14,1893,2196,14,1544,2484,14,1256,2753,14,987,3121,14,619,3352,14,388,1847,14,1893,2196,46,1544,2484,516,1256,2753,1893,987,3121,3190,619,3352,3207,388
scene-0627_CAM_FRONT_9d7f6bb3_fec53f7e,scene-0627,scene-0627,59,52,6335,59,52,6335,258,52,6136,2001,52,4393,2718,52,3676,3439,52,2955,4753,52,1641,59,52,6335,258,114,6136,2001,217,4393,2718,660,3676,3439,3360,2955,4753,12285,1641,327,170,6067,327,170,6067,2241,170,4153,2875,170,3519,3258,170,3136,3852,170,2542,4927,170,1467,327,170,6067,2241,306,4153,2875,790,3519,3258,1730,3136,3852,5880,2542,4927,13951,1467
scene-0627_CAM_FRONT_a027c6b2_35ef5018,scene-0627,scene-0627,565,140,9333,565,140,9333,2473,140,7425,3117,140,6781,3550,140,6348,4061,140,5837,5038,140,4860,565,140,9333,2473,363,7425,3117,793,6781,3550,2070,6348,4061,6992,5837,5038,17456,4860,2819,578,7079,2819,578,7079,3357,578,6541,3681,578,6217,3950,578,5948,4388,578,5510,5262,578,4636,2819,578,7079,3357,1139,6541,3681,2434,6217,3950,4986,5948,4388,10231,5510,5262,19419,4636
scene-0627_CAM_FRONT_c8f0119b_5b3ffd92,scene-0627,scene-0627,388,21,5413,388,21,5413,2668,21,3133,3211,21,2590,3630,21,2171,4388,21,1413,5099,21,702,388,21,5413,2668,72,3133,3211,472,2590,3630,1612,2171,4388,6770,1413,5099,11137,702,2926,146,2875,2926,146,2875,3393,146,2408,3751,146,2050,4150,146,1651,4755,146,1046,5169,146,632,2926,146,2875,3393,608,2408,3751,1963,2050,4150,4688,1651,4755,8266,1046,5169,11386,632
scene-0629_CAM_FRONT_14384b3c_9e545368,scene-0629,scene-0629,248,705,9263,248,705,9263,1749,705,7762,3290,705,6221,3994,705,5517,4955,705,4556,7150,705,2361,248,705,9263,1749,1807,7762,3290,3361,6221,3994,5787,5517,4955,12119,4556,7150,28509,2361,2322,2779,7189,2322,2779,7189,3690,2779,5821,4231,2779,5280,4725,2779,4786,5925,2779,3586,7450,2779,2061,2322,2779,7189,3690,4365,5821,4231,6495,5280,4725,9607,4786,5925,16684,3586,7450,31993,2061
scene-0629_CAM_FRONT_598577bb_5773ef9b,scene-0629,scene-0629,323,239,8410,323,239,8410,1978,239,6755,4024,239,4709,4855,239,3878,5664,239,3069,6644,239,2089,323,239,8410,1978,551,6755,4024,1025,4709,4855,2008,3878,5664,6647,3069,6644,22159,2089,2546,810,6187,2546,810,6187,4478,810,4255,5058,810,3675,5477,810,3256,6080,810,2653,6749,810,1984,2546,810,6187,4478,1425,4255,5058,2456,3675,5477,4630,3256,6080,11722,2653,6749,23106,1984
scene-0629_CAM_FRONT_5cc2771d_c49f9510,scene-0629,scene-0629,412,357,9663,412,357,9663,1563,357,8512,1790,357,8285,2063,357,8012,2555,357,7520,3894,357,6181,412,357,9663,1563,807,8512,1790,1406,8285,2063,2731,8012,2555,7609,7520,3894,19807,6181,1757,1207,8318,1757,1207,8318,1951,1207,8124,2173,1207,7902,2450,1207,7625,2958,1207,7117,4272,1207,5803,1757,1207,8318,1951,1879,8124,2173,3163,7902,2450,5724,7625,2958,11142,7117,4272,21973,5803
scene-0629_CAM_FRONT_66a72398_a15bd188,scene-0629,scene-0629,461,229,3858,461,229,3858,1202,229,3117,1878,229,2441,2225,229,2094,2648,229,1671,3112,229,1207,461,229,3858,1202,634,3117,1878,1231,2441,2225,2022,2094,2648,3401,1671,3112,5189,1207,1429,1010,2890,1429,1010,2890,2040,1010,2279,2315,1010,2004,2540,1010,1779,2810,1010,1509,3192,1010,1127,1429,1010,2890,2040,1629,2279,2315,2268,2004,2540,2967,1779,2810,4230,1509,3192,5258,1127
scene-0629_CAM_FRONT_729eba60_ac004b46,scene-0629,scene-0629,25,116,9757,25,116,9757,65,116,9717,215,116,9567,592,116,9190,1082,116,8700,2331,116,7451,25,116,9757,65,350,9717,215,753,9567,592,1459,9190,1082,2942,8700,2331,9565,7451,119,646,9663,119,646,9663,401,646,9381,677,646,9105,957,646,8825,1426,646,8356,2802,646,6980,119,646,9663,401,1148,9381,677,1717,9105,957,2514,8825,1426,4641,8356,2802,11862,6980
scene-0629_CAM_FRONT_e5880a58_dedec800,scene-0629,scene-0629,695,248,8789,695,248,8789,3401,248,6083,4673,248,4811,5551,248,3933,6275,248,3209,7182,248,2302,695,248,8789,3401,830,6083,4673,1899,4811,5551,4091,3933,6275,11410,3209,7182,30797,2302,4074,1387,5410,4074,1387,5410,5229,1387,4255,5717,1387,3767,6121,1387,3363,6593,1387,2891,7358,1387,2126,4074,1387,5410,5229,2658,4255,5717,4845,3767,6121,8697,3363,6593,17187,2891,7358,32745,2126
scene-0629_CAM_FRONT_e8a68d57_d4b3a585,scene-0629,scene-0629,78,591,9892,78,591,9892,273,591,9697,1784,591,8186,2850,591,7120,3790,591,6180,5172,591,4798,78,591,9892,273,1414,9697,1784,2520,8186,2850,4371,7120,3790,8984,6180,5172,23728,4798,445,2122,9525,445,2122,9525,2460,2122,7510,3000,2122,6970,3545,2122,6425,4222,2122,5748,5446,2122,4524,445,2122,9525,2460,3378,7510,3000,5017,6970,3545,7087,6425,4222,13251,5748,5446,27162,4524
scene-0629_CAM_FRONT_fac8be41_bdbc78ad,scene-0629,scene-0629,0,0,10168,0,0,10168,0,0,10168,0,0,10168,0,0,10168,0,0,10168,0,0,10168,0,0,10168,0,0,10168,0,0,10168,0,0,10168,0,0,10168,0,0,10168,0,0,10168,0,0,10168,0,0,10168,0,0,10168,0,0,10168,0,0,10168,0,0,10168,0,0,10168,0,0,10168,0,0,10168,0,0,10168,0,0,10168,0,0,10168
scene-0630_CAM_FRONT_10b3b796_12ef9ffe,scene-0630,scene-0630,454,271,9465,454,271,9465,3433,271,6486,4212,271,5707,4684,271,5235,5290,271,4629,6338,271,3581,454,271,9465,3433,628,6486,4212,1182,5707,4684,2776,5235,5290,10561,4629,6338,29686,3581,3892,963,6027,3892,963,6027,4450,963,5469,4790,963,5129,5114,963,4805,5679,963,4240,6609,963,3310,3892,963,6027,4450,1578,5469,4790,3265,5129,5114,7060,4805,5679,16154,4240,6609,32372,3310
scene-0630_CAM_FRONT_127521ab_cfabe989,scene-0630,scene-0630,173,1015,9116,173,1015,9116,745,1015,8544,3171,1015,6118,4005,1015,5284,4871,1015,4418,6199,1015,3090,173,1015,9116,745,2351,8544,3171,4099,6118,4005,6597,5284,4871,14097,4418,6199,32501,3090,1247,3548,8042,1247,3548,8042,3619,3548,5670,4191,3548,5098,4676,3548,4613,5366,3548,3923,6409,3548,2880,1247,3548,8042,3619,5424,5670,4191,7518,5098,4676,10929,4613,5366,20171,3923,6409,34982,2880
scene-0630_CAM_FRONT_298d59b2_72e83c66,scene-0630,scene-0630,92,0,10356,92,0,10356,1875,0,8573,2470,0,7978,2756,0,7692,3176,0,7272,4335,0,6113,92,0,10356,1875,0,8573,2470,10,7978,2756,266,7692,3176,5287,7272,4335,21850,6113,2147,0,8301,2147,0,8301,2666,0,7782,2854,0,7594,3092,0,7356,3564,0,6884,4651,0,5797,2147,0,8301,2666,17,7782,2854,407,7594,3092,2761,7356,3564,9457,6884,4651,25141,5797
scene-0630_CAM_FRONT_440a528d_c1a3b338,scene-0630,scene-0630,135,2,11323,135,2,11323,2019,2,9439,2701,2,8757,2999,2,8459,3441,2,8017,4541,2,6917,135,2,11323,2019,13,9439,2701,75,8757,2999,596,8459,3441,6807,8017,4541,25379,6917,2368,40,9090,2368,40,9090,2887,40,8571,3103,40,8355,3365,40,8093,3845,40,7613,4793,40,6665,2368,40,9090,2887,166,8571,3103,853,8355,3365,3928,8093,3845,11756,7613,4793,28464,6665
scene-0630_CAM_FRONT_6a808b09_ae9508b3,scene-0630,scene-0630,204,866,9196,204,866,9196,615,866,8785,1563,866,7837,2427,866,6973,3621,866,5779,5963,866,3437,204,866,9196,615,2147,8785,1563,4206,7837,2427,7351,6973,3621,13440,5779,5963,30114,3437,919,3636,8481,919,3636,8481,2017,3636,7383,2727,3636,6673,3349,3636,6051,4293,3636,5107,6552,3636,2848,919,3636,8481,2017,6012,7383,2727,8493,6673,3349,11558,6051,4293,18919,5107,6552,33775,2848
scene-0630_CAM_FRONT_705b8eb6_f311006d,scene-0630,scene-0630,1094,346,7210,1094,346,7210,3670,346,4634,4650,346,3654,5157,346,3147,5649,346,2655,6223,346,2081,1094,346,7210,3670,856,4634,4650,1735,3654,5157,3604,3147,5649,9768,2655,6223,19413,2081,4334,1292,3970,4334,1292,3970,4971,1292,3333,5304,1292,3000,5553,1292,2751,5871,1292,2433,6332,1292,1972,4334,1292,3970,4971,2382,3333,5304,4226,3000,5553,7538,2751,5871,13677,2433,6332,20115,1972
scene-0630_CAM_FRONT_b620d468_64701483,scene-0630,scene-0630,3020,791,7989,3020,791,7989,5058,791,5951,5598,791,5411,6023,791,4986,6588,791,4421,7462,791,3547,3020,791,7989,5058,1833,5951,5598,3640,5411,6023,7923,4986,6588,18853,4421,7462,34826,3547,5420,2644,5589,5420,2644,5589,5833,2644,5176,6146,2644,4863,6437,2644,4572,6900,2644,4109,7614,2644,3395,5420,2644,5589,5833,4815,5176,6146,9362,4863,6437,15109,4572,6900,25279,4109,7614,36558,3395
scene-0630_CAM_FRONT_dbb64a08_6cefb90d,scene-0630,scene-0630,53,5,5529,53,5,5529,96,5,5486,358,5,5224,734,5,4848,1269,5,4313,2531,5,3051,53,5,5529,96,16,5486,358,31,5224,734,92,4848,1269,428,4313,2531,3932,3051,139,26,5443,139,26,5443,519,26,5063,808,26,4774,1097,26,4485,1622,26,3960,2887,26,2695,139,26,5443,519,53,5063,808,115,4774,1097,280,4485,1622,878,3960,2887,4626,2695
scene-0632_CAM_FRONT_219ea9af_619376b3,scene-0632,scene-0632,206,64,9070,206,64,9070,2214,64,7062,2959,64,6317,3591,64,5685,4348,64,4928,5425,64,3851,206,64,9070,2214,163,7062,2959,429,6317,3591,1497,5685,4348,6709,4928,5425,17931,3851,2649,262,6627,2649,262,6627,3267,262,6009,3756,262,5520,4190,262,5086,4738,262,4538,5716,262,3560,2649,262,6627,3267,624,6009,3756,1825,5520,4190,4499,5086,4738,10192,4538,5716,19414,3560
scene-0632_CAM_FRONT_34dbd470_62eaf35b,scene-0632,scene-0632,342,758,7968,342,758,7968,763,758,7547,2942,758,5368,3655,758,4655,4758,758,3552,6620,758,1690,342,758,7968,763,1547,7547,2942,2392,5368,3655,3564,4655,4758,8023,3552,6620,19528,1690,993,1831,7317,993,1831,7317,3203,1831,5107,3810,1831,4500,4327,1831,3983,5476,1831,2834,6785,1831,1525,993,1831,7317,3203,2724,5107,3810,3878,4500,4327,5775,3983,5476,11130,2834,6785,20552,1525
scene-0632_CAM_FRONT_4483f3a6_fe4272b3,scene-0632,scene-0632,664,68,8491,664,68,8491,2305,68,6850,2859,68,6296,3270,68,5885,3812,68,5343,4834,68,4321,664,68,8491,2305,227,6850,2859,576,6296,3270,1673,5885,3812,5955,5343,4834,15254,4321,2684,409,6471,2684,409,6471,3092,409,6063,3402,409,5753,3720,409,5435,4188,409,4967,5057,409,4098,2684,409,6471,3092,834,6063,3402,1959,5753,3720,4193,5435,4188,8829,4967,5057,16542,4098
scene-0632_CAM_FRONT_64aaf542_c4b8c55c,scene-0632,scene-0632,1592,1048,7598,1592,1048,7598,2427,1048,6763,2880,1048,6310,3621,1048,5569,4231,1048,4959,4941,1048,4249,1592,1048,7598,2427,2408,6763,2880,4110,6310,3621,6172,5569,4231,9756,4959,4941,14771,4249,2777,3206,6413,2777,3206,6413,3300,3206,5890,3757,3206,5433,4119,3206,5071,4435,3206,4755,5154,3206,4036,2777,3206,6413,3300,4809,5890,3757,6511,5433,4119,8544,5071,4435,11645,4755,5154,15498,4036
scene-0632_CAM_FRONT_705eb635_6ac07a4e,scene-0632,scene-0632,25,13,4567,25,13,4567,102,13,4490,378,13,4214,518,13,4074,716,13,3876,1612,13,2980,25,13,4567,102,47,4490,378,112,4214,518,215,4074,716,413,3876,1612,778,2980,190,97,4402,190,97,4402,472,97,4120,541,97,4051,657,97,3935,913,97,3679,1921,97,2671,190,97,4402,472,167,4120,541,252,4051,657,366,3935,913,516,3679,1921,895,2671
scene-0632_CAM_FRONT_78c80690_ce0b0c67,scene-0632,scene-0632,89,25,11036,89,25,11036,1701,25,9424,1937,25,9188,2179,25,8946,2552,25,8573,3461,25,7664,89,25,11036,1701,84,9424,1937,201,9188,2179,646,8946,2552,4974,8573,3461,18475,7664,1892,162,9233,1892,162,9233,2075,162,9050,2267,162,8858,2460,162,8665,2851,162,8274,3680,162,7445,1892,162,9233,2075,333,9050,2267,909,8858,2460,3083,8665,2851,8329,8274,3680,20813,7445
scene-0632_CAM_FRONT_b39f4a38_3b73acef,scene-0632,scene-0632,231,128,3928,231,128,3928,2046,128,2113,2462,128,1697,2815,128,1344,3112,128,1047,3372,128,787,231,128,3928,2046,287,2113,2462,534,1697,2815,1122,1344,3112,4358,1047,3372,9546,787,2259,402,1900,2259,402,1900,2550,402,1609,2868,402,1291,3029,402,1130,3216,402,943,3418,402,741,2259,402,1900,2550,688,1609,2868,1296,1291,3029,2986,1130,3216,6044,943,3418,9798,741
scene-0632_CAM_FRONT_d7f6efdc_255cd0f1,scene-0632,scene-0632,1303,960,5004,1303,960,5004,2630,960,3677,3353,960,2954,3563,960,2744,3813,960,2494,4180,960,2127,1303,960,5004,2630,1676,3677,3353,2724,2954,3563,4593,2744,3813,8619,2494,4180,13519,2127,2906,1857,3401,2906,1857,3401,3489,1857,2818,3630,1857,2677,3756,1857,2551,3943,1857,2364,4248,1857,2059,2906,1857,3401,3489,2958,2818,3630,4896,2677,3756,7043,2551,3943,10547,2364,4248,14026,2059
scene-0633_CAM_FRONT_21af4cef_3b17af9e,scene-0633,scene-0633,448,736,7645,448,736,7645,1869,736,6224,3869,736,4224,4506,736,3587,5261,736,2832,6170,736,1923,448,736,7645,1869,1667,6224,3869,2883,4224,4506,4962,3587,5261,11067,2832,6170,27633,1923,2553,2414,5540,2553,2414,5540,4194,2414,3899,4636,2414,3457,5080,2414,3013,5580,2414,2513,6300,2414,1793,2553,2414,5540,4194,3850,3899,4636,5708,3457,5080,8819,3013,5580,16590,2513,6300,29900,1793
scene-0633_CAM_FRONT_3cd58b93_f334e3c6,scene-0633,scene-0633,215,592,8844,215,592,8844,671,592,8388,2132,592,6927,4001,592,5058,5829,592,3230,8291,592,768,215,592,8844,671,1264,8388,2132,2072,6927,4001,3110,5058,5829,6407,3230,8291,23451,768,918,1679,8141,918,1679,8141,2593,1679,6466,4398,1679,4661,5301,1679,3758,6861,1679,2198,8522,1679,537,918,1679,8141,2593,2540,6466,4398,3428,4661,5301,4685,3758,6861,10728,2198,8522,26011,537
scene-0633_CAM_FRONT_4269e4e8_511bbef9,scene-0633,scene-0633,50,27,3754,50,27,3754,391,27,3413,1377,27,2427,1554,27,2250,1825,27,1979,2347,27,1457,50,27,3754,391,95,3413,1377,241,2427,1554,538,2250,1825,1725,1979,2347,4043,1457,543,204,3261,543,204,3261,1484,204,2320,1597,204,2207,1752,204,2052,1997,204,1807,2526,204,1278,543,204,3261,1484,404,2320,1597,633,2207,1752,1077,2052,1997,2806,1807,2526,4170,1278
scene-0633_CAM_FRONT_5406def8_3f2c2941,scene-0633,scene-0633,133,805,8305,133,805,8305,315,805,8123,892,805,7546,1838,805,6600,3152,805,5286,5951,805,2487,133,805,8305,315,1505,8123,892,2252,7546,1838,3328,6600,3152,6045,5286,5951,17218,2487,439,1924,7999,439,1924,7999,1233,1924,7205,2055,1924,6383,2734,1924,5704,3981,1924,4457,6367,1924,2071,439,1924,7999,1233,2741,7205,2055,3659,6383,2734,5124,5704,3981,8723,4457,6367,20908,2071
scene-0633_CAM_FRONT_9fde5c65_22a2197b,scene-0633,scene-0633,47,115,8158,47,115,8158,115,115,8090,449,115,7756,916,115,7289,1751,115,6454,3979,115,4226,47,115,8158,115,311,8090,449,562,7756,916,942,7289,1751,2289,6454,3979,9735,4226,180,463,8025,180,463,8025,686,463,7519,1002,463,7203,1439,463,6766,2406,463,5799,4481,463,3724,180,463,8025,686,747,7519,1002,1098,7203,1439,1794,6766,2406,4032,5799,4481,11848,3724
