clip_id,group,unit,B-R_btp,B-R_bfp,B-R_bfn,B-R_oracle_r0_btp,B-R_oracle_r0_bfp,B-R_oracle_r0_bfn,B-R_oracle_r0.4_btp,B-R_oracle_r0.4_bfp,B-R_oracle_r0.4_bfn,B-R_oracle_r0.8_btp,B-R_oracle_r0.8_bfp,B-R_oracle_r0.8_bfn,B-R_oracle_r1.2_btp,B-R_oracle_r1.2_bfp,B-R_oracle_r1.2_bfn,B-R_oracle_r2_btp,B-R_oracle_r2_bfp,B-R_oracle_r2_bfn,B-R_oracle_r4_btp,B-R_oracle_r4_bfp,B-R_oracle_r4_bfn,B-R_morph_r0_btp,B-R_morph_r0_bfp,B-R_morph_r0_bfn,B-R_morph_r0.4_btp,B-R_morph_r0.4_bfp,B-R_morph_r0.4_bfn,B-R_morph_r0.8_btp,B-R_morph_r0.8_bfp,B-R_morph_r0.8_bfn,B-R_morph_r1.2_btp,B-R_morph_r1.2_bfp,B-R_morph_r1.2_bfn,B-R_morph_r2_btp,B-R_morph_r2_bfp,B-R_morph_r2_bfn,B-R_morph_r4_btp,B-R_morph_r4_bfp,B-R_morph_r4_bfn,B-D_btp,B-D_bfp,B-D_bfn,B-D_oracle_r0_btp,B-D_oracle_r0_bfp,B-D_oracle_r0_bfn,B-D_oracle_r0.4_btp,B-D_oracle_r0.4_bfp,B-D_oracle_r0.4_bfn,B-D_oracle_r0.8_btp,B-D_oracle_r0.8_bfp,B-D_oracle_r0.8_bfn,B-D_oracle_r1.2_btp,B-D_oracle_r1.2_bfp,B-D_oracle_r1.2_bfn,B-D_oracle_r2_btp,B-D_oracle_r2_bfp,B-D_oracle_r2_bfn,B-D_oracle_r4_btp,B-D_oracle_r4_bfp,B-D_oracle_r4_bfn,B-D_morph_r0_btp,B-D_morph_r0_bfp,B-D_morph_r0_bfn,B-D_morph_r0.4_btp,B-D_morph_r0.4_bfp,B-D_morph_r0.4_bfn,B-D_morph_r0.8_btp,B-D_morph_r0.8_bfp,B-D_morph_r0.8_bfn,B-D_morph_r1.2_btp,B-D_morph_r1.2_bfp,B-D_morph_r1.2_bfn,B-D_morph_r2_btp,B-D_morph_r2_bfp,B-D_morph_r2_bfn,B-D_morph_r4_btp,B-D_morph_r4_bfp,B-D_morph_r4_bfn
2013_05_28_drive_0006_sync_002285,21,block021,2814,3126,75544,2814,3126,75544,9651,3126,68707,15310,3126,63048,19166,3126,59192,25213,3126,53145,35310,3126,43048,2814,3126,75544,9651,9544,68707,15310,16576,63048,19166,24506,59192,25213,40947,53145,35310,72882,43048,12307,12695,66051,12307,12695,66051,16907,12695,61451,20320,12695,58038,23538,12695,54820,28744,12695,49614,37756,12695,40602,12307,12695,66051,16907,19636,61451,20320,27400,58038,23538,36038,54820,28744,52911,49614,37756,79660,40602
2013_05_28_drive_0006_sync_002290,21,block021,2998,3689,68582,2998,3689,68582,10229,3689,61351,16586,3689,54994,22283,3689,49297,31104,3689,40476,48777,3689,22803,2998,3689,68582,10229,12892,61351,16586,22834,54994,22283,33310,49297,31104,54685,40476,48777,106023,22803,13237,18090,58343,13237,18090,58343,18824,18090,52756,24202,18090,47378,28706,18090,42874,37950,18090,33630,51559,18090,20021,13237,18090,58343,18824,27147,52756,24202,37187,47378,28706,48340,42874,37950,71001,33630,51559,116101,20021
2013_05_28_drive_0006_sync_002295,22,block022,3420,4121,60017,3420,4121,60017,12134,4121,51303,19660,4121,43777,26673,4121,36764,35154,4121,28283,47787,4121,15650,3420,4121,60017,12134,15661,51303,19660,27881,43777,26673,41663,36764,35154,70088,28283,47787,116719,15650,16118,22095,47319,16118,22095,47319,22850,22095,40587,28801,22095,34636,33248,22095,30189,40078,22095,23359,49986,22095,13451,16118,22095,47319,22850,33492,40587,28801,46887,34636,33248,61960,30189,40078,87484,23359,49986,126354,13451
2013_05_28_drive_0006_sync_002300,22,block022,3609,6195,52450,3609,6195,52450,12077,6195,43982,19903,6195,36156,26892,6195,29167,35058,6195,21001,47110,6195,8949,3609,6195,52450,12077,22492,43982,19903,40573,36156,26892,58855,29167,35058,88436,21001,47110,137548,8949,16251,31478,39808,16251,31478,39808,22924,31478,33135,28999,31478,27060,33154,31478,22905,39017,31478,17042,49445,31478,6614,16251,31478,39808,22924,48092,33135,28999,64591,27060,33154,80171,22905,39017,105932,17042,49445,146764,6614
2013_05_28_drive_0006_sync_002305,22,block022,3889,8148,48934,3889,8148,48934,13509,8148,39314,22215,8148,30608,28625,8148,24198,36496,8148,16327,45599,8148,7224,3889,8148,48934,13509,28900,39314,22215,48650,30608,28625,68505,24198,36496,100230,16327,45599,143848,7224,17710,38662,35113,17710,38662,35113,25249,38662,27574,30401,38662,22422,34244,38662,18579,40544,38662,12279,47135,38662,5688,17710,38662,35113,25249,56363,27574,30401,74623,22422,34244,91276,18579,40544,116681,12279,47135,150321,5688
2013_05_28_drive_0006_sync_002310,22,block022,3189,9068,42766,3189,9068,42766,11194,9068,34761,19872,9068,26083,25912,9068,20043,32578,9068,13377,41139,9068,4816,3189,9068,42766,11194,31714,34761,19872,53749,26083,25912,76671,20043,32578,113701,13377,41139,154746,4816,15195,42960,30760,15195,42960,30760,22488,42960,23467,27618,42960,18337,31234,42960,14721,35677,42960,10278,42037,42960,3918,15195,42960,30760,22488,62611,23467,27618,83499,18337,31234,103041,14721,35677,130717,10278,42037,159379,3918
2013_05_28_drive_0006_sync_002315,22,block022,3090,10288,38668,3090,10288,38668,12199,10288,29559,20732,10288,21026,26199,10288,15559,31135,10288,10623,38490,10288,3268,3090,10288,38668,12199,34310,29559,20732,57590,21026,26199,79565,15559,31135,112668,10623,38490,149012,3268,16379,46024,25379,16379,46024,25379,23325,46024,18433,27530,46024,14228,30023,46024,11735,33780,46024,7978,39292,46024,2466,16379,46024,25379,23325,66012,18433,27530,85696,14228,30023,103033,11735,33780,128223,7978,39292,154275,2466
2013_05_28_drive_0006_sync_002320,22,block022,3302,10349,36798,3302,10349,36798,12924,10349,27176,20786,10349,19314,26393,10349,13707,31920,10349,8180,37589,10349,2511,3302,10349,36798,12924,34425,27176,20786,58621,19314,26393,80647,13707,31920,114362,8180,37589,147875,2511,17089,46514,23011,17089,46514,23011,23297,46514,16803,27841,46514,12259,30594,46514,9506,34318,46514,5782,38101,46514,1999,17089,46514,23011,23297,67440,16803,27841,87026,12259,30594,104899,9506,34318,129596,5782,38101,152361,1999
2013_05_28_drive_0006_sync_002325,22,block022,2605,9023,37859,2605,9023,37859,10757,9023,29707,18032,9023,22432,22644,9023,17820,27519,9023,12945,35150,9023,5314,2605,9023,37859,10757,31171,29707,18032,53873,22432,22644,76505,17820,27519,112339,12945,35150,154252,5314,14647,42610,25817,14647,42610,25817,20230,42610,20234,23807,42610,16657,26319,42610,14145,29898,42610,10566,36222,42610,4242,14647,42610,25817,20230,62732,20234,23807,83389,16657,26319,102323,14145,29898,130323,10566,36222,160445,4242
2013_05_28_drive_0006_sync_002330,22,block022,2767,8588,39365,2767,8588,39365,10985,8588,31147,18409,8588,23723,23124,8588,19008,28173,8588,13959,35512,8588,6620,2767,8588,39365,10985,31119,31147,18409,56355,23723,23124,80138,19008,28173,112138,13959,35512,160269,6620,14607,43957,27525,14607,43957,27525,20720,43957,21412,24510,43957,17622,27087,43957,15045,30795,43957,11337,36655,43957,5477,14607,43957,27525,20720,66425,21412,24510,86422,17622,27087,103186,15045,30795,130202,11337,36655,166177,5477
2013_05_28_drive_0006_sync_002335,22,block022,2789,9139,39640,2789,9139,39640,11007,9139,31422,18290,9139,24139,22983,9139,19446,27970,9139,14459,34314,9139,8115,2789,9139,39640,11007,29009,31422,18290,50491,24139,22983,71663,19446,27970,100249,14459,34314,131142,8115,14942,39114,27487,14942,39114,27487,20481,39114,21948,24411,39114,18018,26958,39114,15471,30345,39114,12084,35761,39114,6668,14942,39114,27487,20481,59244,21948,24411,77458,18018,26958,92747,15471,30345,113506,12084,35761,135428,6668
2013_05_28_drive_0006_sync_002380,22,block022,1887,4031,55591,1887,4031,55591,6500,4031,50978,11359,4031,46119,16469,4031,41009,21209,4031,36269,26799,4031,30679,1887,4031,55591,6500,11402,50978,11359,18489,46119,16469,25952,41009,21209,40196,36269,26799,62085,30679,8943,14979,48535,8943,14979,48535,13799,14979,43679,17836,14979,39642,20192,14979,37286,23171,14979,34307,27724,14979,29754,8943,14979,48535,13799,21247,43679,17836,28436,39642,20192,36075,37286,23171,48267,34307,27724,66467,29754
2013_05_28_drive_0006_sync_002385,22,block022,2331,4058,50426,2331,4058,50426,7051,4058,45706,12032,4058,40725,16452,4058,36305,21473,4058,31284,26911,4058,25846,2331,4058,50426,7051,11118,45706,12032,18271,40725,16452,25911,36305,21473,38678,31284,26911,62248,25846,9608,14736,43149,9608,14736,43149,14179,14736,38578,17670,14736,35087,20367,14736,32390,23657,14736,29100,27843,14736,24914,9608,14736,43149,14179,21303,38578,17670,28315,35087,20367,35160,32390,23657,46274,29100,27843,67339,24914
2013_05_28_drive_0006_sync_002390,22,block022,1820,3728,48199,1820,3728,48199,6028,3728,43991,10353,3728,39666,14073,3728,35946,18751,3728,31268,26945,3728,23074,1820,3728,48199,6028,11218,43991,10353,20061,39666,14073,30298,35946,18751,47501,31268,26945,79632,23074,8021,15416,41998,8021,15416,41998,12057,15416,37962,15245,15416,34774,17764,15416,32255,21017,15416,29002,28249,15416,21770,8021,15416,41998,12057,24270,37962,15245,33627,34774,17764,42617,32255,21017,58804,29002,28249,85541,21770
2013_05_28_drive_0006_sync_002395,22,block022,1625,3988,46948,1625,3988,46948,6551,3988,42022,10436,3988,38137,14077,3988,34496,20568,3988,28005,30377,3988,18196,1625,3988,46948,6551,12994,42022,10436,24564,38137,14077,36616,34496,20568,55314,28005,30377,91217,18196,8529,18415,40044,8529,18415,40044,11917,18415,36656,15383,18415,33190,18760,18415,29813,24128,18415,24445,31825,18415,16748,8529,18415,40044,11917,29644,36656,15383,40121,33190,18760,49963,29813,24128,67746,24445,31825,97927,16748
2013_05_28_drive_0006_sync_002400,22,block022,2436,4277,46343,2436,4277,46343,7085,4277,41694,10894,4277,37885,14537,4277,34242,21856,4277,26923,29325,4277,19454,2436,4277,46343,7085,14734,41694,10894,26051,37885,14537,37153,34242,21856,55994,26923,29325,87480,19454,8914,20194,39865,8914,20194,39865,12404,20194,36375,15680,20194,33099,19247,20194,29532,25454,20194,23325,30241,20194,18538,8914,20194,39865,12404,30300,36375,15680,40742,33099,19247,50724,29532,25454,67896,23325,30241,91046,18538
2013_05_28_drive_0006_sync_002405,22,block022,2496,4392,49319,2496,4392,49319,6885,4392,44930,10356,4392,41459,13868,4392,37947,20573,4392,31242,28077,4392,23738,2496,4392,49319,6885,14025,44930,10356,24597,41459,13868,34894,37947,20573,52483,31242,28077,76409,23738,8497,18905,43318,8497,18905,43318,11533,18905,40282,15158,18905,36657,18497,18905,33318,24066,18905,27749,29241,18905,22574,8497,18905,43318,11533,28668,40282,15158,37968,36657,18497,47202,33318,24066,62710,27749,29241,79510,22574
2013_05_28_drive_0006_sync_002410,22,block022,2864,4770,45241,2864,4770,45241,8214,4770,39891,12560,4770,35545,15960,4770,32145,21338,4770,26767,25061,4770,23044,2864,4770,45241,8214,15119,39891,12560,24027,35545,15960,32472,32145,21338,44106,26767,25061,55784,23044,10051,19063,38054,10051,19063,38054,13792,19063,34313,17010,19063,31095,19958,19063,28147,23049,19063,25056,25682,19063,22423,10051,19063,38054,13792,26980,34313,17010,34788,31095,19958,40960,28147,23049,49391,25056,25682,57898,22423
2013_05_28_drive_0006_sync_002415,22,block022,2814,4607,47709,2814,4607,47709,7479,4607,43044,11604,4607,38919,15249,4607,35274,17995,4607,32528,21187,4607,29336,2814,4607,47709,7479,14335,43044,11604,21708,38919,15249,28176,35274,17995,38639,32528,21187,51629,29336,9034,17216,41489,9034,17216,41489,12812,17216,37711,15939,17216,34584,17349,17216,33174,19176,17216,31347,22013,17216,28510,9034,17216,41489,12812,23840,37711,15939,29871,34584,17349,35455,33174,19176,43872,31347,22013,53993,28510
2013_05_28_drive_0006_sync_002420,22,block022,1987,4907,49408,1987,4907,49408,7018,4907,44377,10701,4907,40694,13652,4907,37743,16787,4907,34608,22155,4907,29240,1987,4907,49408,7018,14291,44377,10701,23438,40694,13652,32052,37743,16787,46039,34608,22155,65833,29240,8539,17621,42856,8539,17621,42856,11622,17621,39773,14372,17621,37023,15925,17621,35470,18339,17621,33056,23193,17621,28202,8539,17621,42856,11622,26233,39773,14372,34379,37023,15925,41861,35470,18339,53193,33056,23193,69090,28202
2013_05_28_drive_0006_sync_002425,22,block022,1323,4623,48811,1323,4623,48811,5437,4623,44697,9257,4623,40877,11311,4623,38823,14448,4623,35686,21066,4623,29068,1323,4623,48811,5437,13273,44697,9257,20641,40877,11311,27981,38823,14448,41577,35686,21066,64354,29068,6815,15638,43319,6815,15638,43319,10062,15638,40072,11741,15638,38393,13333,15638,36801,16711,15638,33423,22299,15638,27835,6815,15638,43319,10062,22730,40072,11741,29978,38393,13333,37091,36801,16711,49104,33423,22299,68545,27835
2013_05_28_drive_0006_sync_002430,22,block022,987,4348,52271,987,4348,52271,6091,4348,47167,9422,4348,43836,12374,4348,40884,16360,4348,36898,21408,4348,31850,987,4348,52271,6091,12672,47167,9422,20655,43836,12374,28015,40884,16360,41134,36898,21408,63837,31850,7721,15887,45537,7721,15887,45537,10385,15887,42873,13254,15887,40004,15365,15887,37893,18020,15887,35238,22249,15887,31009,7721,15887,45537,10385,23342,42873,13254,30178,40004,15365,36887,37893,18020,48776,35238,22249,66072,31009
2013_05_28_drive_0006_sync_002435,23,block023,1697,4817,55732,1697,4817,55732,5982,4817,51447,10667,4817,46762,13584,4817,43845,16647,4817,40782,21890,4817,35539,1697,4817,55732,5982,14153,51447,10667,21218,46762,13584,28433,43845,16647,42262,40782,21890,66812,35539,7922,17069,49507,7922,17069,49507,11850,17069,45579,14256,17069,43173,15775,17069,41654,18582,17069,38847,22722,17069,34707,7922,17069,49507,11850,23655,45579,14256,30690,43173,15775,37976,41654,18582,50176,38847,22722,70566,34707
2013_05_28_drive_0006_sync_002440,23,block023,1069,5276,57897,1069,5276,57897,5006,5276,53960,10693,5276,48273,14800,5276,44166,18912,5276,40054,23454,5276,35512,1069,5276,57897,5006,16799,53960,10693,26886,48273,14800,36501,44166,18912,53229,40054,23454,77801,35512,7314,20946,51652,7314,20946,51652,12681,20946,46285,15743,20946,43223,18065,20946,40901,20379,20946,38587,24394,20946,34572,7314,20946,51652,12681,30079,46285,15743,39358,43223,18065,48073,40901,20379,62590,38587,24394,82155,34572
2013_05_28_drive_0006_sync_002445,23,block023,1060,4735,59707,1060,4735,59707,4535,4735,56232,7894,4735,52873,12389,4735,48378,17051,4735,43716,20632,4735,40135,1060,4735,59707,4535,16431,56232,7894,27468,52873,12389,36774,48378,17051,50985,43716,20632,72492,40135,5966,20649,54801,5966,20649,54801,9056,20649,51711,13569,20649,47198,16036,20649,44731,18187,20649,42580,21403,20649,39364,5966,20649,54801,9056,30955,51711,13569,39367,47198,16036,47031,44731,18187,57993,42580,21403,77485,39364
2013_05_28_drive_0006_sync_002450,23,block023,1322,4464,58138,1322,4464,58138,4507,4464,54953,6992,4464,52468,9471,4464,49989,13060,4464,46400,16767,4464,42693,1322,4464,58138,4507,13247,54953,6992,22082,52468,9471,30903,49989,13060,42937,46400,16767,62077,42693,5669,16667,53791,5669,16667,53791,7785,16667,51675,10323,16667,49137,12252,16667,47208,14579,16667,44881,17642,16667,41818,5669,16667,53791,7785,25275,51675,10323,33211,49137,12252,39624,47208,14579,49023,44881,17642,67005,41818
2013_05_28_drive_0006_sync_002455,23,block023,1367,3499,59820,1367,3499,59820,4818,3499,56369,7410,3499,53777,10413,3499,50774,15935,3499,45252,23126,3499,38061,1367,3499,59820,4818,12042,56369,7410,20888,53777,10413,29934,50774,15935,45015,45252,23126,76079,38061,6075,15474,55112,6075,15474,55112,8449,15474,52738,11622,15474,49565,14327,15474,46860,18692,15474,42495,24254,15474,36933,6075,15474,55112,8449,24051,52738,11622,32669,49565,14327,40677,46860,18692,54554,42495,24254,81454,36933
2013_05_28_drive_0006_sync_002460,23,block023,1327,4394,59591,1327,4394,59591,5638,4394,55280,9288,4394,51630,13037,4394,47881,17534,4394,43384,21515,4394,39403,1327,4394,59591,5638,14857,55280,9288,25492,51630,13037,36156,47881,17534,53379,43384,21515,83162,39403,7305,19610,53613,7305,19610,53613,10564,19610,50354,14143,19610,46775,16758,19610,44160,18902,19610,42016,22790,19610,38128,7305,19610,53613,10564,29630,50354,14143,39446,46775,16758,48487,44160,18902,64556,42016,22790,88159,38128
2013_05_28_drive_0006_sync_002465,23,block023,1844,4364,61012,1844,4364,61012,6827,4364,56029,11205,4364,51651,14744,4364,48112,20761,4364,42095,27171,4364,35685,1844,4364,61012,6827,14046,56029,11205,24602,51651,14744,36838,48112,20761,55622,42095,27171,84148,35685,9043,18817,53813,9043,18817,53813,12762,18817,50094,15976,18817,46880,19412,18817,43444,23157,18817,39699,28399,18817,34457,9043,18817,53813,12762,29284,50094,15976,40702,46880,19412,50721,43444,23157,65498,39699,28399,88012,34457
2013_05_28_drive_0006_sync_002470,23,block023,3181,5759,60266,3181,5759,60266,10818,5759,52629,15546,5759,47901,19263,5759,44184,23430,5759,40017,29542,5759,33905,3181,5759,60266,10818,17769,52629,15546,29196,47901,19263,40710,44184,23430,59443,40017,29542,86774,33905,13413,23645,50034,13413,23645,50034,17142,23645,46305,20220,23645,43227,22389,23645,41058,25726,23645,37721,30886,23645,32561,13413,23645,50034,17142,33839,46305,20220,44498,43227,22389,54542,41058,25726,69122,37721,30886,91618,32561
2013_05_28_drive_0006_sync_002475,23,block023,2763,5642,60891,2763,5642,60891,10226,5642,53428,15947,5642,47707,19379,5642,44275,24291,5642,39363,33821,5642,29833,2763,5642,60891,10226,20227,53428,15947,34632,47707,19379,46895,44275,24291,63759,39363,33821,92966,29833,13344,27291,50310,13344,27291,50310,17420,27291,46234,20493,27291,43161,23077,27291,40577,27361,27291,36293,35593,27291,28061,13344,27291,50310,17420,39819,46234,20493,50305,43161,23077,59223,40577,27361,72479,36293,35593,98558,28061
2013_05_28_drive_0006_sync_002480,23,block023,2832,4217,57752,2832,4217,57752,9347,4217,51237,14106,4217,46478,17800,4217,42784,23870,4217,36714,32314,4217,28270,2832,4217,57752,9347,16710,51237,14106,28768,46478,17800,40099,42784,23870,58892,36714,32314,90247,28270,11827,22723,48757,11827,22723,48757,15707,22723,44877,18938,22723,41646,22158,22723,38426,27044,22723,33540,33279,22723,27305,11827,22723,48757,15707,33193,44877,18938,43655,41646,22158,53701,38426,27044,70141,33540,33279,93927,27305
2013_05_28_drive_0006_sync_002485,23,block023,2512,4809,60421,2512,4809,60421,9564,4809,53369,16480,4809,46453,21054,4809,41879,26820,4809,36113,34503,4809,28430,2512,4809,60421,9564,15896,53369,16480,27057,46453,21054,38786,41879,26820,58051,36113,34503,86312,28430,12996,21051,49937,12996,21051,49937,18602,21051,44331,22291,21051,40642,25302,21051,37631,29740,21051,33193,35665,21051,27268,12996,21051,49937,18602,31424,44331,22291,42523,40642,25302,52883,37631,29740,68696,33193,35665,89811,27268
2013_05_28_drive_0006_sync_002490,23,block023,2815,5130,58018,2815,5130,58018,9336,5130,51497,15627,5130,45206,19782,5130,41051,24077,5130,36756,31098,5130,29735,2815,5130,58018,9336,17624,51497,15627,29399,45206,19782,41403,41051,24077,58218,36756,31098,78701,29735,12592,23389,48241,12592,23389,48241,17589,23389,43244,20846,23389,39987,23076,23389,37757,26390,23389,34443,32578,23389,28255,12592,23389,48241,17589,34087,43244,20846,44804,39987,23076,53750,37757,26390,66271,34443,32578,81304,28255
2013_05_28_drive_0006_sync_002495,23,block023,2918,4554,61146,2918,4554,61146,9529,4554,54535,16260,4554,47804,20462,4554,43602,24388,4554,39676,32110,4554,31954,2918,4554,61146,9529,17003,54535,16260,28309,47804,20462,38931,43602,24388,53610,39676,32110,74141,31954,12815,22504,51249,12815,22504,51249,18426,22504,45638,21371,22504,42693,23393,22504,40671,26742,22504,37322,33562,22504,30502,12815,22504,51249,18426,32536,45638,21371,41771,42693,23393,49561,40671,26742,61199,37322,33562,77618,30502
2013_05_28_drive_0006_sync_002500,23,block023,2043,4625,60783,2043,4625,60783,7293,4625,55533,12855,4625,49971,16732,4625,46094,20388,4625,42438,29021,4625,33805,2043,4625,60783,7293,17217,55533,12855,27558,49971,16732,37380,46094,20388,52212,42438,29021,74009,33805,9525,22221,53301,9525,22221,53301,14787,22221,48039,17516,22221,45310,19321,22221,43505,23206,22221,39620,30461,22221,32365,9525,22221,53301,14787,31164,48039,17516,40219,45310,19321,47925,43505,23206,60628,39620,30461,77497,32365
2013_05_28_drive_0006_sync_002505,23,block023,1515,4864,61535,1515,4864,61535,8509,4864,54541,14987,4864,48063,17973,4864,45077,23030,4864,40020,29194,4864,33856,1515,4864,61535,8509,17520,54541,14987,28341,48063,17973,37548,45077,23030,51395,40020,29194,75127,33856,11364,22259,51686,11364,22259,51686,16271,22259,46779,18902,22259,44148,21640,22259,41410,25554,22259,37496,30227,22259,32823,11364,22259,51686,16271,31628,46779,18902,39881,44148,21640,47180,41410,25554,59362,37496,30227,78774,32823
2013_05_28_drive_0006_sync_002510,23,block023,1716,5319,60838,1716,5319,60838,8681,5319,53873,15385,5319,47169,18796,5319,43758,23720,5319,38834,31386,5319,31168,1716,5319,60838,8681,17921,53873,15385,28307,47169,18796,37796,43758,23720,53741,38834,31386,77310,31168,11871,22646,50683,11871,22646,50683,17046,22646,45508,19782,22646,42772,22303,22646,40251,26561,22646,35993,32520,22646,30034,11871,22646,50683,17046,31788,45508,19782,40499,42772,22303,48978,40251,26561,62822,35993,32520,80926,30034
2013_05_28_drive_0006_sync_002515,23,block023,2707,4996,57318,2707,4996,57318,12479,4996,47546,18573,4996,41452,21873,4996,38152,26811,4996,33214,33447,4996,26578,2707,4996,57318,12479,15780,47546,18573,26832,41452,21873,38056,38152,26811,56886,33214,33447,85326,26578,16176,20630,43849,16176,20630,43849,20102,20630,39923,22972,20630,37053,25487,20630,34538,29211,20630,30814,35411,20630,24614,16176,20630,43849,20102,31191,39923,22972,41645,37053,25487,51754,34538,29211,66966,30814,35411,90414,24614
2013_05_28_drive_0006_sync_002520,23,block023,2669,5244,60771,2669,5244,60771,9395,5244,54045,16063,5244,47377,20552,5244,42888,25468,5244,37972,32256,5244,31184,2669,5244,60771,9395,16352,54045,16063,25972,47377,20552,35725,42888,25468,51604,37972,32256,78050,31184,12223,20853,51217,12223,20853,51217,17972,20853,45468,21676,20853,41764,24371,20853,39069,27627,20853,35813,33698,20853,29742,12223,20853,51217,17972,29697,45468,21676,38746,41764,24371,47249,39069,27627,61702,35813,33698,81546,29742
2013_05_28_drive_0006_sync_002525,23,block023,2337,5849,59075,2337,5849,59075,8106,5849,53306,13830,5849,47582,17898,5849,43514,21809,5849,39603,28622,5849,32790,2337,5849,59075,8106,17830,53306,13830,27044,47582,17898,36816,43514,21809,54603,39603,28622,78586,32790,10640,22613,50772,10640,22613,50772,15675,22613,45737,18814,22613,42598,20813,22613,40599,23981,22613,37431,30339,22613,31073,10640,22613,50772,15675,30688,45737,18814,40138,42598,20813,49514,40599,23981,64240,37431,30339,81593,31073
2013_05_28_drive_0006_sync_002530,23,block023,2842,5868,58371,2842,5868,58371,8881,5868,52332,13992,5868,47221,17726,5868,43487,21483,5868,39730,27347,5868,33866,2842,5868,58371,8881,16381,52332,13992,25584,47221,17726,36042,43487,21483,54665,39730,27347,75841,33866,11223,20821,49990,11223,20821,49990,15600,20821,45613,18609,20821,42604,20557,20821,40656,23601,20821,37612,28768,20821,32445,11223,20821,49990,15600,29304,45613,18609,39441,42604,20557,49552,40656,23601,63578,37612,28768,79217,32445
2013_05_28_drive_0006_sync_002535,24,block024,3263,5664,57485,3263,5664,57485,9564,5664,51184,13982,5664,46766,16920,5664,43828,20920,5664,39828,27162,5664,33586,3263,5664,57485,9564,16670,51184,13982,26448,46766,16920,36596,43828,20920,53371,39828,27162,76882,33586,12079,21613,48669,12079,21613,48669,15340,21613,45408,17808,21613,42940,19899,21613,40849,23158,21613,37590,28500,21613,32248,12079,21613,48669,15340,30595,45408,17808,39895,42940,19899,48858,40849,23158,62563,37590,28500,80785,32248
2013_05_28_drive_0006_sync_002540,24,block024,1775,5962,55234,1775,5962,55234,6346,5962,50663,10673,5962,46336,14853,5962,42156,21884,5962,35125,33362,5962,23647,1775,5962,55234,6346,19524,50663,10673,32027,46336,14853,46336,42156,21884,71235,35125,33362,109147,23647,8684,25821,48325,8684,25821,48325,12498,25821,44511,16317,25821,40692,20175,25821,36834,25746,25821,31263,35361,25821,21648,8684,25821,48325,12498,37536,44511,16317,51220,40692,20175,64462,36834,25746,84583,31263,35361,115025,21648
2013_05_28_drive_0006_sync_002545,24,block024,1843,5758,53588,1843,5758,53588,7085,5758,48346,11844,5758,43587,16513,5758,38918,23610,5758,31821,32928,5758,22503,1843,5758,53588,7085,18082,48346,11844,29271,43587,16513,41039,38918,23610,59859,31821,32928,94864,22503,9758,23632,45673,9758,23632,45673,13890,23632,41541,18223,23632,37208,22002,23632,33429,26802,23632,28629,34845,23632,20586,9758,23632,45673,13890,34015,41541,18223,44862,37208,22002,54880,33429,26802,71025,28629,34845,101317,20586
2013_05_28_drive_0006_sync_002550,24,block024,2640,6336,49538,2640,6336,49538,10292,6336,41886,16473,6336,35705,20346,6336,31832,25291,6336,26887,32788,6336,19390,2640,6336,49538,10292,22196,41886,16473,33840,35705,20346,45212,31832,25291,64126,26887,32788,93548,19390,13776,28143,38402,13776,28143,38402,18365,28143,33813,21451,28143,30727,24053,28143,28125,27808,28143,24370,33957,28143,18221,13776,28143,38402,18365,38037,33813,21451,48615,30727,24053,58608,28125,27808,74599,24370,33957,96730,18221
2013_05_28_drive_0006_sync_002555,24,block024,3066,6449,46265,3066,6449,46265,9860,6449,39471,14888,6449,34443,18537,6449,30794,23592,6449,25739,30504,6449,18827,3066,6449,46265,9860,21329,39471,14888,32338,34443,18537,43351,30794,23592,61215,25739,30504,85190,18827,12526,26860,36805,12526,26860,36805,16509,26860,32822,19613,26860,29718,22165,26860,27166,26418,26860,22913,31366,26860,17965,12526,26860,36805,16509,36375,32822,19613,46553,29718,22165,56135,27166,26418,69693,22913,31366,88982,17965
2013_05_28_drive_0006_sync_002560,24,block024,3449,6615,40525,3449,6615,40525,10071,6615,33903,14682,6615,29292,19083,6615,24891,26609,6615,17365,34809,6615,9165,3449,6615,40525,10071,21186,33903,14682,34192,29292,19083,48625,24891,26609,73031,17365,34809,113277,9165,12337,27539,31637,12337,27539,31637,16409,27539,27565,20520,27539,23454,24791,27539,19183,29647,27539,14327,36009,27539,7965,12337,27539,31637,16409,39703,27565,20520,53349,23454,24791,66391,19183,29647,86140,14327,36009,118984,7965
2013_05_28_drive_0006_sync_002565,24,block024,1288,6057,33464,1288,6057,33464,5598,6057,29154,9913,6057,24839,13750,6057,21002,20587,6057,14165,26209,6057,8543,1288,6057,33464,5598,20153,29154,9913,32935,24839,13750,46056,21002,20587,65770,14165,26209,93243,8543,7643,26247,27109,7643,26247,27109,11541,26247,23211,15072,26247,19680,19060,26247,15692,22876,26247,11876,26929,26247,7823,7643,26247,27109,11541,37740,23211,15072,49886,19680,19060,60511,15692,22876,75873,11876,26929,96806,7823
