clip_id,frame,n_valid,s_frame,mad_log,moge_mask_fraction,lingbot_conf_fraction,fov_x_deg
08_002700_002720_s5,2,65824,26.27875615763546,0.04260663580577573,0.9723461866319009,0.8335380835380836,84.5132827758789
08_002700_002720_s5,3,60014,26.397293457435797,0.032884337305543854,0.9659655016797873,0.7620844406558692,85.07279968261719
08_002700_002720_s5,4,56654,24.82410882807138,0.05110127495926209,0.9687860402146117,0.7104372461515319,87.72959899902344
08_002725_002745_s5,0,59986,28.61650121085456,0.03812693132752587,0.9736373664945094,0.7549766835481121,84.2528076171875
08_002725_002745_s5,1,62747,27.625534188034184,0.030091814471493006,0.9770596199167628,0.7875319661033947,86.4189224243164
08_002725_002745_s5,2,58878,26.55642128148225,0.05261409958787411,0.9812841598555885,0.7383167026024169,84.14981842041016
08_002725_002745_s5,3,60674,24.73541118421053,0.057546569994537,0.9844933059218773,0.7606052248909392,86.33989715576172
08_002725_002745_s5,4,60431,25.6026240096089,0.04293780270963943,0.9851075565361279,0.7576844005415434,87.13934326171875
08_002750_002770_s5,0,62964,24.86381802107391,0.043239516988105686,0.9892192749335607,0.7894123251266109,85.01799774169922
08_002750_002770_s5,1,70976,23.4395025440044,0.035061273911894286,0.9911121696835983,0.8899864614150328,89.036376953125
08_002750_002770_s5,2,74039,23.705791790287318,0.05387903496295188,0.9940706012134584,0.9304141804141804,88.45600128173828
08_002750_002770_s5,3,73992,24.673852648542596,0.042596390817533525,0.995850674422103,0.9289851075565362,86.90540313720703
08_002750_002770_s5,4,70909,24.324086831613517,0.047678681893544184,0.9975931404502834,0.8905505691219977,85.95327758789062
08_002775_002795_s5,0,68920,24.641834998231957,0.04109251548248438,0.9968660682946398,0.8669959384245098,86.27818298339844
08_002775_002795_s5,1,64013,24.978011326058198,0.030910765735768564,0.9932557789700647,0.8024996239281954,84.27865600585938
08_002775_002795_s5,2,60445,22.530878463132634,0.0379002384708782,0.993293386150529,0.7577220077220077,89.54736328125
08_002775_002795_s5,3,65897,21.36005756578948,0.04882807479024809,0.9976808905380334,0.8261420047134332,88.15351104736328
08_002775_002795_s5,4,59030,22.60910784426987,0.04743635184789352,0.9993606779321065,0.7400215614501329,87.3011703491211
08_002800_002820_s5,0,59774,26.37491945876289,0.042452012369579295,0.9997743569172141,0.7493105350248207,89.80020904541016
08_002800_002820_s5,1,58296,27.031054842386993,0.04525510909744823,0.9991726420297848,0.7308078022363736,86.46755981445312
08_002800_002820_s5,2,59959,28.07805014970059,0.03949951665366713,0.9974677831820689,0.7526951812666098,86.66490173339844
08_002800_002820_s5,3,60894,26.602869553117042,0.043576174123826306,0.9972922830065687,0.7634508348794063,86.6295394897461
08_002800_002820_s5,4,62291,27.86313100961538,0.03900830847724457,0.9965401393972823,0.7819535676678534,84.85330200195312
08_002825_002845_s5,0,65576,25.954673826946287,0.04873344680370639,0.9910369553226696,0.8295642581356867,84.44408416748047
08_002825_002845_s5,1,66834,26.570728760558804,0.039732467884407985,0.9857343428772,0.8466755252469538,84.83378601074219
08_002825_002845_s5,2,69593,26.12792717447246,0.030748688892269893,0.9848944491801634,0.8846086346086346,84.19415283203125
08_002825_002845_s5,3,63671,24.110105775983136,0.05239635068270543,0.9911121696835983,0.803113874542446,89.10660552978516
08_002825_002845_s5,4,62437,22.919699974411465,0.04692088995627941,0.9818231961089104,0.7897006468435039,88.24340057373047
08_002850_002870_s5,0,62140,26.613502460290054,0.04618864143601109,0.9698641127212556,0.7929223286366144,86.11205291748047
08_002850_002870_s5,1,59437,27.534438657407406,0.02739269674990208,0.9621295692724264,0.7592889735746878,86.92147064208984
08_002850_002870_s5,2,54054,27.940106419406003,0.02915211639963111,0.9526400240685955,0.6998946998946999,87.09474182128906
08_002850_002870_s5,3,53647,25.415565779883373,0.0383303033742024,0.9357293285864714,0.6965351251065537,89.13976287841797
08_002850_002870_s5,4,47480,26.589830783195016,0.023295329522738495,0.9119239833525548,0.6277265205836634,87.69886016845703
08_002875_002895_s5,0,44748,29.826534802872864,0.020925420859854604,0.9031364388507246,0.5823973323973324,86.96701049804688
08_002875_002895_s5,1,41674,31.12185009960159,0.0436144076519438,0.8909893195607481,0.5276412776412777,81.921875
08_002875_002895_s5,2,44899,33.018931686046514,0.03160679420276402,0.8828536328536328,0.5762798977084691,82.95471954345703
08_002875_002895_s5,3,50243,29.4260750970973,0.027675637918321616,0.9135536278393421,0.6477335405906834,87.4777603149414
08_002875_002895_s5,4,55461,31.66984160958903,0.039445966481216566,0.9190944190944191,0.72712229855087,85.29553985595703
08_002900_002920_s5,0,61709,28.153103885135135,0.029196545569583066,0.9386000100285815,0.8014967657824801,84.6544189453125
08_002900_002920_s5,1,58155,28.83266433189656,0.04230111304715667,0.9417339417339418,0.7457879957879958,85.47735595703125
08_002900_002920_s5,2,61591,28.576347269786904,0.037183394882439824,0.9403299403299403,0.7915935415935416,83.36349487304688
08_002900_002920_s5,3,54559,27.57431061030236,0.02637038034938266,0.9069347640776212,0.7143860001002859,84.60917663574219
08_002900_002920_s5,4,46859,26.474840008257626,0.03170013242166414,0.894737501880359,0.6007621721907436,86.9222412109375
08_002925_002945_s5,0,52902,29.180184347587726,0.0396099712229141,0.9250112821541393,0.6672140600712029,86.95173645019531
08_002925_002945_s5,1,61211,27.209203529593086,0.03931033196362499,0.9711427568570425,0.7692298049440907,85.2862777709961
08_002925_002945_s5,2,60356,27.526662190755207,0.029702300823375438,0.9848944491801634,0.7661836233264805,86.62858581542969
08_002925_002945_s5,3,58571,26.417409891224192,0.04250389811415811,0.9896580253723111,0.738291631148774,88.17398834228516
08_002925_002945_s5,4,57781,27.975022122443626,0.03371136680568476,0.9862232362232363,0.7321365892794465,90.30631256103516
08_002950_002970_s5,0,51428,23.14213448397738,0.027350766264841564,0.9865617008474151,0.6452389309532167,86.96454620361328
08_002950_002970_s5,1,55028,23.031466631822187,0.0322833252645256,0.9840921626635912,0.6902797974226546,86.37503051757812
08_002950_002970_s5,2,55989,22.316960875718905,0.025783647072243454,0.9846311989169132,0.701887880459309,87.97650909423828
08_002950_002970_s5,3,56485,22.649038079733163,0.03272258164394737,0.9863987363987364,0.7080805295091009,87.79373168945312
08_002950_002970_s5,4,56725,24.1609450379049,0.03726607621140898,0.9851576994434137,0.7111141753998896,83.95263671875
08_002975_002995_s5,0,55765,22.164811379097088,0.05509334777715047,0.9853582710725568,0.6990548061976634,87.10128784179688
08_002975_002995_s5,1,54696,21.599365234375004,0.030953625709729593,0.9842175199318056,0.6856541142255428,87.97469329833984
08_002975_002995_s5,2,54019,21.370597083470933,0.037159946180291836,0.9823496966354109,0.6771674271674272,88.24191284179688
08_002975_002995_s5,3,48607,21.00324500808924,0.029337912681820733,0.9809206237777667,0.6093240736097879,88.83250427246094
08_002975_002995_s5,4,54810,21.5062914191042,0.03058750735222704,0.9806072306072307,0.6871207942636514,87.01826477050781
08_003000_003020_s5,0,57922,24.378280328912112,0.03026504419857834,0.9790653362081934,0.7266208694780123,86.88998413085938
