clip_id,condition,corrector,band,tp,fp,fn,precision,recall,iou,n_pred_occupied
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,M2,raw,10-20m,71,17,3417,0.8068181818181818,0.020355504587155963,0.020256776034236805,88
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,M2,raw,20-30m,0,0,3537,0.0,0.0,0.0,0
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,M2,raw,30-40m,0,0,2804,0.0,0.0,0.0,0
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,M2,dilate_r2,0-10m,446,684,854,0.39469026548672564,0.34307692307692306,0.2247983870967742,1130
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,M2,dilate_r2,10-20m,569,314,2919,0.6443941109852774,0.16313073394495411,0.14965807469752762,883
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,M2,dilate_r2,20-30m,37,0,3500,1.0,0.010460842521911224,0.010460842521911224,37
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,M2,dilate_r2,30-40m,0,0,2804,0.0,0.0,0.0,0
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,OR,raw,0-10m,207,109,1093,0.6550632911392406,0.15923076923076923,0.14691270404542228,316
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,OR,raw,10-20m,206,13,3282,0.9406392694063926,0.059059633027522936,0.0588403313339046,219
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,OR,raw,20-30m,2,0,3535,1.0,0.0005654509471303364,0.0005654509471303364,2
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,OR,raw,30-40m,0,0,2804,0.0,0.0,0.0,0
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,OR,dilate_r2,0-10m,549,635,751,0.46368243243243246,0.42230769230769233,0.2837209302325581,1184
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,OR,dilate_r2,10-20m,793,285,2695,0.735621521335807,0.22735091743119265,0.2101775775245163,1078
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,OR,dilate_r2,20-30m,40,2,3497,0.9523809523809523,0.01130901894260673,0.011302627860977677,42
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,OR,dilate_r2,30-40m,0,0,2804,0.0,0.0,0.0,0
scene-0003_CAM_FRONT_c1ab33c3_57a79294,M0,raw,0-10m,44,157,1100,0.21890547263681592,0.038461538461538464,0.033820138355111454,201
scene-0003_CAM_FRONT_c1ab33c3_57a79294,M0,raw,10-20m,37,5,3493,0.8809523809523809,0.010481586402266289,0.010466760961810467,42
scene-0003_CAM_FRONT_c1ab33c3_57a79294,M0,raw,20-30m,42,28,3150,0.6,0.013157894736842105,0.013043478260869565,70
scene-0003_CAM_FRONT_c1ab33c3_57a79294,M0,raw,30-40m,0,0,2629,0.0,0.0,0.0,0
scene-0003_CAM_FRONT_c1ab33c3_57a79294,M0,dilate_r2,0-10m,153,651,991,0.19029850746268656,0.13374125874125875,0.08523676880222841,804
scene-0003_CAM_FRONT_c1ab33c3_57a79294,M0,dilate_r2,10-20m,243,96,3287,0.7168141592920354,0.0688385269121813,0.06701599558742416,339
scene-0003_CAM_FRONT_c1ab33c3_57a79294,M0,dilate_r2,20-30m,177,163,3015,0.5205882352941177,0.05545112781954887,0.052757078986587186,340
scene-0003_CAM_FRONT_c1ab33c3_57a79294,M0,dilate_r2,30-40m,8,0,2621,1.0,0.0030429821224800305,0.0030429821224800305,8
scene-0003_CAM_FRONT_c1ab33c3_57a79294,M1,raw,0-10m,66,99,1078,0.4,0.057692307692307696,0.05309734513274336,165
scene-0003_CAM_FRONT_c1ab33c3_57a79294,M1,raw,10-20m,57,1,3473,0.9827586206896551,0.01614730878186969,0.016142735768903994,58
scene-0003_CAM_FRONT_c1ab33c3_57a79294,M1,raw,20-30m,38,44,3154,0.4634146341463415,0.011904761904761904,0.011742892459826947,82
scene-0003_CAM_FRONT_c1ab33c3_57a79294,M1,raw,30-40m,0,0,2629,0.0,0.0,0.0,0
scene-0003_CAM_FRONT_c1ab33c3_57a79294,M1,dilate_r2,0-10m,234,551,910,0.2980891719745223,0.20454545454545456,0.13805309734513274,785
scene-0003_CAM_FRONT_c1ab33c3_57a79294,M1,dilate_r2,10-20m,434,121,3096,0.781981981981982,0.12294617563739377,0.11887154204327581,555
scene-0003_CAM_FRONT_c1ab33c3_57a79294,M1,dilate_r2,20-30m,171,210,3021,0.44881889763779526,0.05357142857142857,0.05026455026455026,381
scene-0003_CAM_FRONT_c1ab33c3_57a79294,M1,dilate_r2,30-40m,0,0,2629,0.0,0.0,0.0,0
scene-0003_CAM_FRONT_c1ab33c3_57a79294,M2,raw,0-10m,88,78,1056,0.5301204819277109,0.07692307692307693,0.07201309328968904,166
scene-0003_CAM_FRONT_c1ab33c3_57a79294,M2,raw,10-20m,74,1,3456,0.9866666666666667,0.020963172804532578,0.02095723591050694,75
scene-0003_CAM_FRONT_c1ab33c3_57a79294,M2,raw,20-30m,31,29,3161,0.5166666666666667,0.009711779448621553,0.009624340266997827,60
scene-0003_CAM_FRONT_c1ab33c3_57a79294,M2,raw,30-40m,0,0,2629,0.0,0.0,0.0,0
scene-0003_CAM_FRONT_c1ab33c3_57a79294,M2,dilate_r2,0-10m,323,494,821,0.3953488372093023,0.28234265734265734,0.19719169719169719,817
scene-0003_CAM_FRONT_c1ab33c3_57a79294,M2,dilate_r2,10-20m,760,125,2770,0.8587570621468926,0.21529745042492918,0.2079343365253078,885
scene-0003_CAM_FRONT_c1ab33c3_57a79294,M2,dilate_r2,20-30m,188,162,3004,0.5371428571428571,0.05889724310776942,0.05605247465712582,350
scene-0003_CAM_FRONT_c1ab33c3_57a79294,M2,dilate_r2,30-40m,0,0,2629,0.0,0.0,0.0,0
scene-0003_CAM_FRONT_c1ab33c3_57a79294,OR,raw,0-10m,119,71,1025,0.6263157894736842,0.10402097902097902,0.09794238683127572,190
scene-0003_CAM_FRONT_c1ab33c3_57a79294,OR,raw,10-20m,141,18,3389,0.8867924528301887,0.03994334277620397,0.03974069898534385,159
scene-0003_CAM_FRONT_c1ab33c3_57a79294,OR,raw,20-30m,4,14,3188,0.2222222222222222,0.0012531328320802004,0.0012476606363069245,18
scene-0003_CAM_FRONT_c1ab33c3_57a79294,OR,raw,30-40m,0,0,2629,0.0,0.0,0.0,0
